Sample:	'1
File name:	Default_20230620_155440.FD3
Run date:	'15:48:19, 06/20/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
570.0	-146.3	-144.0	-82.12	-80.51	-46.14	-40.12	-14.92	-18.40	36.94	21.65	8.048	19.06	185.5	 1024	380.8	4.794	4.586	4.070	3.318	3.032	5.079	4.555	3.717	3.246	4.577	4.449	4.391	5.795	7.121	4.234	6.064	5.516	4.927	3.908	5.300	3.583	3.304	3.115	2.757	1.649	2.485	1.559	1.204	1.201	0.821	1.057	0.957	0.027	-0.333	0.316	1.017	2.117	1.059	-0.275	-0.709	-0.532	-0.614	-0.939	-0.992	-1.268	-0.774	-1.666	-0.774	-1.415	-1.743	-0.830	0.774	10.87	63.01	180.0	226.3	55.91	1.661	-1.771	-1.471	-1.134	-2.030
575.0	-137.2	-123.0	-107.3	-81.99	-64.27	-50.02	-25.25	-4.179	17.92	28.79	2.961	-1.528	34.74	396.3	 1017	63.95	2.225	1.824	1.293	1.076	0.511	-0.169	0.197	2.516	0.720	0.988	3.412	3.293	3.671	2.820	2.849	4.568	3.823	0.968	3.418	2.604	2.380	0.638	1.775	0.955	0.852	0.547	1.377	1.298	0.167	-0.011	0.352	-0.177	-0.256	-0.143	0.557	0.355	1.136	0.017	-0.068	-0.622	-0.946	-1.984	-0.671	-1.326	-0.484	-1.330	-0.622	-1.544	-1.496	-1.749	-1.149	1.195	13.28	39.72	97.70	230.9	77.39	0.794	-1.643	-1.450	-1.883
580.0	-178.4	-115.0	-90.85	-98.42	-59.20	-47.53	-50.85	-16.16	-2.029	42.77	3.080	-10.80	14.52	108.6	 1027	340.7	3.130	1.441	-2.193	-1.870	3.026	0.950	0.756	-0.321	-0.984	-0.425	3.406	2.210	2.410	2.823	2.924	2.523	2.582	1.777	1.775	1.181	1.251	0.250	0.640	0.773	0.196	0.093	-0.189	-0.168	-0.311	-0.714	-0.715	-0.524	-0.536	-0.187	-0.741	0.338	0.353	-0.132	0.135	-0.545	-1.265	-0.955	-1.103	-1.486	-0.373	-1.235	-1.399	-1.698	-1.224	-1.567	-1.243	-0.888	2.057	8.553	22.53	125.1	211.0	51.13	-1.621	-1.659	-1.768
585.0	-123.5	-141.0	-118.5	-109.2	-43.65	-50.78	-23.89	-26.24	-21.68	43.26	29.25	-6.963	10.18	30.20	546.0	753.4	14.26	-3.537	-3.667	-3.794	1.186	-1.142	-0.402	-3.048	0.046	0.922	0.126	1.389	1.213	0.035	1.282	1.427	2.381	-0.319	0.799	2.181	0.566	-0.755	1.198	0.610	-0.207	0.768	-0.813	-0.859	0.086	-0.838	-0.641	-1.134	-0.015	-0.005	-0.602	-0.093	-0.714	0.791	0.175	-1.328	-1.487	-1.206	-1.612	-1.283	-1.266	-1.784	-1.410	-1.188	-1.313	-0.698	-1.603	-1.555	-1.657	0.949	3.443	30.06	144.0	177.6	24.27	-1.456	-2.540
590.0	-137.1	-129.7	-96.07	-66.54	-54.20	-51.92	-29.85	-30.78	-22.45	-0.288	46.40	-5.178	4.192	11.29	151.5	768.5	286.1	-1.413	-2.214	-2.314	-0.602	-2.533	-0.532	-1.320	-0.389	0.177	-0.240	0.971	-0.096	0.133	-0.657	0.187	1.117	-0.303	0.023	0.433	-0.402	-0.592	0.308	-0.107	-0.510	0.051	-0.874	-0.694	-0.478	-0.700	-0.901	-0.876	-0.933	-0.628	-0.928	-0.202	-1.571	-0.394	-0.147	-0.698	-1.828	-1.415	-1.564	-1.845	-1.657	-1.545	-2.047	-1.148	-1.653	-1.218	-1.320	-1.422	-1.549	-1.661	-0.545	5.643	34.47	106.7	117.7	42.98	-0.179
595.0	-98.55	-135.6	-73.86	-70.57	-52.25	-40.29	-41.04	-29.32	-24.07	-11.88	20.82	25.70	-1.553	4.629	32.63	288.5	705.9	41.14	0.528	-2.459	-1.509	-2.082	0.356	-1.053	-2.560	-1.840	-0.750	0.403	-0.191	0.077	-0.505	-1.636	0.170	-0.310	-1.142	0.103	0.327	0.304	-0.901	0.052	-1.083	-1.341	-0.650	-0.243	-1.812	-1.073	-0.521	-0.494	-1.150	-0.521	-0.906	-1.089	-1.642	-1.173	-0.419	-1.145	-1.770	-1.295	-1.748	-1.914	-2.008	-2.717	-1.123	-1.569	-2.114	-0.361	-1.594	-1.647	-1.505	-2.097	-1.793	-0.387	6.330	22.48	54.90	142.7	52.35
600.0	-108.7	-162.0	-69.50	-65.33	-72.51	-55.70	-22.32	-29.84	-21.79	-10.17	9.403	35.63	0.839	-1.490	11.15	72.95	683.5	236.7	-2.301	-2.019	-1.804	-2.181	-2.611	-2.210	-1.399	-0.372	-2.245	0.791	-0.026	-1.910	-1.831	-0.163	0.653	-1.789	-0.451	-0.912	-1.220	-0.586	-1.382	0.006	-1.541	-0.678	-0.256	-1.086	-1.273	-1.042	0.480	-1.731	-1.176	-0.393	-1.206	-0.961	-1.398	-1.036	-0.800	-0.021	-1.214	-1.100	-1.588	-0.919	-1.105	-1.595	-1.125	-1.662	-1.497	-1.443	-1.544	-1.695	-2.296	-2.275	-2.012	-2.139	-0.797	3.240	11.44	77.75	125.4
605.0	-142.5	-136.5	-99.30	-54.05	-76.23	-43.98	-29.17	-29.91	-16.17	-7.695	-1.385	49.71	7.094	0.012	1.341	16.47	362.0	478.3	6.295	-2.899	-3.170	-2.215	-3.716	-0.450	-1.986	-1.530	-1.414	-0.612	-1.033	-1.109	-0.900	-0.412	-1.449	-1.371	0.202	-1.280	-1.180	-2.126	-1.487	-0.960	-1.654	-1.198	-1.445	-0.849	-1.527	-2.037	-0.844	-1.752	-1.757	-0.526	-0.569	-1.669	-0.998	-2.103	-1.313	-1.052	-0.454	-1.803	-1.409	-1.519	-1.616	-0.875	-1.713	-1.561	-1.165	-1.400	-0.927	-1.316	-1.851	-1.212	-2.240	-1.806	-1.619	-0.947	1.260	18.99	87.81
610.0	-157.2	-140.9	-97.81	-62.94	-61.82	-63.23	-42.24	-27.11	-19.07	-11.12	-6.222	25.42	23.21	-0.537	-3.472	0.817	92.62	534.8	203.0	-1.992	-3.870	-3.476	-3.658	-3.349	-2.756	-2.210	-2.372	-2.081	-0.675	-1.908	-1.002	-1.370	-2.020	-1.447	-0.742	-1.561	-0.721	-1.747	-1.805	-0.793	-1.960	-1.205	-1.848	-1.586	-1.939	-1.873	-1.430	-0.913	-1.483	-0.871	-0.572	-1.534	-1.668	-1.424	-1.401	-1.536	-0.393	-0.436	-0.986	-0.565	-1.870	-1.655	-1.398	-1.323	-1.554	-1.246	-0.900	-1.600	-1.673	-1.731	-1.890	-1.503	-2.157	-1.672	-1.524	2.194	21.12
615.0	-194.9	-119.5	-96.38	-11.88	-67.96	-46.61	-59.31	-27.04	-24.91	-26.09	-7.149	13.86	32.62	3.799	-6.083	0.922	17.85	202.7	527.4	30.67	-7.351	-5.296	-3.895	-3.171	-4.120	-4.038	-3.600	-2.607	-2.837	-4.073	-1.347	-2.259	-3.334	-2.073	-2.047	-1.841	-0.959	-2.485	-2.315	-1.969	-1.430	-2.351	-2.649	-2.514	-1.820	-1.878	-2.229	-1.086	-1.291	-0.783	-1.374	-1.228	-1.766	-2.275	-1.968	-1.951	-1.395	-1.488	-1.301	-1.495	-2.171	-1.745	-1.854	-1.587	-1.745	-1.894	-1.428	-2.067	-1.778	-1.546	-2.228	-1.898	-1.486	-1.437	-2.630	-1.060	3.501
620.0	-119.1	-109.3	-90.02	-42.33	-61.07	-38.18	-46.80	-38.14	-9.168	-17.50	-4.262	4.863	27.72	18.08	2.101	0.769	0.271	51.13	505.4	171.3	-5.063	-6.537	-2.531	-3.046	-2.254	-2.315	-2.696	-1.329	-1.860	-1.836	-1.608	-2.675	-2.592	-1.548	-0.543	-2.395	-1.345	-2.953	-1.415	-2.634	-2.534	-2.261	-2.128	-1.435	-2.753	-1.744	-2.037	-1.684	-0.698	-1.318	-1.467	-1.474	-1.407	-2.016	-2.011	-1.817	-1.103	-2.186	-1.507	-1.236	-1.340	-2.385	-1.490	-1.936	-1.622	-2.158	-2.098	-1.995	-2.040	-1.723	-1.942	-1.782	-2.350	-2.446	-2.140	-2.048	-0.989
625.0	-188.3	-117.3	-73.86	-70.86	-54.87	-44.56	-39.15	-17.02	-17.59	-17.81	-6.017	1.491	17.85	29.21	-2.850	-1.804	-2.074	5.319	268.4	370.8	0.784	-5.335	-3.234	-4.226	-2.173	-3.424	-3.364	-0.752	-3.160	-2.346	-2.695	-2.444	-1.577	-1.691	-1.581	-3.013	-2.262	-3.122	-1.535	-2.336	-1.505	-2.355	-1.719	-1.260	-2.258	-1.803	-1.720	-2.181	-1.586	-1.662	-1.398	-1.519	-1.988	-1.813	-2.505	-1.345	-1.918	-2.306	-1.679	-0.763	-1.677	-2.546	-1.718	-1.929	-1.562	-2.048	-2.358	-1.502	-1.046	-1.812	-1.186	-1.633	-2.888	-2.402	-2.140	-2.126	-1.751
630.0	-188.0	-109.9	-95.46	-82.11	-57.81	-39.84	-29.98	-28.47	-20.44	-21.44	-18.09	-3.768	3.768	24.64	4.394	-2.412	-1.878	-1.713	70.38	422.3	148.5	-3.402	-3.507	-4.769	-4.005	-4.532	-3.429	-3.689	-2.109	-3.175	-2.640	-3.181	-2.373	-2.463	-1.980	-1.396	-2.187	-2.834	-2.481	-1.713	-2.157	-2.769	-2.423	-2.134	-1.969	-1.370	-2.229	-1.778	-1.612	-1.200	-1.687	-1.647	-1.926	-2.037	-2.362	-1.856	-1.566	-2.052	-1.661	-1.680	-1.725	-1.741	-1.539	-1.928	-2.291	-1.359	-1.692	-1.805	-1.622	-1.745	-1.435	-2.013	-2.424	-1.448	-2.225	-2.553	-2.752
635.0	-178.5	-120.2	-106.0	-72.97	-54.76	-47.97	-17.30	-19.55	-21.73	-28.55	-15.79	-9.506	-7.485	14.59	15.63	-3.045	-1.603	-4.991	13.63	158.3	416.0	19.09	-3.503	-4.576	-5.090	-2.776	-4.356	-2.718	-3.901	-1.730	-3.523	-3.077	-1.694	-2.566	-2.394	-3.337	-2.761	-2.273	-2.379	-2.513	-1.738	-1.814	-2.163	-2.139	-2.243	-1.787	-2.014	-2.750	-1.468	-1.825	-1.862	-1.960	-1.340	-1.353	-1.890	-1.694	-1.975	-2.237	-1.690	-2.203	-2.029	-1.885	-1.645	-1.232	-2.153	-2.007	-2.287	-1.889	-1.809	-1.412	-1.745	-1.769	-2.639	-1.459	-2.626	-2.312	-2.199
640.0	-135.2	-136.7	-93.66	-59.48	-51.10	-43.89	-45.18	-11.78	-19.83	-26.43	-9.992	-1.059	-12.35	9.598	25.51	1.605	-4.012	-5.028	0.569	34.73	411.3	126.6	-5.359	-5.838	-4.460	-3.548	-3.752	-2.421	-3.837	-2.682	-2.679	-3.091	-3.204	-2.982	-2.847	-2.508	-1.364	-1.949	-2.212	-1.725	-2.329	-1.873	-2.244	-2.003	-1.592	-2.207	-1.839	-1.488	-1.630	-1.141	-0.774	-2.036	-1.639	-1.698	-0.997	-2.354	-2.309	-1.750	-1.667	-2.240	-2.460	-2.514	-1.136	-1.787	-1.780	-2.221	-2.091	-1.529	-2.209	-1.779	-1.916	-2.187	-1.475	-1.518	-2.133	-1.223	-2.533
645.0	-115.3	-139.3	-107.0	-58.79	-42.27	-40.41	-45.34	-22.40	-35.31	-22.87	-13.90	-7.334	-6.817	-0.134	17.25	11.65	-4.294	-5.627	-0.924	8.426	224.7	295.5	1.251	-5.016	-5.443	-3.308	-3.013	-3.318	-4.457	-2.863	-4.500	-4.256	-2.700	-2.186	-2.990	-2.903	-1.453	-3.145	-1.652	-2.499	-3.572	-2.138	-2.432	-2.632	-1.900	-1.820	-1.462	-1.687	-1.699	-1.766	-1.062	-1.570	-1.945	-1.170	-1.695	-1.729	-2.245	-2.379	-2.179	-2.170	-1.473	-1.556	-1.558	-2.048	-1.787	-2.390	-2.580	-1.364	-1.665	-1.628	-2.522	-1.470	-1.740	-1.020	-2.347	-1.096	-2.208
650.0	-117.7	-132.6	-96.89	-72.63	-57.02	-37.38	-59.09	-17.86	-34.90	-26.75	-11.64	-8.246	-5.943	-0.406	14.02	15.39	-3.069	-4.713	-1.477	-2.107	68.85	400.8	48.39	-4.158	-3.900	-3.532	-3.696	-4.130	-2.575	-3.369	-5.195	-1.246	-1.828	-2.016	-3.337	-1.653	-2.146	-2.585	-1.364	-1.957	-2.836	-2.491	-2.322	-3.041	-1.499	-2.783	-1.358	-1.890	-1.864	-1.514	-1.557	-2.047	-1.720	-2.257	-1.786	-1.366	-1.385	-1.927	-2.971	-2.181	-1.059	-2.034	-1.273	-1.590	-1.799	-2.020	-2.264	-2.349	-1.902	-1.654	-1.682	-1.807	-1.507	-1.670	-1.949	-2.576	-1.508
