Sample:	'1
File name:	Default_20230301_162626.FD3
Run date:	'16:20:05, 03/01/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
380.0	-49.27	-73.31	43.64	172.1	250.6	289.8	310.5	290.7	287.3	299.4	299.6	278.7	253.0	234.4	211.0	179.8	149.1	139.2	130.2	118.3	113.9	109.5	116.6	194.4	162.1	77.28	52.68	53.60	96.05	277.8	751.4	 4594	9999.9	 4400	63.20	3.708	2.108	1.325	0.034	0.424	-0.550	-1.066	-0.373	-0.261	-1.184	-0.551	-0.247	-0.557	-0.720	-0.352	-0.354	-0.605	-0.575	-0.754	-0.802	-0.012	-0.506	-0.896	-1.286	-1.056	-0.561	-0.692	-1.326	-0.984	-0.758	-0.815	-0.453	-0.904	-0.788	-1.109	-1.323	-0.348	-1.114	-0.774	-1.266	-1.917	-1.383
385.0	-68.19	-34.25	41.97	147.9	218.5	256.4	287.1	256.5	268.2	256.5	258.7	243.9	233.1	227.4	190.5	183.5	151.2	147.0	135.3	125.9	116.6	112.4	103.1	140.3	201.1	122.8	61.73	51.05	52.08	85.97	186.2	 1121	 6098	 9759	995.7	29.06	2.808	1.529	0.286	0.912	0.150	-1.024	-0.275	-1.357	-0.815	-0.136	-1.488	-0.919	-0.485	-0.651	-0.357	-0.689	-0.461	-0.743	-1.041	-0.425	-0.393	-0.475	-0.596	-0.497	-0.969	-1.377	-1.804	-1.383	-0.170	-0.872	-1.173	-1.375	-1.114	-1.209	-1.694	-0.916	-1.098	-1.316	-1.303	-1.912	-1.576
390.0	-130.9	-46.40	40.75	134.0	192.0	258.2	260.8	255.7	257.1	220.7	222.7	231.4	207.9	200.1	187.0	171.9	146.1	146.4	134.8	135.7	124.7	116.5	110.4	114.5	152.7	175.9	108.7	58.59	47.35	49.13	64.11	267.1	 1507	 5293	 7655	 3497	56.06	3.095	1.864	0.594	0.184	-0.853	-0.175	-0.517	-0.732	-0.296	-0.641	-0.748	-0.581	-0.759	-0.422	-0.720	-0.285	-0.518	-0.831	-0.217	-0.508	-0.633	-1.200	-0.862	-0.405	-1.606	-0.817	-1.069	-1.030	-0.773	-1.293	-1.248	-1.522	-1.178	-1.204	-1.047	-1.577	-1.623	-1.168	-1.847	-1.561
395.0	-27.43	-66.81	54.14	113.7	190.7	246.1	230.8	234.5	224.3	190.8	198.4	192.8	196.9	187.2	190.6	163.9	149.2	146.9	136.1	135.6	127.0	122.9	117.0	111.8	114.2	139.2	173.6	96.06	56.84	45.94	43.07	80.70	350.6	 1198	 3184	 9131	 5024	71.00	3.868	1.447	1.499	-0.673	-0.454	-0.360	-0.683	-0.269	-1.168	-0.695	-0.373	-0.332	-0.503	-0.615	-0.344	-0.673	-0.645	-0.814	-0.841	-0.357	-1.137	-0.589	-0.612	-1.476	-0.966	-1.489	-1.048	-0.264	-0.981	-1.531	-0.796	-0.956	-1.352	-0.950	-1.606	-1.636	-1.451	-1.668	-1.606
400.0	-54.27	-28.08	38.96	146.0	196.6	207.1	220.3	217.6	189.5	185.2	188.6	189.3	191.5	174.4	178.6	155.6	144.3	140.8	143.9	134.4	128.8	126.8	120.4	109.7	110.3	108.8	163.5	143.0	74.81	51.13	42.08	40.96	96.89	279.8	750.8	 4636	9999.9	 3030	43.80	2.913	1.514	0.668	-0.224	-0.387	-0.309	0.062	-0.739	-0.714	-0.689	-0.519	-0.691	-0.906	-0.686	-0.474	-0.619	-0.857	-0.723	-0.605	-1.092	-0.740	-0.821	-1.237	-1.719	-1.198	-0.648	-0.345	-0.672	-1.450	-0.975	-1.127	-1.602	-1.255	-1.049	-0.988	-1.350	-1.854	-0.901
405.0	-86.00	-30.11	16.20	131.6	175.9	199.1	202.3	181.5	201.1	191.8	181.7	166.1	172.5	172.5	161.6	147.2	147.2	140.9	139.8	132.9	131.3	122.4	121.4	114.1	108.2	102.5	120.9	165.8	113.4	57.02	43.73	36.56	43.08	76.77	181.2	 1162	 6160	 7833	800.3	18.65	1.923	1.077	0.704	-0.052	0.317	-0.206	-0.298	-0.023	-0.965	-0.961	-0.468	-0.788	-0.537	-0.783	-0.672	-0.872	-1.020	-0.963	-1.064	-1.059	-0.313	-1.102	-1.659	-0.815	-0.399	-1.068	-0.958	-0.433	-1.791	-0.774	-1.109	-1.678	-0.993	-1.241	-0.979	-1.447	-0.936
410.0	-72.79	-51.08	0.807	103.8	155.9	181.6	210.6	198.8	197.5	181.4	175.4	161.2	160.3	155.3	149.4	142.9	138.2	135.2	133.1	136.9	131.1	125.4	124.1	114.5	107.1	103.5	103.2	128.3	142.5	96.33	52.67	40.49	34.52	35.03	54.08	269.8	 1555	 4793	 6454	 2916	45.29	2.169	0.538	0.402	-0.138	-0.189	-0.665	-0.724	-0.467	-0.345	-0.761	-0.829	-0.246	-0.862	-0.873	-0.684	-0.915	-0.912	-1.213	-0.947	-1.140	-0.906	-0.801	-0.672	-0.898	-1.033	-1.608	-1.174	-1.287	-1.134	-1.287	-1.567	-1.117	-1.350	-1.523	-1.344	-0.829
415.0	-28.74	-77.49	3.330	67.78	142.0	162.9	213.3	190.3	180.4	161.6	159.6	153.5	151.3	151.8	142.9	138.1	126.1	127.0	129.2	129.7	127.6	122.4	117.5	114.3	107.9	103.8	96.80	100.2	115.6	137.5	82.42	46.14	35.39	30.23	29.37	72.26	356.6	 1085	 2881	 7513	 3737	62.93	2.256	1.042	0.535	0.615	-0.776	-1.066	-0.132	0.115	-0.589	-0.472	-0.894	-0.779	-0.553	-0.864	-1.002	-0.786	-0.828	-0.842	-1.361	-1.104	-0.548	-0.741	-0.837	-1.014	-0.754	-1.109	-1.193	-1.503	-1.376	-1.010	-1.315	-0.950	-1.334	-1.162	-1.452
420.0	-135.3	-89.31	28.65	82.22	125.7	150.0	205.9	187.1	183.3	177.3	169.5	150.4	146.6	140.5	133.7	129.5	124.0	126.1	127.7	125.3	123.2	117.7	113.9	112.6	107.6	107.7	100.6	91.97	94.71	126.2	122.6	61.26	39.43	28.90	24.27	30.48	91.51	250.3	689.6	 4029	 7725	829.2	33.77	1.825	1.150	1.264	-0.458	-0.023	-0.242	-0.555	-0.643	-0.423	-0.700	-0.905	-0.786	-0.565	-0.924	-0.955	-0.882	-0.662	-0.829	-1.129	-0.616	-1.352	-0.480	-1.458	-1.476	-1.551	-1.473	-2.011	-1.659	-0.972	-1.565	-1.491	-1.515	-1.089	-1.762
425.0	-77.99	-75.02	-0.940	78.80	121.9	147.5	189.4	167.0	171.4	176.6	168.4	142.5	149.9	140.0	127.0	130.1	120.3	118.3	119.5	123.6	116.8	113.7	111.3	114.4	106.4	104.1	97.77	92.80	89.07	103.8	131.6	87.70	44.81	33.45	26.17	21.84	33.52	65.54	162.6	 1027	 4975	 6394	687.7	10.53	1.008	1.566	0.316	0.233	-0.590	-0.260	-1.005	-0.053	-0.627	-0.856	-0.603	-0.178	-0.912	-1.096	-1.215	-0.623	-0.798	-1.297	-0.787	-0.958	-1.122	-1.820	-1.655	-1.283	-1.114	-1.161	-1.722	-0.821	-1.292	-1.293	-1.530	-1.497	-1.715
430.0	-39.38	-51.36	-8.025	71.86	132.4	133.8	163.9	161.5	171.9	172.7	161.8	142.0	145.3	128.1	126.2	119.0	115.8	113.5	114.6	114.5	113.3	108.3	106.6	110.7	105.6	103.4	99.27	94.49	91.62	88.40	103.3	111.8	74.22	40.79	29.31	23.64	22.16	25.61	45.49	236.1	 1268	 3814	 5368	 2053	38.76	1.864	1.052	0.572	0.180	0.158	-0.014	-0.533	-0.504	-0.932	-0.791	-0.357	-1.494	-0.667	-1.090	-0.603	-1.057	-0.971	-0.567	-0.682	-1.596	-0.918	-1.388	-1.181	-1.370	-1.548	-1.094	-1.113	-1.455	-1.292	-0.981	-1.626	-1.294
435.0	-51.30	-87.96	27.63	79.99	109.3	125.5	160.3	147.3	160.7	171.4	166.0	143.3	132.0	121.5	118.0	112.1	111.0	107.1	114.8	112.6	108.8	106.0	103.8	107.6	103.9	104.0	99.16	94.74	91.00	85.26	83.11	93.21	102.3	60.12	36.96	26.20	21.85	17.11	19.56	59.08	288.7	861.6	 2499	 6379	 3103	50.63	1.312	0.877	0.692	-0.133	-0.224	-0.141	-0.232	-0.540	-0.065	-0.243	-0.618	-0.513	-1.184	-1.003	-0.505	-0.879	-0.259	-1.139	-1.123	-1.196	-1.329	-0.760	-1.103	-1.420	-1.732	-0.766	-1.108	-1.491	-0.926	-1.715	-2.260
440.0	-100.5	-41.75	27.43	27.73	99.87	120.8	135.2	141.5	138.7	162.4	161.5	153.2	142.0	134.5	130.3	110.2	104.8	105.3	106.3	106.9	101.4	101.9	102.3	104.0	103.7	101.8	98.63	92.40	90.29	83.93	77.48	80.27	94.48	85.72	46.24	30.69	24.71	18.01	15.84	22.67	71.01	197.2	599.0	 3641	 6619	723.4	26.02	2.000	1.468	-0.275	0.038	-0.427	-0.168	-0.749	0.338	-0.342	-0.760	-0.941	-0.134	-0.835	-1.047	-1.016	-1.005	-1.983	-1.185	-1.565	-1.411	-1.275	-1.429	-0.963	-1.335	-1.150	-1.539	-1.371	-1.192	-2.266	-1.967
445.0	-134.5	-52.78	12.48	44.49	111.4	117.1	164.0	133.4	164.9	155.3	153.7	143.3	145.9	128.2	122.3	105.4	107.7	107.0	104.0	105.3	95.65	97.46	94.58	100.9	100.0	98.05	100.2	91.18	87.85	84.56	80.37	71.23	76.98	94.07	62.65	32.89	25.42	19.44	14.92	15.21	22.17	50.39	138.8	947.5	 4564	 5723	549.3	8.717	1.148	0.473	0.699	-0.344	-1.050	-0.570	-0.347	-0.180	-0.987	-0.656	-0.442	-1.345	-1.353	-1.116	-1.021	-1.325	-1.224	-1.266	-1.443	-0.921	-1.128	-1.096	-1.697	-1.723	-1.425	-1.197	-1.402	-1.918	-1.315
450.0	-114.4	33.24	51.56	74.45	103.0	130.3	140.0	129.0	157.1	152.3	149.4	143.6	139.8	121.7	114.7	99.74	99.83	95.07	96.37	92.31	91.68	91.38	91.09	94.90	95.05	93.07	92.19	89.82	88.32	83.92	76.68	70.53	64.50	72.17	76.53	52.14	28.84	20.88	16.34	13.70	13.61	18.29	36.43	217.1	 1176	 3872	 5090	 1884	29.81	1.052	1.033	0.271	0.011	-0.514	-0.972	-0.361	-0.724	-0.733	-0.853	-1.092	-0.925	-1.089	-0.964	-1.533	-1.068	-1.164	-1.637	-1.378	-1.371	-1.379	-1.326	-1.794	-1.358	-1.417	-1.279	-1.364	-1.639
455.0	-124.9	58.63	246.7	46.47	90.98	101.7	111.2	141.6	138.3	153.7	126.1	133.9	116.2	115.0	102.2	96.43	90.45	88.72	86.13	82.40	84.40	79.82	85.78	87.00	82.19	89.43	85.71	84.16	85.69	81.00	71.23	67.18	61.64	57.51	62.01	67.25	40.15	23.42	17.09	16.03	11.81	11.29	13.97	52.77	266.5	879.8	 2449	 6085	 2508	34.87	1.014	0.369	0.285	-0.068	-0.730	0.091	-0.778	-0.916	-1.000	-1.168	-0.498	-0.919	-1.346	-1.451	-0.866	-0.628	-1.215	-0.484	-1.702	-1.368	-1.183	-1.693	-1.333	-1.404	-1.311	-1.499	-1.498
460.0	-104.7	-15.37	388.5	178.2	68.37	81.71	118.6	125.8	137.2	122.0	122.5	121.1	106.7	108.2	96.36	91.04	77.33	80.92	83.77	79.60	78.92	78.77	82.04	79.51	76.62	79.95	83.75	79.33	79.44	76.06	69.25	66.38	59.96	52.60	50.54	63.76	53.18	28.15	18.49	15.67	11.91	10.21	9.733	15.86	64.10	200.1	591.3	 3552	 6019	508.4	20.45	1.312	0.849	-0.085	0.171	0.446	-0.641	-0.598	-0.811	-1.198	-0.731	-1.032	-0.880	-1.271	-0.973	-1.023	-1.384	-1.322	-1.687	-1.818	-0.867	-1.286	-1.397	-1.194	-1.562	-1.046	-1.348
465.0	-126.5	-33.14	481.6	518.1	114.0	73.64	101.0	121.9	129.0	137.0	137.4	117.6	117.1	102.9	83.91	86.71	75.41	77.67	73.91	76.48	73.42	71.43	75.86	75.31	71.23	75.55	76.06	74.86	75.30	71.24	70.36	61.79	56.53	49.13	45.06	49.26	57.75	39.08	19.66	17.56	12.37	10.26	8.275	9.249	18.61	48.09	135.9	930.0	 4311	 4134	451.4	5.299	1.829	0.529	0.188	1.169	0.051	-0.186	-0.269	-0.786	-0.982	-1.678	-0.618	-1.320	-0.879	-1.735	-1.459	-1.790	-1.387	-1.757	-1.042	-1.635	-1.477	-1.035	-2.340	-1.152	-1.886
470.0	-74.55	-53.72	204.8	 1047	427.6	59.20	85.45	96.58	128.1	109.8	119.2	115.9	106.0	97.89	78.01	72.43	71.21	67.41	65.41	65.70	66.15	67.50	66.18	68.94	65.84	69.24	68.82	69.16	67.59	66.75	64.96	59.55	52.71	45.13	41.19	37.18	43.41	45.28	29.77	18.10	13.54	10.41	8.601	8.205	8.570	14.96	33.93	210.9	 1114	 3083	 3866	 1449	26.96	1.105	0.533	0.459	0.221	-0.209	-0.646	-1.228	-0.757	-1.327	-0.883	-0.943	-1.020	-1.436	-1.628	-1.541	-1.005	-1.672	-1.424	-1.271	-1.553	-1.594	-1.623	-1.494	-1.509
475.0	-93.74	-81.95	12.95	771.3	 1447	135.5	92.61	93.29	103.1	102.6	109.5	98.46	98.11	80.03	74.00	68.85	64.42	56.89	55.87	60.66	60.72	59.22	57.33	60.24	63.06	59.38	61.14	62.18	60.81	61.08	59.62	52.04	47.34	41.98	38.88	33.12	29.56	36.75	38.48	24.17	13.33	10.99	9.176	7.944	6.453	7.008	10.69	49.76	250.9	696.8	 1805	 4288	598.5	36.04	1.325	-0.043	0.356	-0.057	-1.385	-1.281	-1.014	-1.230	-1.063	-1.051	-0.757	-1.809	-0.981	-1.562	-1.171	-1.180	-1.920	-1.350	-1.963	-1.859	-1.611	-1.539	-2.170
480.0	-71.61	-92.29	-28.34	293.6	 1863	502.8	63.32	79.88	91.40	96.12	106.2	87.60	90.56	74.98	66.71	65.39	59.95	54.12	49.18	53.41	49.54	52.04	51.48	54.41	54.11	53.30	57.00	58.41	55.86	55.97	54.44	48.13	46.36	41.14	35.34	30.48	27.18	26.90	35.44	31.03	16.29	10.23	9.219	7.266	6.827	5.209	5.498	13.68	57.92	157.7	433.2	 2432	 4093	575.3	16.07	1.200	0.135	-0.320	-0.374	-0.954	-1.187	-1.324	-0.792	-1.578	-1.321	-0.875	-1.176	-1.664	-1.133	-1.312	-1.849	-1.736	-1.886	-1.096	-1.307	-1.513	-2.082
485.0	-67.79	-37.86	-38.28	102.0	 1423	 1429	82.72	96.29	93.27	96.44	96.60	83.67	88.05	72.49	62.81	57.51	57.26	49.81	46.39	48.02	47.51	47.85	50.51	49.26	50.57	52.01	52.09	53.77	51.41	51.96	49.63	46.13	42.95	39.30	34.36	29.80	25.85	22.63	27.14	33.25	23.95	11.15	9.341	6.872	6.127	5.817	4.705	6.644	15.39	37.77	99.46	634.6	 3021	 3788	423.1	4.895	1.051	0.190	-0.289	-0.981	-0.668	-1.466	-1.527	-1.325	-1.173	-1.465	-1.090	-1.346	-1.413	-1.085	-1.178	-1.061	-1.868	-1.152	-1.411	-1.853	-2.081
490.0	-74.64	-56.56	-17.63	30.49	512.7	 2087	706.2	63.57	70.69	73.63	90.02	74.46	66.81	67.63	60.74	53.41	50.23	46.05	43.24	42.28	42.85	42.00	44.49	46.86	43.87	44.95	48.17	47.47	47.30	47.60	46.30	43.46	40.03	35.42	31.71	27.28	23.44	20.99	20.87	25.25	28.06	17.64	10.34	7.246	5.473	5.155	4.034	4.204	6.129	10.86	24.27	143.4	776.2	 2394	 3368	 1308	28.08	0.358	-0.078	-0.741	-0.258	-0.947	-1.139	-1.171	-1.019	-1.057	-1.328	-1.178	-1.304	-1.000	-1.347	-0.785	-1.842	-1.290	-1.834	-1.459	-1.905
495.0	-69.14	-42.12	-14.32	24.01	108.2	 1208	 2116	194.4	64.04	76.50	79.82	78.09	65.11	63.93	56.89	45.04	42.31	38.86	37.37	39.26	37.62	40.07	39.58	38.49	37.75	42.10	43.00	40.91	43.51	43.27	40.27	39.65	34.80	32.88	28.75	26.90	22.72	19.81	18.06	17.12	21.32	24.09	13.40	7.942	5.140	4.627	4.199	4.446	3.872	4.778	6.880	33.78	174.2	541.1	 1573	 4055	655.4	37.65	0.474	0.045	0.009	-0.705	-0.904	-0.620	-1.371	-1.138	-1.525	-1.666	-1.121	-1.221	-2.012	-0.872	-1.652	-1.629	-2.252	-1.046	-1.146
500.0	-83.07	-65.56	-35.74	30.10	36.11	429.1	 2460	776.0	51.68	71.66	59.06	64.67	53.30	52.04	49.85	37.79	37.69	35.24	32.96	33.49	34.74	31.69	35.83	34.57	35.82	37.56	37.29	36.49	38.50	37.89	38.02	34.52	32.73	30.02	27.33	24.90	20.85	19.31	16.21	15.46	14.66	21.31	17.77	9.500	4.999	4.337	4.804	4.533	2.928	3.028	3.408	8.529	39.94	122.2	376.2	 2265	 4058	591.0	17.64	0.444	-0.163	-0.671	-0.447	-0.977	-1.646	-1.607	-1.012	-1.842	-1.421	-0.969	-1.808	-1.137	-1.829	-1.706	-1.427	-1.593	-1.742
505.0	-99.41	-68.64	-40.06	36.59	6.194	121.2	 1687	 1774	105.3	70.03	46.93	50.86	46.22	48.51	43.75	35.15	33.17	34.25	32.78	31.52	30.94	30.04	33.11	30.88	34.55	34.84	35.16	35.29	36.48	34.88	34.59	31.54	31.17	27.00	24.37	21.98	18.86	17.14	14.77	13.65	12.49	16.89	20.30	13.07	6.236	5.177	5.132	4.116	2.508	2.479	2.250	2.867	10.03	28.81	85.72	578.8	 2905	 3761	449.9	3.046	0.026	-1.010	-0.597	-0.814	-0.718	-1.298	-1.174	-1.681	-1.159	-1.280	-1.464	-1.007	-1.321	-1.529	-1.574	-1.739	-1.426
510.0	-121.2	-78.55	-44.58	33.43	11.68	53.07	551.5	 2287	917.4	54.13	46.36	37.73	47.53	42.28	39.86	28.95	28.59	29.46	27.53	26.07	26.27	25.47	27.33	27.00	28.53	28.72	30.86	30.18	30.81	29.92	30.42	27.99	26.07	24.39	22.22	19.25	17.24	14.51	12.27	12.30	10.75	11.60	15.61	15.91	10.89	6.097	4.898	4.236	2.929	2.771	2.527	1.962	3.422	7.657	19.71	129.7	742.4	 2294	 3049	 1129	26.57	-0.326	-0.482	-1.218	-1.024	-1.352	-0.945	-1.702	-1.467	-1.361	-1.653	-1.556	-1.745	-1.880	-1.425	-1.574	-1.675
515.0	-136.0	-78.14	-31.46	19.18	35.10	28.61	131.8	 1161	 2342	224.4	42.85	42.53	48.52	37.05	31.18	28.60	25.38	23.11	23.19	25.34	20.69	21.01	25.13	26.22	24.60	24.68	24.45	24.21	27.75	24.70	25.27	23.66	22.14	21.19	19.13	18.32	14.69	14.16	11.45	12.02	9.495	9.552	9.317	11.97	14.07	8.721	4.556	3.425	3.018	2.986	2.210	1.232	1.837	2.026	5.537	29.62	166.0	516.0	 1349	 3390	640.8	32.03	0.029	-1.434	-0.952	-1.310	-1.502	-1.519	-1.580	-1.975	-2.099	-2.017	-1.813	-1.770	-1.945	-2.223	-1.737
520.0	-133.3	-67.30	-50.35	11.70	65.34	35.03	43.26	368.2	 2522	986.4	28.83	37.37	44.03	34.33	19.76	22.65	19.74	21.48	17.79	23.61	21.73	18.42	19.88	21.47	21.94	21.48	21.58	20.84	24.39	24.45	22.08	20.65	19.72	18.42	17.70	16.42	13.60	12.79	10.42	10.47	8.306	8.122	7.764	8.627	12.71	10.79	5.385	3.285	2.920	2.403	1.633	1.350	1.485	1.422	2.243	7.735	37.72	115.4	321.7	 1825	 3136	544.7	13.04	-0.433	-0.744	-1.296	-1.617	-1.067	-1.426	-1.845	-1.625	-1.306	-1.613	-1.810	-2.065	-1.988	-1.860
525.0	-74.69	-43.18	-65.36	-27.08	40.61	43.68	6.460	106.8	 1552	 2162	97.74	33.63	29.86	25.24	21.50	18.99	16.60	20.00	16.23	17.69	18.01	18.15	17.46	17.56	20.14	18.74	19.55	19.29	20.91	19.76	19.31	18.40	18.06	16.10	14.68	14.65	11.88	10.84	9.418	9.842	8.087	7.236	5.918	6.160	8.847	11.77	7.858	3.467	2.909	2.263	1.594	1.505	1.390	1.108	1.083	2.093	8.346	26.23	72.55	460.8	 2118	 2810	80.48	2.294	-0.669	-1.097	-1.404	-1.160	-1.689	-1.082	-1.500	-1.568	-1.517	-1.598	-1.873	-2.048	-1.589
530.0	-76.87	-65.56	-69.82	-25.26	-3.713	56.83	7.502	38.02	478.0	 2276	926.5	29.19	18.31	21.35	20.99	20.34	15.32	12.69	13.28	15.51	12.92	15.01	15.47	14.97	16.01	16.64	16.23	17.25	16.90	18.10	18.79	16.38	15.08	14.17	12.96	12.18	11.29	9.561	8.392	8.048	6.711	5.545	5.093	4.224	5.665	9.046	10.05	4.668	2.566	2.140	1.888	0.906	0.811	0.706	0.559	0.520	1.818	6.189	16.38	103.0	533.9	 1666	 2162	841.7	23.29	-0.084	-0.927	-0.776	-1.770	-1.430	-1.236	-1.618	-1.743	-1.777	-1.755	-2.299	-2.241
535.0	-96.75	-99.77	-94.35	-36.96	-12.47	31.27	39.40	5.959	131.3	965.7	 2391	250.4	22.50	15.13	11.99	23.71	14.20	9.669	11.63	12.19	10.52	10.57	10.74	11.95	13.24	13.61	14.04	13.99	13.81	15.52	13.23	15.30	13.79	12.59	11.10	9.840	9.224	7.644	8.409	6.963	5.949	4.939	4.187	3.994	3.400	4.484	8.205	7.524	3.729	2.603	1.401	0.945	0.676	1.025	0.307	0.322	0.672	1.171	3.254	22.53	119.3	374.1	934.4	 2421	616.2	24.41	-0.420	-0.869	-0.902	-1.559	-1.100	-1.361	-2.077	-2.383	-1.968	-2.346	-1.635
540.0	-115.6	-147.4	-81.81	-0.981	5.060	10.51	53.90	8.861	44.13	262.9	 2282	964.2	26.05	10.27	13.56	14.66	17.20	10.64	11.06	9.735	9.844	11.43	9.266	11.67	11.01	12.13	10.72	12.87	13.06	14.80	11.48	13.04	12.12	10.18	9.860	8.457	7.614	7.761	7.014	6.072	5.704	4.005	4.166	3.052	3.216	2.690	5.146	7.704	6.005	1.975	1.040	0.817	0.965	0.467	0.371	0.175	-0.268	0.411	0.284	4.468	26.17	82.94	220.1	 1252	 2291	491.1	6.884	-1.027	-1.192	-1.162	-0.638	-1.580	-2.231	-2.042	-1.748	-2.128	-1.310
545.0	-129.7	-81.97	-53.38	-33.09	-35.88	-20.36	60.53	13.30	16.23	67.11	 1291	 2059	96.35	13.29	13.44	6.151	11.44	8.916	9.033	8.624	7.998	8.681	9.770	11.72	9.753	9.956	9.622	10.08	10.87	11.64	9.987	10.75	9.885	9.241	7.312	7.814	6.372	6.283	5.412	5.521	4.914	4.064	2.606	2.726	2.752	1.868	3.121	6.858	5.997	3.109	1.220	0.771	0.475	-0.006	0.218	0.283	0.284	-0.029	0.080	0.937	5.362	18.95	50.15	314.2	 1541	 2003	76.89	0.533	-1.201	-1.679	-1.419	-1.194	-1.160	-1.528	-1.914	-2.113	-1.071
550.0	-112.0	-104.1	-51.64	-43.60	-15.84	-22.50	21.82	33.18	11.00	26.93	371.7	 2014	971.2	22.66	13.00	6.874	8.097	4.345	7.632	6.314	4.478	7.720	6.635	9.635	9.244	8.813	8.195	7.859	8.704	8.635	8.647	8.061	8.267	7.163	6.435	6.491	5.660	4.996	4.116	4.682	3.789	3.013	2.266	2.488	1.961	1.620	2.051	3.232	4.276	4.537	2.214	0.524	-0.003	-0.001	0.138	0.261	-0.306	0.125	-0.469	0.090	0.729	3.763	11.22	70.31	389.0	 1204	 1497	349.7	17.24	-0.970	-1.600	-1.351	-1.150	-1.507	-2.009	-1.846	-1.929
555.0	-115.6	-93.42	-44.90	-34.58	-20.86	-8.528	-1.914	68.38	18.14	30.07	115.9	783.3	 2106	233.1	2.519	7.330	4.593	3.707	6.587	2.661	4.063	4.275	4.591	6.409	6.741	6.769	5.672	6.543	6.289	4.613	6.756	4.913	5.984	6.605	4.289	5.001	4.017	4.086	2.953	2.264	2.054	2.807	1.633	1.372	1.670	1.654	1.256	1.475	2.122	4.017	3.850	0.763	0.372	-0.293	-0.128	0.146	-0.567	0.363	-0.705	0.332	-0.328	0.895	1.933	14.92	85.59	269.6	677.6	 1596	527.2	13.86	-1.079	-1.714	-1.915	-1.607	-2.439	-1.379	-1.976
560.0	-73.44	-102.1	-77.06	-69.02	-31.60	-14.58	-9.563	52.79	51.33	40.18	68.25	248.0	 1915	762.6	7.085	3.494	0.967	3.151	3.853	1.642	4.034	3.573	2.348	4.724	5.137	5.106	6.152	4.876	5.269	3.273	4.478	4.616	4.209	4.037	3.313	4.618	2.812	2.541	2.307	1.941	2.173	1.950	1.275	1.625	0.970	1.546	0.593	0.952	1.034	2.595	3.648	1.670	0.165	-0.185	-0.539	-0.139	-0.450	-0.158	-0.300	-0.046	-1.003	0.084	-0.344	2.834	18.79	59.87	162.2	901.6	 1485	83.08	1.767	-1.537	-2.002	-1.761	-2.247	-1.679	-2.129
565.0	-138.0	-46.76	-49.70	-59.50	-17.30	-38.26	-20.97	22.14	52.89	54.60	67.04	121.4	 1041	 1744	61.47	1.818	0.450	3.716	1.709	4.262	1.298	3.881	3.031	1.990	3.915	3.268	3.533	2.340	2.258	4.198	3.156	3.487	3.491	2.664	2.639	3.130	1.909	1.488	2.302	1.285	2.230	1.276	0.470	1.794	0.617	0.176	0.404	-0.079	0.847	1.236	2.505	2.684	0.865	-0.431	-0.813	-1.021	-0.665	-0.901	-0.715	-0.479	-0.780	-1.128	-0.814	-0.009	3.790	12.68	36.13	233.5	 1053	 1137	66.05	-0.574	-1.423	-1.410	-2.263	-1.462	-2.125
570.0	-93.20	-89.77	-38.67	-44.23	-32.91	-46.55	-17.64	27.40	80.37	85.83	81.72	98.27	321.8	 1623	800.2	7.758	0.874	0.729	0.281	1.163	0.979	1.903	1.257	0.756	3.384	1.856	2.698	2.229	1.604	2.232	2.405	2.185	1.973	2.426	1.854	1.062	1.037	1.585	1.129	1.063	1.142	0.678	-0.128	0.846	0.315	-0.336	0.043	-0.042	0.443	0.321	0.732	2.028	1.324	0.189	-0.720	-0.458	-0.692	-0.923	-1.366	-0.720	-0.863	-0.907	-0.785	-1.166	0.071	2.182	7.294	51.31	272.4	754.6	807.8	283.4	10.18	-1.572	-1.498	-1.368	-2.080
575.0	-189.7	-113.6	-27.01	-67.76	-19.25	-36.88	-11.36	15.61	57.57	127.3	100.5	107.3	111.4	588.6	 1727	183.1	1.122	-1.188	-2.160	0.112	-1.995	2.082	2.339	-0.575	1.806	2.198	2.209	1.001	1.026	1.052	2.463	0.751	2.798	1.091	1.714	0.378	0.363	1.314	0.331	0.104	0.760	0.338	0.395	-0.005	-0.074	-0.057	-0.689	-0.231	-0.395	0.244	0.128	0.592	0.715	0.124	-0.403	-0.953	-0.532	-1.145	-1.102	-1.151	-1.339	-1.091	-1.140	-1.455	-0.821	-0.389	0.877	10.54	60.13	169.5	423.4	985.3	332.6	4.580	-1.475	-0.745	-1.587
