Sample:	'1
File name:	Default_20230714_150553.FD3
Run date:	'14:59:33, 07/14/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
580.0	-46.31	-15.19	-26.48	-30.36	-7.726	-11.16	-12.84	-4.019	13.99	52.01	10.67	8.936	8.626	63.20	546.7	169.0	-1.591	-0.457	-0.764	0.017	-0.852	-0.098	1.215	-0.757	-0.493	-0.042	-0.266	-0.374	-0.682	0.479	-0.292	-0.568	-0.682	-0.631	0.649	-0.639	0.109	-0.013	-0.471	-0.191	-0.057	-0.227	-0.376	0.045	-0.280	-0.421	0.208	0.011	-0.151	-0.243	0.129	0.599	1.831	1.855	0.173	0.024	-0.399	-0.638	-0.409	-0.776	-0.196	0.044	-0.339	-0.735	-0.063	-0.651	-0.491	0.108	1.737	4.750	13.46	73.02	111.2	24.60	-0.218	-0.615	-0.392
585.0	-46.72	-10.09	-22.62	-21.07	-18.02	-7.880	-5.233	0.087	-4.308	35.88	24.95	3.533	2.548	14.44	310.0	393.6	6.660	-1.376	-1.669	0.443	0.173	0.738	0.391	-0.618	-1.384	-0.521	-0.557	-0.256	0.418	0.134	-0.588	0.586	-0.085	0.216	0.321	-0.587	0.232	-0.084	-0.045	-0.129	-0.533	-0.398	0.049	-0.465	-0.658	-0.217	0.197	-0.330	-0.294	-0.310	0.091	0.329	0.305	1.322	0.634	-0.015	-0.164	-0.488	-0.522	-0.482	-0.311	-0.219	-0.313	-0.537	-0.444	-0.770	-0.333	-0.430	0.220	0.433	2.389	18.77	81.21	91.26	11.68	-0.867	-0.268
590.0	-30.69	-28.17	-29.40	-15.68	-10.78	-0.216	-12.81	-9.283	-1.043	13.99	44.71	4.763	1.566	2.973	84.57	418.2	148.9	-0.984	-0.548	-1.452	-0.953	-0.970	-0.477	-1.126	-0.580	0.219	-0.902	-0.619	0.310	-0.639	-0.311	0.334	-0.629	0.516	0.135	-0.078	-0.201	-0.392	0.172	-0.210	-0.313	-0.373	-0.145	-0.491	-0.407	-0.538	-0.175	-0.340	-0.381	0.059	0.037	-0.129	0.108	0.151	0.865	0.604	0.056	-0.546	-0.370	-0.892	-0.597	-0.070	-0.322	-0.188	-0.509	-0.842	-0.374	-0.172	-0.696	-0.279	0.324	3.979	20.81	59.24	70.72	23.49	0.254
595.0	-29.70	-19.72	-14.55	-9.051	-25.14	-4.292	-13.46	-9.416	-1.302	-1.400	32.72	25.47	-1.369	0.057	15.68	158.3	372.2	22.19	-0.953	-0.238	-1.005	-1.373	0.098	-1.707	-0.034	-0.191	-1.659	-0.993	-0.369	-1.335	-0.318	-0.164	-0.146	0.041	-0.190	-0.591	-0.337	-0.356	-0.147	0.087	-0.233	-0.067	-0.431	-1.063	-0.197	-0.039	-0.096	-0.318	-0.234	-0.215	-0.457	-0.323	-0.065	-0.595	0.484	0.951	0.315	-0.409	-0.480	-0.634	-0.410	-0.165	-0.449	0.002	-0.474	-0.265	-0.677	-0.453	-0.542	-0.718	-0.336	-0.011	4.475	13.20	34.10	75.94	28.06
600.0	3.650	-29.51	-43.36	-21.77	-34.07	-18.51	-13.09	-0.934	-6.277	-5.244	21.18	36.81	-1.823	-1.393	1.623	40.59	349.3	130.9	-1.983	-0.549	-1.199	-2.459	-2.303	-0.588	-0.749	-1.544	-1.362	0.283	-0.851	-0.374	-0.714	-0.636	-0.507	0.386	-0.127	-0.860	-0.286	-0.300	-0.196	-0.157	-0.447	-0.836	-0.255	-0.308	-0.039	-0.561	-0.207	-0.554	-0.024	-0.145	-0.538	-0.228	-0.095	-0.446	-0.025	0.749	0.471	0.374	-0.608	-0.202	-0.468	-0.267	-0.239	-0.662	-0.164	-0.459	-0.187	-0.236	-0.330	-0.592	-0.620	-0.356	0.946	2.566	7.703	43.30	69.24
605.0	-38.59	-20.96	-21.05	-16.68	-16.46	-18.36	-16.14	-9.028	-14.88	-6.265	6.253	54.28	13.05	-0.873	0.886	8.811	191.4	291.6	6.084	-1.399	-1.171	-1.226	-1.536	-0.334	-0.657	-1.382	-0.573	-0.475	-0.676	-1.069	-0.084	-0.906	-0.687	0.260	-0.544	-0.980	-0.860	-0.821	-0.792	-0.284	-0.860	-0.920	-0.275	-0.530	-0.823	0.031	-0.222	-0.244	-0.200	0.009	-0.147	-0.417	0.030	-0.261	-0.135	0.187	1.042	0.379	-0.059	-0.341	-0.654	-0.356	-0.804	-0.865	-0.587	-0.676	0.038	-0.008	-0.228	-0.070	-0.755	-0.414	-0.433	-0.036	1.245	10.18	49.32
610.0	-18.60	-14.71	-30.90	-10.83	-20.20	-17.14	-10.52	-4.749	-7.664	-0.757	-0.286	29.18	29.61	0.565	0.725	0.856	51.59	287.4	111.6	-1.064	-0.982	-1.747	-0.922	-0.877	-0.197	-1.407	-0.163	-0.651	-0.913	-0.845	-0.688	-0.566	-0.694	-0.485	-0.372	-0.678	-0.826	-0.751	-0.243	-0.492	-0.642	-1.009	-0.321	-0.477	-0.508	-0.341	-0.150	-0.358	-0.177	-0.351	-0.287	-0.298	-0.534	-0.841	-0.521	0.140	0.402	0.459	0.047	-0.348	-0.806	-0.593	-0.677	-0.674	-0.384	-0.765	-0.358	-0.275	-0.167	-0.512	-0.736	-0.539	-0.598	-0.134	0.130	1.900	12.52
615.0	-17.29	-23.29	-24.58	-18.18	-14.13	-7.278	-11.90	-8.674	-6.679	3.301	0.677	11.97	29.72	0.843	-1.231	0.457	11.82	105.4	274.5	17.27	-0.600	-2.073	-1.079	-1.230	-1.236	-0.076	-0.007	-0.840	-0.842	-1.093	0.083	-0.548	-0.043	-0.846	-0.929	-0.407	-0.510	-0.886	-0.543	-0.492	-0.689	-0.259	-0.177	-0.434	-0.138	-0.748	-0.638	-0.402	-0.483	-0.282	-0.354	-0.268	-0.486	-0.905	-0.117	-0.129	-0.143	-0.084	0.131	-0.591	-0.185	-0.244	-0.664	-0.570	-0.264	-0.833	-0.482	-0.355	0.151	-0.299	-0.411	-0.519	-0.346	-0.427	-0.036	0.252	2.293
620.0	-40.96	-19.25	-41.21	-17.24	-18.95	-10.03	-14.93	-8.572	-12.31	3.775	-2.579	1.800	22.64	14.02	-0.674	0.584	0.460	26.09	254.6	103.0	-0.946	-1.390	-1.728	-1.117	-0.692	-1.302	-1.490	-0.188	-1.460	-0.998	-1.094	-1.703	-0.775	-0.887	-0.729	0.353	-0.342	-0.658	-0.490	-0.947	-0.600	0.172	-0.208	-0.482	0.068	-0.441	-0.550	-0.292	-0.775	-0.416	-0.491	-0.042	-0.908	-0.566	0.254	-0.192	-0.431	-0.184	0.184	-0.316	-0.052	-0.345	-0.084	-0.706	-0.188	-0.322	-0.537	-0.591	-0.405	-0.416	-0.167	-0.239	-0.338	-0.440	-0.556	-0.449	0.010
625.0	-45.77	-29.38	-21.87	-26.48	-5.680	-10.03	-15.58	-6.822	-9.037	-6.325	-6.437	3.008	15.30	28.62	0.362	-3.812	-1.560	5.190	134.8	219.2	2.964	-1.067	-0.945	-1.273	-0.991	-2.066	-0.634	-1.311	-1.869	-0.698	-1.345	-0.202	-1.220	-0.885	-1.296	-0.619	-0.613	-0.804	-0.706	-0.999	-0.538	-0.427	-0.749	-0.503	-0.542	0.015	-0.311	-0.641	-0.709	-0.206	-0.625	-0.161	-0.666	-0.653	-0.084	-0.450	-0.317	-0.619	-0.105	-0.187	0.097	-0.607	-0.446	-0.524	-0.604	-0.508	-0.142	-0.567	-0.643	-0.785	-0.162	-0.302	-0.770	-0.690	-0.608	-0.265	-0.498
630.0	-23.57	-35.79	-31.11	-22.72	-7.423	-9.968	-7.960	-2.137	-4.169	-7.194	-2.032	-2.683	5.653	30.31	8.951	-0.522	-1.457	1.395	35.77	222.5	89.07	-0.515	-1.112	-0.078	-0.223	-0.830	-0.579	-1.389	-1.293	-1.172	-0.200	-0.502	-1.093	-1.034	-0.378	-0.714	-0.173	-0.839	-0.657	-0.667	-0.395	-0.849	-0.675	-0.518	-0.491	-0.571	-0.405	-0.363	-0.458	-0.119	-0.317	-0.168	-0.571	-0.584	-0.278	-0.222	-0.581	-0.382	-0.316	-0.479	-0.362	-0.653	-0.714	-0.471	-0.570	-0.309	-0.478	-0.522	-0.771	-0.406	-0.413	-0.185	-0.482	-0.643	-0.485	-0.231	-0.329
635.0	-56.18	-33.17	-35.88	-39.33	-9.346	5.834	-9.727	-4.804	-7.129	-2.755	-4.744	-3.095	0.555	15.14	22.31	0.115	-1.259	-0.547	8.281	82.15	217.2	16.26	-1.122	-0.967	-0.927	-1.961	0.546	-0.745	-1.826	-1.348	-0.975	-0.362	-0.832	-0.412	-0.776	-0.914	-0.760	-0.394	0.175	-0.390	-0.351	-0.655	-0.036	-0.615	-0.364	0.035	-0.340	-0.378	-0.174	-0.258	-0.070	-0.197	-0.283	-0.083	-0.525	-0.031	-0.448	-0.352	-0.014	-0.263	-0.396	-0.275	-0.754	-0.667	-0.573	-0.551	-0.246	-0.766	-0.611	-0.716	-0.731	-0.415	-0.670	-0.688	-0.733	-0.432	-1.056
640.0	-40.73	-43.56	-33.01	-23.20	-6.349	-4.656	-11.43	-11.46	-5.222	-2.690	-3.264	0.252	-0.297	5.744	26.30	2.573	2.048	-2.030	4.422	20.43	210.5	80.26	0.012	-1.458	-0.500	-1.232	-1.088	-1.035	-1.977	-1.093	-0.274	-0.367	-0.957	-0.582	-0.901	-0.424	-1.319	-0.887	-1.113	-0.717	-0.293	-0.400	-0.657	-0.787	-0.265	-0.353	-0.081	-0.531	-0.349	-0.327	-0.605	-0.567	-0.506	-0.009	-0.366	-0.042	-0.890	-0.126	-0.186	-0.244	-0.156	-0.538	-0.560	-0.425	-0.579	-0.375	-0.583	-0.832	-0.463	-0.414	-0.347	-0.908	-0.822	-0.294	-0.465	-0.527	-1.223
645.0	-35.18	-12.98	-9.672	-30.33	-16.26	-3.774	-8.349	-7.408	-6.621	-2.119	-7.125	-2.925	-6.404	2.212	26.84	8.434	-1.131	-1.049	-0.507	2.981	112.8	172.4	3.704	-1.168	-1.184	-1.196	-2.033	-0.380	-0.875	-1.773	-0.631	-1.458	0.262	-1.195	0.258	-0.606	-1.028	-0.815	-0.254	-0.358	-0.617	-0.260	-0.561	-0.196	-0.561	-0.408	-0.312	-0.401	0.045	-0.393	-0.525	-0.392	-0.717	-0.282	-1.116	-0.042	-0.337	-0.575	-0.408	-0.356	-0.058	-0.482	-0.379	-0.132	-0.538	-0.356	-0.537	-0.416	-0.455	-0.180	-0.599	-0.508	-0.487	-0.220	-0.570	-0.597	-0.855
650.0	-38.40	-17.19	-30.25	-24.68	-7.268	8.528	-7.674	-3.037	-2.859	-4.753	-2.715	-1.703	-4.876	-2.847	16.69	15.77	-1.509	-0.222	-2.328	0.311	37.25	202.9	33.47	-1.416	-1.201	-1.683	-0.932	-1.031	-1.124	-1.179	-1.061	-0.606	0.253	-1.143	0.081	-0.698	-0.968	-0.596	-0.984	-0.449	-0.801	-0.590	-1.080	-0.603	-0.432	-0.479	-0.246	-0.495	-0.476	-0.496	-0.590	-0.373	-0.601	-0.617	-1.044	-0.674	-0.206	-0.039	-0.535	-0.526	-0.201	-0.232	-0.735	-0.131	-0.544	-0.709	-0.763	-0.386	-0.548	-0.363	-0.774	-0.823	-0.437	-0.326	-0.690	-0.674	-0.963
