Sample:	'1
File name:	Default_20230203_102907.FD3
Run date:	'10:22:46, 02/03/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
380.0	-104.3	-2.682	181.9	397.1	619.7	699.5	669.8	600.4	502.9	447.5	387.2	332.8	353.2	392.1	343.3	360.3	332.4	320.9	296.9	261.7	240.1	223.3	223.4	286.7	247.0	124.7	88.30	69.54	75.04	140.8	328.1	 1954	 4170	958.1	33.21	-0.649	-1.994	-2.113	-2.803	-1.904	-2.239	-2.790	-1.292	-2.488	-1.876	-1.841	-1.612	-1.970	-1.524	-0.914	-1.153	-0.463	-0.035	-0.220	-1.022	-0.274	-0.951	-0.294	-0.732	-1.337	-1.087	-0.984	-1.668	-2.011	-2.306	-1.850	-1.137	-1.961	-1.690	-1.369	-1.229	-1.978	-1.946	-1.205	-1.876	-1.980	-1.967
385.0	-120.8	2.834	171.8	383.7	559.8	660.5	617.5	560.9	478.7	403.5	341.8	351.4	357.7	384.7	376.3	374.2	350.7	325.9	307.9	278.9	249.7	230.9	216.9	237.4	295.7	182.4	106.5	81.01	66.11	68.22	99.56	488.9	 2460	 3942	693.3	6.851	-1.548	-2.004	-1.488	-1.883	-3.040	-2.413	-2.401	-2.623	-1.970	-2.385	-1.714	-1.125	-1.635	-0.952	-0.595	-0.622	-0.420	-0.621	-0.132	-0.493	-0.518	-0.887	-1.137	-1.435	-0.954	-0.873	-1.270	-1.423	-2.121	-1.491	-1.612	-1.890	-1.693	-1.038	-1.686	-1.460	-1.922	-1.456	-1.787	-2.061	-1.982
390.0	-86.28	-36.46	172.9	346.8	567.5	610.5	586.3	512.7	444.4	388.8	352.6	339.7	363.6	384.4	392.0	384.1	371.4	348.8	320.7	293.9	267.4	239.0	222.7	219.9	241.9	259.2	165.3	104.6	78.79	64.15	58.65	136.5	618.9	 2083	 3084	 1257	39.66	-1.013	-0.980	-1.518	-2.426	-2.410	-1.804	-2.567	-2.288	-1.900	-2.196	-1.869	-1.363	-1.182	-0.816	-1.110	-0.704	-0.961	-0.515	-0.135	-0.975	-0.773	-0.831	-1.462	-1.717	-1.138	-1.718	-1.647	-1.801	-1.377	-1.730	-1.389	-1.968	-0.983	-1.941	-1.706	-1.817	-1.509	-2.094	-1.761	-2.173
395.0	-188.0	-30.59	104.8	365.2	482.3	526.6	535.2	422.4	432.7	361.8	349.1	307.7	359.7	380.9	389.0	381.6	374.2	362.0	319.9	297.7	273.8	251.5	237.3	221.4	208.2	231.0	248.6	155.8	98.38	78.62	62.22	65.33	161.1	483.8	 1238	 3358	878.5	47.97	0.358	-1.092	-1.834	-2.042	-2.511	-2.610	-2.254	-1.910	-1.493	-2.380	-1.134	-0.913	-0.916	-1.096	-1.238	-1.007	-1.041	-1.336	-0.873	-1.073	-1.265	-1.352	-1.640	-1.273	-1.756	-1.829	-1.729	-1.822	-1.617	-1.269	-1.804	-0.886	-0.959	-1.155	-1.765	-1.497	-1.030	-1.483	-2.656
400.0	-190.7	-16.21	130.8	362.6	425.3	489.6	498.8	411.5	401.3	349.8	331.4	337.6	343.9	367.6	391.6	394.5	395.8	356.6	328.0	300.0	273.4	253.4	243.6	230.5	211.7	200.3	246.6	225.6	125.5	92.37	71.86	58.22	67.36	129.3	299.7	 1686	 3381	745.1	21.65	-0.766	-2.163	-0.954	-1.822	-2.064	-2.093	-2.174	-1.549	-2.304	-1.676	-1.234	-1.265	-1.353	-0.817	-1.124	-0.850	-1.206	-1.521	-1.038	-1.485	-1.166	-1.661	-1.151	-1.725	-1.283	-1.923	-0.825	-1.692	-1.758	-1.351	-1.198	-1.564	-1.896	-1.549	-2.243	-1.463	-1.079	-2.222
405.0	-121.8	-48.52	112.5	325.7	406.6	463.8	461.6	397.5	365.8	318.3	306.3	337.6	352.0	365.8	406.5	384.3	385.4	347.6	326.4	293.8	276.9	251.5	236.7	227.4	209.6	196.6	212.2	245.8	174.5	107.2	80.31	64.74	51.76	53.77	84.01	427.3	 2083	 3017	534.4	4.304	-0.789	-2.480	-1.666	-1.995	-1.912	-1.707	-2.079	-1.743	-0.999	-0.927	-0.655	-1.336	-1.177	-1.283	-0.951	-1.468	-1.450	-1.006	-1.321	-1.404	-1.538	-1.011	-1.836	-1.180	-1.203	-1.058	-1.210	-2.352	-1.556	-1.514	-2.398	-1.616	-1.089	-1.648	-1.686	-1.589	-1.553
410.0	-77.25	-51.23	114.8	267.3	369.4	415.8	405.5	372.5	339.4	313.4	316.6	333.3	338.3	373.0	392.2	375.3	372.4	340.6	320.5	288.3	268.9	247.1	240.2	229.2	217.1	199.8	194.1	210.8	225.1	160.3	101.2	79.04	58.61	45.64	41.58	110.6	528.0	 1686	 2381	939.6	30.47	-0.897	-1.899	-2.003	-1.553	-1.674	-2.048	-1.119	-1.622	-1.107	-0.815	-1.380	-1.329	-1.235	-0.984	-0.903	-1.683	-0.860	-1.524	-1.810	-1.424	-1.738	-1.229	-1.456	-1.752	-1.592	-1.875	-1.732	-1.628	-1.557	-2.300	-1.902	-1.697	-2.002	-1.391	-1.544	-1.592
415.0	-124.2	-56.50	70.50	208.9	308.5	374.8	374.3	348.9	332.3	310.7	322.2	309.5	320.8	367.6	373.4	367.5	345.3	329.0	306.8	282.0	260.2	242.7	235.8	229.9	220.7	206.2	190.6	190.7	203.3	215.0	141.1	95.67	69.28	50.35	39.53	44.70	131.4	386.8	993.5	 2544	743.0	37.62	-1.674	-1.413	-1.967	-2.501	-1.872	-1.163	-1.501	-1.028	-0.792	-1.071	-1.614	-1.366	-1.240	-0.917	-1.392	-0.924	-1.701	-1.298	-1.104	-1.674	-1.489	-1.693	-2.082	-1.136	-1.818	-1.633	-2.901	-1.166	-1.753	-1.597	-1.760	-2.691	-1.556	-1.575	-2.218
420.0	-141.3	-71.34	109.8	211.5	277.2	320.2	354.7	327.3	323.8	320.0	324.3	314.8	319.9	351.8	359.9	353.9	330.4	316.5	287.7	264.6	248.0	232.3	228.1	222.9	218.9	209.0	193.2	185.9	181.0	210.8	184.4	113.0	81.40	59.80	42.92	34.70	45.80	97.80	240.8	 1338	 2493	607.1	10.77	-1.718	-2.207	-2.020	-1.374	-1.111	-1.580	-1.206	-0.819	-2.016	-1.451	-2.113	-0.939	-1.375	-0.719	-1.204	-1.603	-1.381	-1.956	-1.662	-2.014	-1.626	-2.086	-1.555	-1.557	-1.640	-1.459	-1.418	-2.377	-1.243	-1.503	-2.247	-0.389	-1.843	-2.254
425.0	-158.0	-50.84	97.78	238.8	297.5	321.7	327.4	329.9	295.4	304.1	312.4	307.0	341.4	348.7	346.6	336.4	316.7	303.7	266.1	253.5	234.7	230.2	222.6	223.0	217.3	210.0	197.8	192.4	177.8	182.0	208.3	148.8	90.88	67.24	48.17	38.01	32.52	36.15	64.00	343.3	 1625	 2253	90.58	1.260	-1.852	-2.093	-1.283	-1.543	-1.367	-1.074	-1.245	-1.789	-1.038	-1.098	-1.328	-1.751	-1.168	-1.841	-1.495	-2.080	-1.457	-2.810	-2.123	-1.780	-2.192	-1.864	-1.675	-1.682	-1.639	-1.272	-1.988	-1.860	-1.739	-1.783	-0.885	-2.250	-1.798
430.0	-109.0	-64.07	81.88	180.3	294.4	308.1	324.8	313.6	310.4	313.3	303.8	314.0	320.7	328.7	319.7	319.9	301.7	283.1	259.4	240.6	227.3	217.8	218.1	214.5	210.1	207.9	200.0	190.9	182.6	172.9	184.5	186.2	128.5	80.67	58.67	43.98	34.61	27.07	26.59	85.70	415.7	 1298	 1757	403.6	24.40	-1.436	-1.525	-1.462	-1.618	-0.904	-1.242	-1.203	-1.158	-1.514	-1.215	-1.210	-1.117	-1.882	-1.941	-1.723	-1.940	-2.094	-1.314	-1.301	-1.576	-1.570	-1.779	-1.814	-1.847	-1.603	-1.593	-2.158	-2.004	-1.916	-1.395	-2.116	-1.953
435.0	-89.14	-111.7	37.32	194.9	272.1	300.6	286.6	281.1	307.8	298.2	305.9	329.9	325.8	317.7	312.0	297.5	283.1	266.4	238.4	225.8	214.9	205.3	214.2	212.1	207.0	205.3	203.5	194.3	187.6	178.6	167.7	171.6	164.5	113.1	70.26	54.28	42.52	29.53	23.35	31.65	101.3	296.8	816.2	 2028	648.8	31.23	-0.111	-1.212	-1.987	-0.907	-1.143	-1.325	-1.376	-1.307	-1.234	-1.657	-1.173	-1.216	-1.605	-1.360	-1.084	-2.014	-1.480	-1.088	-1.646	-1.947	-1.845	-1.616	-1.918	-1.643	-2.147	-1.408	-2.016	-1.435	-1.307	-1.857	-1.990
440.0	-143.1	-93.11	46.64	174.4	245.3	260.5	256.7	283.7	320.2	298.6	303.4	325.2	315.9	311.7	299.3	275.5	266.8	246.1	238.2	213.7	199.0	199.0	204.8	203.6	204.2	204.0	199.8	194.7	187.6	179.6	166.8	155.1	164.7	146.6	85.07	58.78	47.60	33.84	24.60	22.39	32.25	72.55	198.0	 1135	 2145	514.9	8.746	-1.280	-1.282	-0.868	-0.812	-1.753	-1.068	-1.426	-1.082	-1.491	-1.073	-1.077	-1.314	-2.119	-1.745	-1.600	-1.433	-1.312	-1.550	-1.788	-0.838	-1.576	-1.674	-2.448	-1.580	-1.760	-2.332	-1.678	-2.092	-1.568	-2.106
445.0	-73.61	-52.09	56.98	155.3	214.2	279.2	301.1	287.2	327.1	293.5	314.8	304.9	318.2	306.0	286.5	260.6	247.7	230.5	215.1	200.3	194.3	193.2	195.3	196.3	200.0	198.6	196.0	196.7	193.5	185.8	169.3	150.7	149.1	155.2	108.3	67.02	52.41	38.26	28.51	22.25	20.27	23.46	49.66	293.0	 1475	 2005	73.30	1.646	-0.962	-0.715	-0.914	-1.351	-1.233	-1.390	-1.373	-1.950	-1.240	-0.795	-1.089	-1.935	-2.048	-1.531	-2.159	-1.225	-2.134	-1.865	-1.311	-1.539	-2.121	-1.925	-1.194	-2.225	-1.588	-2.274	-1.713	-1.484	-1.667
450.0	-89.66	-7.662	76.19	112.1	197.3	236.0	271.1	266.9	290.2	287.8	317.7	316.5	309.3	289.9	267.8	242.8	231.9	213.6	194.3	186.9	183.4	180.6	178.8	182.4	187.9	187.6	186.5	187.9	187.1	178.0	171.4	151.1	134.7	135.9	128.7	89.83	60.01	44.88	33.99	26.45	19.29	15.93	18.73	70.45	379.0	 1239	 1722	341.8	20.26	-0.551	-1.071	-0.916	-1.559	-1.232	-1.257	-1.511	-0.887	-1.223	-1.428	-1.964	-1.807	-1.792	-1.906	-2.044	-1.706	-2.180	-1.445	-1.628	-1.865	-1.755	-1.552	-2.014	-1.556	-2.347	-2.640	-1.767	-1.947
455.0	-144.9	-18.32	262.7	122.4	144.0	182.4	239.5	261.1	274.3	278.1	284.0	276.6	283.0	262.1	251.5	228.2	210.2	191.9	177.1	170.6	164.0	164.0	169.3	169.7	173.3	180.3	175.7	173.6	174.7	171.2	164.2	150.8	132.4	117.3	113.2	110.9	73.32	49.04	36.71	30.20	21.74	16.66	12.97	21.38	88.29	281.7	782.6	 1837	514.6	19.82	-0.463	-0.753	-0.912	-1.115	-1.249	-2.284	-1.147	-1.573	-1.397	-1.156	-1.539	-1.533	-1.707	-1.649	-1.532	-1.583	-2.576	-1.477	-1.489	-2.116	-0.978	-1.994	-1.703	-2.498	-2.689	-1.955	-2.000
460.0	-178.5	-72.00	380.4	209.3	162.2	217.0	205.7	235.9	269.6	270.3	272.6	271.8	254.3	254.9	222.2	210.5	194.2	172.8	169.1	159.3	151.7	149.7	150.5	154.1	159.9	166.1	166.0	166.7	171.9	167.7	157.2	146.7	125.6	112.5	99.72	104.6	90.06	57.10	39.42	32.12	23.10	17.96	13.40	11.72	24.85	65.49	189.1	 1044	 1789	365.0	7.689	-1.209	-0.750	-1.068	-0.864	-1.977	-1.475	-2.159	-1.401	-1.171	-0.581	-1.625	-1.592	-1.485	-1.260	-1.485	-1.851	-1.335	-1.768	-1.702	-1.656	-2.155	-1.974	-2.067	-2.329	-1.511	-1.757
465.0	-151.4	-64.98	369.1	492.5	151.5	203.6	207.1	223.3	238.1	255.5	282.6	254.1	233.7	225.0	208.0	193.2	181.7	163.8	151.8	147.1	139.2	141.2	141.7	143.1	149.2	153.4	155.6	157.6	158.6	154.0	147.9	139.8	125.0	109.1	92.56	91.87	95.63	67.24	42.69	32.29	25.46	19.03	14.48	10.32	11.49	18.70	46.05	268.9	 1265	 1533	59.19	0.891	-1.403	-1.940	-1.024	-1.779	-1.566	-2.095	-1.342	-1.945	-1.326	-2.497	-2.163	-1.869	-2.096	-1.617	-1.769	-2.137	-1.310	-0.962	-1.989	-2.609	-2.171	-2.353	-2.141	-2.353	-2.365
470.0	-175.8	-111.7	153.6	706.8	324.7	168.7	203.2	204.0	212.9	213.7	240.4	240.5	211.3	202.8	187.7	170.9	156.5	145.5	135.8	131.7	120.7	123.3	122.1	130.6	131.9	138.0	140.7	142.1	146.6	142.5	138.1	129.3	115.5	103.2	87.82	77.42	78.58	75.82	53.77	35.07	27.08	21.07	14.85	10.85	8.880	9.493	13.50	62.76	325.3	990.7	 1152	312.4	16.26	-1.173	-1.154	-1.620	-1.323	-1.738	-1.725	-1.781	-1.251	-2.367	-2.189	-1.638	-1.973	-1.980	-2.154	-1.878	-1.517	-1.633	-1.639	-2.221	-2.257	-2.302	-1.882	-2.579	-1.975
475.0	-169.5	-135.0	11.57	495.6	850.4	158.1	150.8	167.7	186.1	195.0	194.9	211.8	209.3	183.3	171.2	146.4	136.7	128.8	116.2	111.3	107.5	107.3	108.0	115.1	122.2	124.2	122.5	123.4	131.5	129.4	125.2	117.0	106.6	97.61	82.44	70.00	63.51	63.20	61.64	44.50	27.09	21.87	15.55	12.69	8.453	7.015	6.725	16.96	74.31	224.3	529.7	 1221	435.0	17.07	-0.546	-1.295	-1.592	-1.943	-1.420	-2.105	-2.075	-2.038	-2.221	-2.517	-2.306	-1.370	-2.212	-2.427	-1.929	-1.748	-2.550	-2.289	-2.017	-2.236	-2.757	-2.899	-2.885
480.0	-148.5	-110.9	-29.03	203.9	 1052	350.4	163.9	151.5	160.8	184.0	178.6	198.8	191.0	177.6	152.0	137.2	124.5	117.5	107.6	100.3	98.42	101.2	97.01	105.9	112.2	112.4	113.6	116.5	119.8	117.3	117.1	110.8	99.78	89.72	77.01	66.39	57.16	52.90	60.44	50.02	30.44	21.30	15.56	13.04	8.514	7.431	5.673	7.153	18.88	51.88	127.3	683.1	 1246	336.3	2.730	-1.327	-2.101	-2.353	-1.198	-1.671	-1.735	-1.800	-2.227	-2.195	-2.036	-1.658	-1.938	-1.907	-1.918	-1.676	-2.015	-2.200	-1.790	-1.757	-2.062	-2.173	-2.435
485.0	-133.2	-111.3	-65.83	71.69	793.6	860.2	146.7	132.5	156.3	150.2	182.1	170.8	179.1	160.9	140.6	132.0	104.5	108.3	101.2	91.10	89.27	89.37	90.13	100.6	100.4	104.3	105.8	108.9	111.9	111.1	109.2	103.1	94.73	84.53	74.35	62.65	56.38	48.13	48.35	52.05	36.76	24.06	15.75	12.82	9.078	7.656	6.154	4.939	6.578	13.51	29.96	176.1	872.6	 1116	60.62	-0.246	-1.873	-1.545	-1.621	-2.184	-1.516	-1.921	-1.871	-1.850	-2.209	-1.793	-1.952	-2.201	-2.616	-1.629	-2.240	-2.365	-1.776	-2.045	-1.942	-2.658	-2.882
490.0	-160.6	-108.7	-56.53	28.54	327.9	 1122	481.3	136.0	138.8	150.8	160.7	164.5	167.5	148.5	126.3	111.7	103.2	96.92	86.23	84.34	80.31	80.75	80.73	86.48	88.17	90.18	94.43	97.15	103.5	101.8	98.96	93.71	87.21	77.11	68.06	59.36	52.27	44.78	41.21	42.92	41.81	29.58	17.79	13.45	9.469	7.913	6.603	4.771	4.485	5.402	8.055	40.13	221.8	677.7	791.6	300.4	15.48	-0.949	-1.264	-1.706	-1.588	-1.521	-2.158	-1.895	-2.218	-1.661	-1.928	-1.611	-2.585	-1.955	-1.528	-2.260	-1.844	-1.910	-2.443	-2.527	-2.665
495.0	-180.3	-111.0	-11.66	38.66	94.57	642.9	 1105	159.7	130.7	140.4	132.5	149.0	144.3	136.2	106.5	96.27	91.83	83.25	74.61	73.73	73.67	72.01	71.27	75.42	74.60	79.07	83.92	85.01	91.25	91.97	87.54	82.43	78.41	71.16	62.03	53.89	48.49	43.12	36.26	34.59	34.40	35.59	20.82	13.90	11.26	7.984	7.023	5.293	4.240	3.850	3.222	9.923	50.27	152.7	409.8	 1122	459.1	15.35	-1.626	-1.984	-2.107	-2.124	-2.108	-2.029	-1.756	-2.221	-2.274	-1.535	-2.449	-1.641	-1.968	-2.156	-1.722	-2.372	-2.441	-2.055	-2.804
500.0	-217.9	-123.2	-21.95	29.09	47.92	225.8	 1295	419.0	105.7	113.6	135.9	128.7	128.3	114.8	90.98	85.14	80.91	73.06	67.34	62.69	63.34	62.06	64.18	65.13	70.40	70.92	76.03	77.50	81.93	84.59	79.85	76.22	68.60	64.70	55.95	49.44	42.42	39.34	33.77	32.34	27.92	33.15	26.63	16.53	11.75	8.529	6.761	6.012	4.624	3.834	3.509	3.387	11.75	34.27	98.36	619.0	 1236	326.6	2.467	-1.894	-1.742	-1.889	-2.018	-2.293	-1.515	-1.770	-1.900	-2.234	-2.126	-2.053	-2.062	-2.043	-1.803	-2.558	-1.977	-2.472	-2.167
505.0	-143.2	-84.37	-71.71	-19.48	30.53	76.67	927.8	937.0	108.5	116.1	118.3	118.2	120.7	98.63	86.51	79.24	74.19	69.25	60.89	57.65	58.05	58.81	57.94	60.34	62.10	64.39	66.14	70.26	71.78	75.13	75.35	68.84	63.17	59.14	52.39	47.04	39.24	36.62	31.26	28.57	23.84	27.26	29.12	19.23	11.76	8.331	6.319	6.229	4.685	3.600	2.810	1.295	3.002	7.975	22.55	158.3	862.4	 1055	63.27	-0.617	-1.218	-2.024	-1.801	-2.173	-1.777	-1.285	-1.979	-2.018	-2.475	-2.135	-2.866	-1.882	-2.134	-2.186	-2.375	-2.564	-2.028
510.0	-133.1	-121.1	-72.62	27.11	35.90	33.79	357.9	 1162	518.1	101.0	97.90	92.98	94.64	81.78	74.70	68.83	62.65	53.85	49.89	46.52	48.82	50.25	49.91	53.46	53.39	57.05	58.24	60.00	61.60	63.56	65.17	60.26	55.67	52.28	46.08	40.72	36.75	32.70	28.24	24.76	20.14	20.27	22.40	22.43	15.53	8.246	6.969	6.317	4.813	3.578	2.621	1.834	1.146	2.134	5.337	35.39	220.1	636.8	723.2	276.5	12.72	-1.701	-1.867	-2.192	-2.047	-1.828	-2.064	-2.027	-1.938	-2.372	-2.425	-2.260	-2.199	-2.284	-2.894	-2.965	-2.595
515.0	-143.2	-157.9	-103.6	2.931	50.26	25.54	111.0	638.1	 1236	171.5	72.17	68.48	77.05	65.88	57.62	53.44	48.78	46.56	42.98	39.81	43.47	41.49	42.03	43.93	46.23	47.98	47.66	48.75	52.11	53.50	54.08	52.01	49.22	44.99	39.74	34.73	30.09	28.62	24.86	21.65	18.42	16.22	14.61	18.96	18.91	11.38	6.625	5.478	4.558	3.998	3.043	2.521	1.153	1.219	1.589	7.730	49.06	142.9	348.8	898.7	386.2	9.721	-1.877	-1.710	-2.496	-2.180	-1.938	-1.598	-2.362	-2.899	-2.539	-2.368	-2.191	-2.084	-2.373	-2.494	-3.095
520.0	-147.0	-141.0	-82.45	-2.695	75.99	32.50	58.52	212.4	 1289	528.7	77.64	69.30	72.36	56.53	51.01	47.77	44.73	37.41	36.65	37.92	32.56	37.22	36.82	37.22	39.36	43.52	41.13	41.93	47.31	45.04	46.29	46.16	43.54	38.62	34.44	31.78	28.03	24.47	20.37	19.20	16.66	14.83	12.40	13.80	16.99	14.16	8.059	5.477	4.805	3.876	2.949	2.221	0.816	0.728	0.324	1.989	11.05	31.19	82.76	500.1	897.6	72.43	1.440	-1.938	-1.918	-2.381	-2.259	-2.172	-1.896	-2.570	-2.811	-2.633	-2.340	-2.765	-2.585	-2.131	-3.231
525.0	-90.29	-134.3	-73.88	-12.03	43.63	28.18	24.20	74.71	808.4	 1165	82.13	76.99	63.99	50.44	49.68	38.80	39.30	32.55	31.91	30.25	32.71	31.05	30.37	33.13	36.22	34.73	36.99	37.85	41.28	41.72	42.55	40.67	37.09	33.51	30.61	28.24	23.24	22.79	19.49	18.21	16.33	13.96	11.95	10.77	12.84	16.16	11.15	4.992	3.989	3.352	2.527	2.346	0.900	0.393	-0.014	0.833	2.496	7.284	17.88	127.3	598.8	627.8	58.90	-0.750	-1.161	-1.936	-2.429	-2.190	-2.257	-2.145	-2.337	-2.710	-2.657	-2.542	-2.600	-1.442	-3.099
530.0	-136.1	-143.2	-102.5	-38.45	-0.943	58.68	16.50	32.69	254.6	 1237	558.4	53.25	47.23	43.83	37.42	31.18	29.51	26.48	26.24	24.16	27.20	25.26	26.22	28.96	28.02	29.38	30.97	32.25	34.66	35.29	34.50	33.96	31.89	29.44	26.18	24.07	20.52	19.58	17.13	15.77	13.59	11.70	10.82	8.811	8.817	11.79	13.22	7.558	4.530	3.068	2.072	1.343	0.909	0.560	0.541	0.392	0.182	1.138	3.052	27.38	149.9	421.0	584.9	206.9	7.647	-2.210	-2.382	-2.451	-2.364	-1.966	-2.706	-2.207	-2.212	-2.822	-2.515	-2.450	-3.231
535.0	-154.7	-141.2	-115.8	-66.09	-15.76	35.23	23.31	15.44	77.29	516.3	 1302	146.8	38.82	39.48	30.21	23.76	26.38	23.23	20.99	18.50	23.00	20.98	22.19	28.06	22.32	23.60	25.80	26.72	28.61	29.33	30.00	27.92	23.45	25.79	23.30	19.44	18.40	16.88	15.33	12.81	11.20	10.17	9.496	6.950	7.243	7.213	11.24	9.757	5.429	3.485	2.005	1.287	1.439	0.473	-0.248	0.273	-0.180	-0.344	-1.115	5.673	32.35	93.61	268.3	621.5	250.8	4.614	-1.971	-2.442	-2.369	-1.772	-2.331	-2.176	-2.835	-2.428	-2.752	-2.526	-2.945
540.0	-215.3	-163.7	-95.24	-79.92	-44.07	31.79	27.96	14.99	35.84	168.0	 1295	611.5	34.48	27.94	21.00	17.50	23.64	17.84	19.13	15.46	17.05	18.65	16.81	20.23	18.22	22.07	22.91	20.98	23.13	23.08	25.47	23.55	22.71	21.65	17.62	16.80	14.14	13.60	12.90	11.67	9.343	8.959	7.089	6.094	5.563	5.926	7.635	9.091	7.118	3.219	2.174	1.486	1.300	0.569	-0.129	0.486	-0.452	-0.096	-1.214	0.021	6.174	19.97	62.34	335.0	608.3	67.16	-0.499	-2.025	-2.559	-2.790	-2.836	-2.300	-2.468	-1.853	-2.668	-2.315	-2.935
545.0	-197.9	-145.6	-82.24	-96.38	-32.57	-16.47	45.54	16.00	22.70	47.86	715.6	 1121	56.81	22.66	16.69	14.27	15.89	14.88	12.19	13.35	13.96	17.23	13.29	15.01	15.13	16.57	19.78	18.14	18.83	20.71	21.30	20.23	20.70	18.29	14.76	15.74	11.99	10.95	10.71	8.800	8.347	7.187	6.432	5.145	5.057	4.652	5.085	7.074	8.531	4.769	1.819	0.713	0.886	0.161	-0.077	-0.198	-0.204	-0.593	-0.821	-1.231	0.437	2.899	12.87	83.74	423.6	468.3	47.92	-1.814	-2.361	-3.344	-2.207	-2.664	-2.212	-2.031	-2.153	-2.683	-2.655
550.0	-172.6	-121.1	-96.34	-99.52	-37.27	-22.94	15.44	44.71	19.04	17.46	227.4	 1118	548.5	18.55	10.07	12.87	11.80	8.887	9.866	10.46	12.58	12.19	11.06	11.75	13.31	12.17	14.91	13.99	14.53	15.82	16.45	16.69	15.37	14.65	12.06	11.25	9.773	9.650	8.583	7.425	6.983	5.609	5.292	4.669	3.359	3.503	3.445	4.042	6.819	5.941	2.826	0.932	0.410	-0.375	-0.735	-0.679	-0.735	-1.072	-0.969	-1.194	-0.851	-0.731	1.792	17.08	106.6	297.7	365.3	128.7	2.593	-2.572	-2.588	-2.456	-2.567	-2.837	-2.878	-2.969	-2.954
555.0	-136.7	-116.2	-93.33	-68.37	-57.58	-48.54	-14.16	55.75	32.16	27.98	77.84	423.1	 1284	130.2	9.044	5.034	8.819	6.859	8.370	4.676	9.816	9.951	8.496	8.203	10.15	10.24	10.42	11.36	10.42	11.97	11.90	11.85	11.73	11.34	10.07	9.034	7.822	6.079	6.299	5.505	5.497	4.180	4.056	2.922	2.982	3.161	2.592	2.053	3.735	5.111	3.829	1.560	0.073	-0.459	-1.018	-0.821	-0.750	-1.233	-1.066	-1.453	-1.428	-1.887	-0.736	2.179	21.89	66.27	166.5	392.7	71.10	0.610	-2.803	-2.101	-2.493	-2.687	-2.956	-2.171	-2.430
560.0	-184.3	-152.7	-69.76	-84.95	-66.29	-39.49	-39.58	38.99	36.56	34.80	64.02	156.3	 1119	542.9	3.359	1.385	4.853	5.300	5.050	2.421	5.418	5.873	8.026	4.195	7.172	5.770	7.347	9.655	9.222	10.07	9.543	9.804	8.946	8.651	7.412	6.728	5.723	5.685	4.967	4.180	3.658	3.806	1.766	2.386	2.786	1.883	1.993	0.924	1.921	3.438	4.041	1.969	-0.425	-0.558	-0.873	-1.212	-1.534	-1.344	-1.285	-1.167	-1.654	-1.840	-1.771	-1.403	4.122	13.39	38.53	218.0	339.0	55.62	-1.138	-2.415	-2.995	-2.714	-2.428	-1.935	-3.045
565.0	-131.1	-152.3	-106.4	-98.78	-48.69	-31.55	-15.80	26.72	79.94	55.31	65.42	93.40	561.4	 1060	31.90	-0.114	3.367	0.600	2.459	2.560	2.397	1.442	4.664	5.125	6.295	6.277	7.308	5.897	6.087	6.373	7.637	8.867	5.208	5.958	5.239	5.789	4.497	4.275	3.875	3.427	2.713	2.498	2.088	1.507	1.906	2.041	1.949	0.510	0.970	1.942	2.493	1.852	-0.247	0.186	-0.353	-1.726	-0.707	-0.704	-2.007	-1.202	-1.080	-2.144	-1.566	-1.928	-0.491	1.275	7.080	55.20	251.9	272.7	31.91	-1.995	-2.994	-2.311	-2.270	-2.425	-2.300
570.0	-176.0	-124.6	-109.3	-80.64	-81.29	-44.58	-28.13	4.108	73.38	81.71	78.71	81.03	182.4	935.2	419.2	-1.403	-0.095	-1.423	-0.020	0.844	0.747	-0.105	1.165	2.289	2.463	4.165	4.398	3.198	2.963	5.157	3.789	4.739	4.931	4.530	3.869	4.427	3.157	2.101	2.640	2.720	1.353	1.437	0.952	0.954	0.551	0.187	0.789	0.091	0.055	0.820	0.710	0.861	0.729	-0.577	-1.106	-1.423	-0.703	-1.525	-1.677	-1.128	-0.982	-1.571	-1.762	-2.056	-1.609	-1.214	-0.281	10.86	64.09	178.1	210.4	41.97	0.277	-2.472	-2.396	-2.610	-3.173
