Sample:	'1
File name:	Default_20230203_120555.FD3
Run date:	'11:59:33, 02/03/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
530.0	-299.1	-264.2	-214.5	-175.3	-87.10	-33.07	-90.72	-74.98	87.99	695.3	248.3	-38.04	-33.62	-31.20	-25.52	-19.37	-16.61	-13.67	-10.81	-10.29	-9.494	-7.324	-6.776	-4.368	-5.304	-4.335	-2.697	-4.053	-4.151	-2.837	-2.830	-3.095	-2.501	-2.420	-2.108	-2.183	-1.793	-2.888	-2.728	-2.626	-3.201	-2.936	-2.504	-3.155	-1.268	2.619	4.193	0.201	-1.811	-2.553	-2.477	-3.122	-2.803	-2.842	-3.230	-2.979	-2.983	-2.097	-0.310	18.51	194.0	328.2	432.7	163.3	3.125	-3.463	-3.655	-3.931	-3.784	-3.992	-3.865	-3.960	-4.143	-4.116	-3.986	-4.325	-3.919
535.0	-323.8	-240.0	-256.0	-134.8	-123.9	-40.56	-68.45	-88.69	-33.34	251.9	729.1	22.37	-36.74	-30.80	-26.79	-21.68	-17.00	-18.08	-11.29	-10.38	-9.529	-7.584	-5.063	-6.724	-5.711	-4.083	-4.525	-4.292	-3.123	-3.171	-3.127	-3.527	-4.003	-3.800	-3.176	-2.895	-2.751	-2.754	-2.183	-3.238	-3.610	-3.373	-2.993	-3.128	-2.358	-1.140	1.844	2.260	-0.520	-2.300	-2.082	-3.017	-3.195	-2.778	-3.316	-3.280	-3.207	-3.252	-2.651	1.204	40.46	71.57	191.9	479.9	72.25	0.166	-3.266	-3.639	-4.031	-4.105	-3.602	-3.917	-3.729	-3.977	-3.475	-3.484	-3.369
540.0	-284.4	-245.6	-269.5	-170.2	-141.9	-74.60	-31.83	-82.15	-64.13	27.61	709.6	281.8	-30.17	-27.75	-27.57	-23.98	-18.93	-17.48	-13.44	-11.34	-10.60	-8.529	-5.860	-6.627	-4.265	-5.231	-6.538	-4.820	-4.159	-4.072	-3.437	-3.848	-4.553	-3.968	-2.781	-3.042	-4.211	-3.369	-2.389	-3.262	-3.388	-2.390	-3.506	-2.278	-3.607	-3.239	-0.017	3.105	1.858	-0.929	-2.411	-3.194	-3.039	-3.381	-2.405	-3.359	-2.962	-3.690	-3.057	-2.748	6.213	13.76	42.63	255.0	436.1	58.69	-2.514	-3.694	-4.056	-3.790	-3.582	-3.416	-4.239	-4.051	-4.512	-4.498	-4.061
545.0	-343.7	-274.5	-203.3	-174.3	-164.2	-102.6	-32.05	-68.36	-80.71	-33.51	401.0	651.1	-19.68	-27.26	-30.92	-22.41	-20.86	-16.77	-12.87	-12.24	-11.21	-7.434	-7.908	-6.784	-5.874	-5.572	-6.588	-6.885	-4.655	-4.607	-4.895	-4.615	-3.233	-3.786	-3.228	-3.244	-3.903	-3.425	-3.573	-3.138	-3.496	-3.457	-4.297	-3.261	-3.202	-2.643	-2.627	1.715	2.120	-0.628	-2.190	-3.128	-2.878	-3.598	-3.233	-3.376	-3.063	-3.422	-3.437	-3.692	-1.151	0.902	6.357	62.71	306.8	332.3	37.94	-3.629	-3.696	-3.131	-3.854	-3.700	-3.427	-3.978	-3.638	-3.728	-4.271
550.0	-324.8	-253.4	-193.5	-182.5	-145.3	-104.9	-31.38	-30.42	-64.36	-49.89	89.41	605.5	251.0	-30.35	-28.51	-25.41	-18.67	-16.35	-13.49	-13.56	-10.11	-9.429	-8.420	-7.849	-6.845	-5.579	-6.346	-6.545	-5.438	-6.664	-5.410	-4.541	-4.072	-4.686	-4.201	-3.773	-3.437	-4.055	-3.779	-2.919	-3.516	-3.698	-4.053	-3.353	-3.911	-3.597	-2.761	-1.447	1.179	1.250	-0.969	-3.216	-2.917	-3.334	-3.014	-3.009	-3.125	-3.086	-3.125	-3.712	-3.049	-2.760	-1.115	11.01	74.77	208.4	261.1	44.54	-0.303	-3.691	-3.937	-3.857	-3.788	-4.134	-3.851	-3.641	-4.292
555.0	-355.2	-251.4	-200.4	-159.0	-110.2	-110.0	-71.88	3.497	-42.92	-31.77	17.26	230.1	632.2	32.10	-26.21	-24.70	-20.58	-17.20	-13.39	-13.41	-12.22	-11.41	-9.290	-8.792	-7.353	-5.951	-6.046	-6.451	-5.590	-6.178	-5.631	-5.537	-5.076	-4.634	-4.609	-3.597	-4.285	-3.953	-3.721	-3.481	-3.263	-3.730	-4.036	-3.649	-3.717	-3.613	-2.883	-2.533	-1.727	0.677	0.066	-2.069	-2.879	-3.133	-3.121	-3.540	-2.699	-2.767	-3.327	-3.588	-3.472	-3.231	-2.749	-0.050	13.80	44.41	116.4	269.9	64.11	-1.882	-3.849	-4.314	-4.030	-4.026	-3.954	-3.584	-3.833
560.0	-287.3	-263.6	-186.6	-170.9	-139.8	-100.7	-86.74	-12.07	-4.080	-4.720	20.78	82.80	583.3	266.3	-22.15	-25.93	-20.10	-17.92	-14.04	-13.91	-11.02	-11.33	-10.00	-8.706	-8.074	-6.255	-6.771	-6.230	-6.063	-5.707	-6.286	-4.659	-4.283	-4.867	-4.847	-3.495	-4.230	-4.037	-4.539	-4.352	-3.363	-3.962	-4.074	-3.739	-3.704	-3.617	-3.079	-2.910	-2.287	0.029	0.653	-1.569	-3.228	-3.454	-3.102	-3.531	-3.563	-3.309	-3.516	-3.622	-3.338	-3.234	-3.286	-2.721	0.041	7.659	24.91	149.7	248.5	46.07	-3.323	-4.190	-4.297	-3.773	-3.843	-3.739	-4.954
565.0	-259.1	-241.0	-206.1	-189.4	-143.0	-115.8	-80.92	-33.34	50.47	17.23	48.31	51.01	312.2	535.4	-11.79	-28.42	-19.46	-17.54	-15.44	-13.85	-11.86	-11.54	-10.18	-7.902	-8.306	-7.355	-7.484	-7.450	-6.447	-5.720	-5.426	-4.098	-4.626	-4.075	-5.007	-4.471	-4.210	-4.585	-4.334	-3.562	-4.114	-3.463	-4.137	-3.769	-3.186	-4.069	-2.938	-3.727	-3.080	-1.722	-0.538	-1.029	-3.152	-3.321	-3.165	-3.102	-3.087	-3.184	-3.707	-3.501	-3.609	-3.881	-3.836	-2.840	-2.780	-0.603	2.836	37.12	179.6	197.0	22.66	-4.134	-3.682	-3.602	-3.220	-3.943	-4.832
570.0	-249.3	-230.4	-203.6	-162.4	-138.7	-108.4	-73.47	-29.23	66.05	63.94	87.31	84.47	116.9	472.5	204.4	-21.73	-19.19	-17.90	-15.32	-12.71	-12.37	-10.66	-7.682	-8.122	-8.465	-8.205	-6.801	-7.783	-7.131	-6.837	-5.698	-5.446	-4.418	-4.883	-4.830	-4.919	-4.030	-4.344	-4.885	-4.720	-3.862	-4.110	-4.552	-3.627	-4.105	-4.008	-3.435	-3.331	-3.236	-2.512	-1.917	-1.626	-1.869	-3.290	-3.187	-3.146	-3.595	-3.566	-3.465	-3.515	-2.995	-3.487	-3.425	-3.133	-3.262	-3.145	-2.128	5.198	43.48	125.7	151.1	36.05	-1.853	-3.425	-3.766	-4.289	-4.641
575.0	-234.2	-236.3	-193.4	-181.1	-148.3	-103.1	-72.28	-49.82	34.25	123.0	114.5	105.7	67.63	158.1	486.3	30.96	-18.47	-16.30	-16.24	-14.40	-11.79	-12.09	-10.57	-9.166	-9.171	-8.197	-6.735	-7.294	-7.267	-6.660	-6.882	-6.146	-4.994	-4.519	-4.914	-4.597	-4.223	-4.235	-4.859	-4.866	-4.073	-3.970	-4.956	-3.360	-4.543	-3.565	-3.364	-2.783	-2.905	-2.908	-2.947	-2.671	-1.421	-2.537	-2.481	-3.838	-3.284	-3.372	-3.750	-3.583	-2.780	-3.292	-3.634	-2.775	-3.557	-3.292	-2.833	-1.464	7.125	25.71	72.07	171.6	47.61	-3.183	-3.859	-4.497	-4.151
580.0	-244.6	-218.1	-203.2	-163.1	-138.6	-97.69	-73.07	-40.09	7.275	136.5	115.0	110.5	55.54	32.33	416.4	192.2	-19.90	-15.65	-14.02	-11.63	-12.57	-12.37	-10.26	-8.634	-8.925	-8.030	-7.771	-7.024	-7.147	-7.451	-6.563	-5.768	-5.391	-4.568	-4.634	-4.744	-4.550	-4.717	-4.960	-4.225	-4.063	-4.514	-4.090	-3.217	-4.385	-4.161	-3.468	-3.461	-3.464	-2.798	-3.037	-3.272	-1.808	-2.150	-2.057	-3.723	-3.366	-3.129	-3.506	-3.490	-2.685	-3.322	-3.258	-2.785	-3.102	-3.419	-3.567	-3.390	-1.225	2.629	14.26	102.0	144.0	25.59	-4.340	-4.617	-4.044
585.0	-272.8	-254.3	-228.8	-141.3	-136.3	-115.3	-74.19	-32.37	-1.281	109.6	159.4	122.1	46.61	-4.341	192.7	380.5	-8.003	-17.54	-14.54	-12.46	-12.76	-12.20	-11.17	-9.519	-9.450	-8.092	-8.475	-6.682	-7.685	-8.416	-5.449	-6.038	-5.368	-5.651	-5.221	-5.028	-4.641	-5.056	-4.806	-4.350	-4.873	-4.515	-3.921	-3.837	-3.529	-4.591	-3.689	-4.087	-3.536	-2.316	-3.136	-3.541	-2.984	-2.310	-2.048	-3.635	-3.165	-3.321	-3.232	-3.625	-2.864	-3.122	-3.258	-3.248	-3.490	-3.407	-3.278	-3.378	-3.029	-2.654	-0.169	24.56	109.7	79.92	9.260	-4.478	-4.776
590.0	-254.6	-254.4	-189.7	-159.7	-141.7	-120.4	-75.17	-42.83	-1.973	91.08	183.9	123.4	48.59	-12.17	32.86	328.6	145.4	-17.63	-14.34	-11.71	-12.47	-12.23	-10.66	-10.26	-9.148	-8.630	-8.404	-7.348	-6.534	-7.155	-7.421	-6.928	-5.267	-5.582	-4.735	-4.843	-5.445	-5.152	-4.557	-4.867	-4.446	-4.842	-4.371	-3.798	-3.942	-4.225	-3.398	-3.631	-3.166	-2.630	-2.982	-3.294	-3.397	-3.312	-2.076	-2.759	-3.551	-3.078	-3.829	-3.516	-3.655	-3.039	-3.145	-3.462	-3.635	-3.496	-3.556	-3.499	-3.495	-3.741	-2.954	2.373	26.24	70.62	83.64	24.87	-3.040
595.0	-236.7	-266.0	-174.0	-163.3	-126.1	-99.60	-83.84	-50.05	14.48	61.70	148.2	129.6	43.62	-12.30	-13.75	98.30	320.7	9.890	-14.85	-13.15	-11.47	-11.86	-9.057	-8.774	-9.350	-8.800	-8.506	-7.158	-8.370	-7.506	-7.155	-7.263	-6.391	-4.945	-5.435	-4.683	-5.141	-4.820	-5.226	-4.454	-4.797	-4.215	-4.906	-3.833	-4.040	-3.191	-3.002	-3.227	-3.441	-2.542	-2.912	-3.569	-3.313	-3.369	-2.378	-2.218	-3.255	-3.630	-3.403	-3.659	-3.504	-2.959	-2.982	-3.507	-3.192	-3.195	-3.350	-3.334	-3.886	-3.938	-3.320	-3.039	2.563	13.12	44.13	97.98	23.81
600.0	-258.9	-255.7	-210.1	-178.9	-117.3	-112.6	-68.73	-57.04	0.622	50.61	109.6	126.5	44.99	-18.56	-22.45	6.002	274.2	121.3	-13.52	-13.13	-13.35	-10.66	-8.765	-9.050	-7.570	-7.721	-7.731	-6.661	-7.600	-8.216	-7.237	-6.681	-6.300	-5.383	-5.810	-4.442	-5.109	-4.475	-5.703	-4.488	-4.893	-4.841	-4.350	-3.814	-4.340	-3.404	-3.439	-3.141	-3.785	-2.793	-2.880	-3.221	-3.476	-3.229	-3.334	-2.205	-2.989	-2.831	-3.748	-3.689	-3.848	-3.177	-3.255	-2.878	-3.190	-3.063	-2.685	-4.023	-4.226	-3.898	-3.416	-3.653	-2.349	0.344	7.807	59.59	81.12
605.0	-249.9	-205.0	-205.0	-191.2	-124.0	-108.0	-78.73	-58.95	-14.27	43.39	84.16	127.5	53.65	-28.31	-27.06	-17.27	125.3	247.5	-7.084	-13.29	-11.22	-11.42	-7.773	-11.38	-8.781	-8.325	-7.533	-7.438	-9.414	-8.071	-7.846	-6.471	-5.735	-5.511	-5.610	-4.736	-5.273	-4.785	-5.822	-4.721	-4.719	-4.863	-4.265	-3.839	-3.800	-4.439	-4.147	-2.934	-3.550	-2.721	-2.857	-3.117	-3.756	-3.734	-2.906	-3.255	-3.081	-2.552	-3.531	-3.401	-3.177	-3.144	-3.222	-2.941	-3.545	-3.463	-3.316	-4.017	-3.708	-3.780	-3.600	-3.191	-3.599	-2.360	-1.300	14.34	66.94
610.0	-295.3	-217.6	-204.3	-185.5	-117.0	-110.9	-85.95	-66.09	-22.00	23.60	52.18	83.30	52.38	-21.68	-24.51	-22.09	18.22	219.5	102.6	-13.63	-12.30	-11.24	-11.00	-10.02	-8.916	-8.246	-7.995	-8.602	-8.600	-7.867	-6.908	-7.789	-6.065	-5.522	-5.886	-5.026	-5.122	-5.124	-4.899	-5.036	-4.471	-4.723	-4.150	-4.168	-3.668	-3.878	-3.657	-3.454	-3.243	-2.851	-3.117	-3.169	-3.620	-3.649	-3.378	-3.612	-3.516	-3.286	-3.480	-3.402	-3.732	-3.592	-3.326	-3.353	-3.492	-3.265	-3.824	-3.917	-3.637	-3.830	-3.906	-3.743	-3.653	-3.826	-3.414	0.465	14.44
615.0	-291.1	-248.9	-221.5	-181.7	-133.4	-106.2	-86.71	-67.03	-38.71	-0.651	27.67	43.20	44.15	-17.16	-28.65	-27.01	-14.54	64.00	234.1	7.678	-12.29	-12.46	-11.20	-11.00	-8.670	-9.064	-9.238	-7.707	-7.759	-7.737	-7.283	-6.831	-6.768	-6.233	-5.685	-5.366	-5.886	-5.131	-4.301	-4.537	-3.930	-4.915	-4.100	-4.289	-4.506	-4.113	-3.757	-3.334	-3.280	-2.822	-2.783	-3.873	-3.846	-3.703	-3.541	-3.534	-3.307	-3.193	-3.351	-3.419	-3.242	-3.450	-3.499	-3.293	-4.032	-3.352	-3.272	-3.709	-3.906	-3.790	-4.087	-4.242	-4.005	-3.627	-3.730	-3.404	-0.327
620.0	-241.9	-239.4	-218.5	-181.4	-157.2	-103.3	-79.11	-70.87	-41.82	-19.61	12.89	18.37	22.61	-6.924	-31.92	-24.38	-20.35	3.983	202.4	91.28	-12.60	-12.37	-10.81	-11.73	-9.528	-9.790	-7.680	-8.373	-8.759	-7.097	-6.891	-7.059	-7.301	-6.183	-5.757	-5.979	-5.502	-5.316	-4.632	-5.046	-4.020	-4.698	-4.887	-4.667	-4.236	-4.408	-3.612	-3.313	-3.480	-2.838	-2.835	-3.677	-3.602	-4.042	-3.913	-3.675	-3.605	-3.552	-3.381	-3.054	-3.802	-3.971	-3.614	-3.603	-3.679	-3.831	-4.065	-4.066	-4.181	-3.428	-3.601	-3.407	-4.326	-3.837	-3.791	-4.036	-2.924
625.0	-253.3	-247.1	-228.0	-180.1	-159.2	-100.2	-94.29	-79.33	-45.96	-21.38	1.310	7.812	14.97	6.036	-28.43	-23.82	-20.76	-13.58	98.90	196.5	-7.690	-12.04	-11.90	-10.68	-9.433	-10.99	-7.677	-9.043	-8.098	-7.092	-6.211	-7.145	-5.759	-5.789	-5.641	-5.512	-4.964	-4.472	-5.008	-5.358	-4.120	-4.086	-5.060	-4.167	-4.790	-4.088	-2.953	-3.647	-3.649	-3.148	-2.893	-3.648	-3.506	-3.800	-3.954	-3.426	-3.886	-3.638	-3.332	-3.201	-3.294	-3.846	-3.195	-3.758	-3.405	-3.328	-3.835	-3.700	-4.704	-3.146	-3.817	-3.676	-4.045	-4.228	-4.492	-4.373	-3.779
630.0	-311.9	-227.9	-233.7	-156.6	-135.0	-124.5	-101.1	-74.21	-50.23	-36.06	-12.39	5.450	-2.404	2.834	-16.12	-24.86	-21.41	-18.38	14.76	179.1	71.09	-11.60	-10.81	-11.03	-9.278	-9.773	-8.140	-8.576	-7.987	-7.584	-6.464	-6.875	-6.477	-6.032	-5.174	-5.331	-4.608	-4.633	-5.469	-5.065	-4.816	-4.255	-4.227	-3.983	-4.061	-4.228	-3.546	-4.120	-3.204	-2.772	-2.818	-3.649	-3.268	-3.170	-4.001	-2.880	-3.867	-3.483	-3.702	-3.620	-3.195	-3.466	-3.566	-3.765	-3.944	-3.719	-3.548	-3.633	-4.048	-3.480	-3.846	-4.065	-3.780	-3.877	-4.190	-4.661	-4.132
635.0	-303.8	-256.5	-189.4	-175.0	-137.1	-126.2	-96.48	-89.98	-59.65	-40.82	-11.01	-12.44	-17.85	-12.11	2.273	-22.99	-23.28	-19.17	-11.38	56.07	181.9	1.511	-10.49	-10.11	-9.047	-9.060	-8.003	-7.841	-7.518	-7.673	-6.341	-6.876	-6.619	-6.583	-5.778	-5.141	-5.340	-4.782	-4.585	-5.495	-4.864	-4.211	-5.073	-3.954	-3.447	-4.421	-4.106	-3.559	-3.478	-2.463	-3.008	-3.569	-3.850	-4.055	-3.219	-3.415	-4.023	-3.470	-4.281	-3.777	-3.386	-3.476	-4.260	-3.514	-4.258	-3.854	-4.132	-3.865	-4.212	-3.466	-3.408	-3.555	-4.142	-4.356	-4.222	-4.185	-4.300
640.0	-308.7	-236.4	-201.7	-176.9	-163.5	-125.2	-86.20	-82.42	-73.81	-45.99	-35.09	-6.418	-20.45	-19.21	0.856	-15.83	-19.99	-20.32	-15.54	5.321	167.0	61.64	-10.69	-10.62	-8.638	-10.12	-7.870	-8.534	-8.168	-7.715	-7.211	-7.967	-6.316	-5.820	-5.581	-5.075	-4.770	-5.639	-6.034	-5.358	-4.569	-4.553	-4.613	-4.795	-3.545	-4.395	-3.633	-3.927	-3.383	-2.832	-2.635	-3.388	-3.333	-3.785	-3.970	-3.324	-4.154	-3.378	-4.107	-3.822	-3.848	-3.609	-3.206	-3.965	-3.911	-3.778	-4.390	-4.210	-4.154	-4.118	-4.337	-3.792	-3.740	-4.327	-4.142	-4.659	-4.199
645.0	-272.7	-241.0	-206.8	-191.2	-149.0	-115.7	-97.05	-81.46	-62.99	-43.07	-28.02	-22.43	-25.94	-24.46	-8.366	-8.137	-19.29	-19.39	-16.09	-8.350	83.34	146.1	-7.921	-9.570	-11.32	-8.598	-9.497	-9.388	-8.449	-7.952	-7.238	-7.966	-6.797	-5.331	-5.971	-5.421	-4.502	-5.494	-4.707	-4.982	-4.964	-4.757	-4.511	-4.222	-3.844	-4.698	-3.732	-4.158	-3.631	-2.849	-2.894	-3.464	-3.192	-3.663	-3.760	-3.253	-4.272	-3.915	-4.510	-3.911	-3.793	-3.576	-3.528	-4.273	-3.736	-3.564	-4.185	-3.967	-3.579	-3.735	-4.541	-3.171	-3.410	-4.815	-3.854	-4.708	-4.378
650.0	-267.4	-256.2	-211.2	-201.2	-140.9	-123.9	-91.82	-80.95	-67.71	-38.57	-31.66	-25.10	-28.34	-35.57	-14.59	-5.978	-15.98	-16.90	-15.61	-14.03	18.58	171.7	19.10	-9.362	-11.03	-8.376	-8.633	-8.953	-8.252	-7.878	-5.517	-6.752	-6.823	-6.059	-5.819	-5.733	-5.351	-4.982	-4.196	-4.911	-4.572	-4.313	-4.234	-4.792	-3.771	-4.301	-3.968	-3.773	-3.837	-2.716	-3.085	-3.569	-3.448	-3.520	-3.378	-3.375	-4.013	-3.870	-3.891	-3.480	-3.750	-3.433	-4.000	-3.961	-3.945	-3.746	-3.701	-3.792	-4.245	-3.320	-4.102	-3.215	-4.394	-4.713	-3.990	-4.028	-3.846
