Sample:	'1
File name:	Default_20230620_154444.FD3
Run date:	'15:38:23, 06/20/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
370.0	13.50	321.6	818.6	 1309	 1829	 2193	 2268	 1947	 1549	 1211	756.1	500.6	441.9	453.3	429.0	406.8	378.8	355.9	323.1	290.2	278.7	321.0	330.2	199.5	122.4	97.89	79.62	129.4	529.0	 2104	 3791	 2179	81.66	1.256	-0.220	-1.591	-1.839	-2.259	-1.451	-1.674	-1.302	-2.614	-1.541	-0.787	-1.853	-1.575	-0.986	0.052	-0.084	1.219	1.071	3.331	3.193	3.772	3.938	4.663	4.410	3.587	2.905	2.942	2.797	1.436	1.655	1.117	0.555	0.025	-0.593	-0.195	-1.453	-1.205	-0.340	-0.332	-0.382	-0.501	-0.880	-1.134	-0.883
375.0	44.28	328.9	719.1	 1291	 1748	 2019	 2054	 1831	 1474	 1157	738.1	491.6	461.8	426.2	416.8	406.4	375.2	366.6	338.9	310.4	282.0	275.4	309.4	332.8	193.4	119.2	93.73	86.51	155.8	497.6	 1240	 3716	 1484	107.8	0.526	-0.439	-1.745	-0.361	-0.931	-1.063	-1.458	-2.739	-1.628	-1.133	-1.452	-0.893	-0.690	0.155	0.433	1.032	1.289	2.572	2.753	3.808	3.224	3.574	3.304	3.125	2.435	2.542	2.160	1.597	0.745	0.826	-0.361	-0.473	-1.093	-0.952	-0.657	-0.396	-0.433	-1.125	-0.590	-0.651	-0.923	-1.156	-0.725
380.0	38.35	252.4	659.3	 1128	 1573	 1862	 1942	 1687	 1367	 1089	707.7	462.0	439.5	419.9	423.8	402.6	384.5	367.5	342.0	313.6	294.8	266.8	262.3	342.3	278.1	160.0	111.4	85.30	88.23	146.8	304.6	 1511	 3905	 1286	60.47	0.883	0.573	0.003	-1.704	-1.594	-0.629	-2.294	-1.839	-1.278	-1.890	-1.516	-1.132	-0.864	1.229	0.877	1.436	1.491	2.781	4.041	2.660	3.761	2.524	3.583	2.884	3.307	2.613	1.568	-0.291	-0.222	-0.431	-0.026	-0.824	-0.429	-0.676	-0.605	-0.474	-0.967	-0.490	-0.169	-1.269	-1.369	-1.188
385.0	22.54	203.0	554.2	 1062	 1466	 1693	 1780	 1533	 1260	 1030	684.0	472.7	430.8	415.3	427.3	384.6	382.0	375.4	350.3	330.7	311.5	278.0	262.7	290.0	344.9	219.7	134.4	98.46	80.66	79.34	98.97	372.7	 1974	 3856	954.7	18.36	-1.267	-0.636	-1.825	-1.494	-0.241	-2.187	-0.866	-0.999	-0.903	-1.519	-0.958	-1.314	0.025	0.436	1.537	1.420	1.734	3.235	2.486	2.772	2.473	3.202	2.563	1.827	1.287	1.069	0.082	0.040	-1.022	0.447	-1.207	-0.842	-0.572	-1.152	-0.746	-1.387	-0.674	-0.847	-0.808	-1.497	-0.729
390.0	71.56	218.5	532.6	890.5	 1243	 1517	 1551	 1381	 1136	928.1	639.5	439.1	421.0	408.3	409.3	384.9	380.7	370.1	364.2	336.0	319.4	291.4	274.0	258.8	289.8	304.5	204.0	127.2	99.35	79.04	65.67	115.7	487.9	 1766	 2875	 1360	58.69	0.084	-0.018	-0.984	-0.558	-1.683	-1.400	-1.432	-0.916	-0.889	-1.692	-0.849	-0.548	0.548	0.939	0.993	1.705	2.581	2.203	2.277	2.266	2.743	2.447	1.336	0.749	0.680	-0.004	0.243	-0.475	0.169	-0.435	-0.899	-1.120	-0.286	-0.403	-0.329	-0.483	-0.415	-0.940	-0.593	-1.164
395.0	23.19	187.1	482.0	804.0	 1113	 1339	 1324	 1178	974.0	820.1	567.0	444.7	409.5	402.3	385.7	369.3	369.1	370.2	354.1	343.3	324.5	308.7	279.8	265.6	259.8	271.4	303.8	191.3	128.3	93.97	75.28	68.83	138.0	415.3	995.1	 2947	 1148	73.08	0.478	-0.617	0.219	-2.202	-2.311	-1.575	-1.854	-0.768	-1.121	-0.834	-0.478	0.042	0.724	0.442	0.431	1.594	1.387	2.078	1.801	2.201	1.665	0.907	0.047	0.662	0.533	-0.271	-0.184	0.505	-1.043	-0.121	-1.114	-0.863	-0.231	-0.148	-0.108	-0.649	-0.141	-1.323	-1.638
400.0	-2.773	130.2	408.5	700.5	924.4	 1130	 1196	 1064	892.8	731.0	538.8	429.9	400.6	387.3	395.8	359.8	359.0	354.4	354.5	339.4	325.4	305.0	290.4	270.7	257.3	242.8	292.4	250.3	157.3	111.4	89.00	65.31	66.11	120.1	242.8	 1285	 3010	975.6	35.63	-1.157	-1.150	-0.484	-0.800	-1.859	-1.748	-0.396	-0.632	-1.043	-0.166	0.027	1.078	0.745	0.876	0.583	0.892	1.634	1.108	1.517	1.169	0.595	0.033	-0.320	0.378	-0.563	-0.534	-0.055	-0.782	-0.557	-0.201	-0.580	-1.139	-0.821	-0.804	-1.219	-0.687	-0.646	-0.924
405.0	-12.66	108.9	344.9	621.2	854.3	962.1	 1034	936.3	815.1	676.6	511.3	418.6	377.7	381.9	391.2	356.1	364.9	344.6	348.0	339.1	319.7	305.7	294.8	276.1	258.1	242.4	255.5	293.2	213.7	134.2	101.7	80.49	59.22	58.79	74.78	319.3	 1620	 2906	681.7	8.650	-1.293	0.054	-1.201	-1.580	-1.950	-1.121	-1.239	-0.535	-0.387	-0.260	0.189	0.141	1.164	1.015	1.763	1.455	1.491	0.938	0.881	0.212	0.222	-0.429	0.134	0.027	-0.423	0.146	-1.219	-0.454	-1.100	-0.478	0.210	-1.332	-0.709	-0.486	-0.682	-0.693	-0.769
410.0	-31.73	65.90	286.5	481.5	723.9	814.2	872.8	802.7	712.0	603.3	482.3	395.5	378.7	370.8	370.9	350.4	349.8	336.4	331.6	328.0	316.4	310.0	293.2	279.5	260.9	247.2	231.9	245.8	260.5	196.9	124.0	93.42	67.70	54.22	45.12	89.86	401.0	 1432	 2155	592.5	42.60	-0.916	-1.293	-1.477	-1.985	-1.181	-0.670	-0.501	-0.871	-0.055	0.322	0.033	0.620	0.829	0.995	0.934	0.856	0.597	1.233	-0.172	0.056	-0.003	-0.122	-0.124	-0.048	-0.561	-0.654	-0.811	-0.213	-0.794	-0.064	-0.818	-0.852	-1.313	-1.033	-1.056	-0.314
415.0	-52.19	20.73	282.0	410.5	623.1	731.3	726.7	668.3	629.7	531.0	461.9	396.5	368.5	353.0	350.5	322.7	334.4	314.1	324.3	310.2	305.5	303.3	281.2	282.1	266.4	250.0	229.5	219.1	231.4	256.3	171.6	110.6	78.76	61.64	44.76	43.61	106.0	331.6	784.3	 2155	926.9	51.37	-0.482	-1.143	-1.432	-1.421	-1.204	-1.692	-0.855	-0.178	-0.975	-0.333	0.729	1.337	0.860	0.019	1.164	0.079	-0.185	-0.598	-0.002	-0.111	-0.573	-0.659	-0.336	-0.995	0.913	-0.759	-0.509	-0.782	-1.129	-1.006	-0.346	-0.806	-1.386	-0.729	-0.088
420.0	-29.37	15.29	175.1	333.5	524.1	658.8	617.0	612.2	544.3	499.0	443.3	391.5	376.9	365.4	330.3	321.5	316.2	295.6	302.4	298.7	302.6	298.5	285.8	272.5	257.9	250.1	235.1	217.6	214.8	237.6	222.1	132.5	87.24	69.13	49.83	36.77	43.08	87.34	187.8	 1062	 2261	706.9	15.33	-0.685	-0.669	-1.071	-1.632	-0.645	-0.785	-0.571	-0.844	-0.593	0.128	1.571	-0.297	-0.736	0.442	-0.124	-0.100	-0.357	0.264	-0.479	-1.273	-0.439	0.226	-1.308	-0.529	-0.925	-0.990	-1.172	-0.755	-0.849	-0.212	-1.017	-0.798	-0.963	-0.445
425.0	-92.06	29.50	176.8	325.3	444.9	562.8	563.4	580.5	499.5	474.9	405.9	365.9	365.0	333.8	325.0	310.3	305.4	297.2	298.4	288.7	282.8	282.5	269.1	272.7	265.8	252.5	237.4	216.8	202.2	206.1	231.4	173.9	107.4	77.07	56.58	40.94	33.62	35.66	52.01	264.7	 1325	 2034	119.7	2.837	-0.662	-0.437	-1.272	-0.765	-0.898	-0.685	-1.103	-0.178	0.302	0.356	0.015	0.280	0.397	-0.346	0.657	0.020	0.495	-0.195	-0.310	-0.751	-0.820	-0.630	-1.060	-0.490	-0.977	-0.957	-0.945	-1.082	-0.393	-0.367	0.251	-1.003	-1.350
430.0	-80.48	-7.801	120.7	263.8	391.9	464.5	491.9	485.9	470.5	443.1	399.4	353.9	355.7	327.6	318.0	292.4	285.6	283.5	281.2	281.1	275.5	274.3	268.7	262.2	257.9	248.7	235.7	221.1	207.8	196.3	198.8	200.6	148.3	91.99	66.66	48.97	38.90	28.48	26.58	69.07	331.3	 1097	 1608	496.7	32.40	-0.929	-0.372	-0.989	-0.103	-0.300	-0.616	-0.065	-0.656	0.549	-0.427	0.588	-0.349	-0.885	-0.280	0.012	-0.184	-0.689	-1.105	-0.614	-0.501	-0.574	-0.548	-0.812	-0.698	-1.272	-0.975	-1.025	-1.155	-0.899	-0.484	-0.923	-1.007
435.0	-28.68	1.227	135.5	242.2	308.4	398.1	435.3	426.2	429.4	394.2	389.9	364.0	340.8	319.2	316.2	282.3	282.0	262.6	272.6	265.4	259.8	266.4	256.5	250.4	250.0	239.0	236.5	225.7	209.7	196.0	178.0	180.0	183.4	129.0	79.35	58.34	46.65	32.54	23.39	28.55	83.12	250.9	687.6	 1748	764.1	34.58	-0.239	-1.183	0.503	-0.341	-0.141	-0.934	-0.527	-0.628	-0.368	0.155	-0.209	-0.390	-0.109	-0.058	-0.761	-0.524	-1.253	-0.692	-0.509	-0.196	-0.894	-0.494	-1.133	-1.462	-1.083	-1.266	-1.481	-1.054	-0.391	-0.737	0.225
440.0	-7.736	-25.31	97.17	195.4	312.7	369.9	360.6	393.3	382.9	394.8	365.4	361.5	335.5	310.0	304.2	276.6	264.1	254.4	252.0	258.3	252.3	251.8	251.1	249.3	239.6	239.7	232.1	219.0	211.9	198.2	173.2	162.5	174.7	164.1	99.06	64.48	47.53	37.64	28.03	23.38	29.26	64.59	165.6	942.7	 1873	553.8	8.370	-0.714	0.107	-0.259	-0.679	-0.658	-0.599	-0.751	-0.720	-0.127	-0.441	0.018	-1.026	-0.651	-0.727	-1.231	-0.645	-0.625	-0.528	-0.226	-0.910	-0.366	-1.186	-1.435	-0.570	-1.192	-1.185	-0.987	0.147	-0.200	-0.995
445.0	-32.36	70.23	107.2	180.0	299.6	316.8	351.6	384.3	381.9	388.7	363.0	360.2	323.2	311.1	294.2	257.8	251.8	247.8	246.6	249.9	246.2	238.9	246.2	234.2	237.1	235.8	227.3	219.8	213.0	196.6	174.5	161.0	153.5	169.0	125.4	78.84	53.38	43.11	30.90	24.43	20.81	23.59	43.41	240.3	 1219	 1737	93.31	1.944	-0.198	-0.879	-0.236	-1.144	-0.766	-0.088	-0.104	-0.042	-1.173	-0.946	-0.617	-1.091	-0.519	-0.843	0.623	-1.395	-0.601	-0.400	-0.609	-0.395	-0.879	-0.996	-1.800	-1.209	-1.459	-0.618	-1.529	-1.023	-1.303
450.0	-60.53	190.0	162.0	161.0	259.9	297.5	321.5	330.2	362.3	366.0	358.9	330.3	327.6	300.7	275.6	247.5	237.5	231.1	228.6	232.9	224.6	222.4	226.6	224.1	222.5	221.5	215.4	210.7	205.4	194.1	176.7	160.1	141.9	140.8	140.6	103.8	64.50	46.68	37.79	28.50	22.27	16.91	17.93	60.63	311.7	 1042	 1448	409.3	21.14	-0.318	-0.537	-0.305	-0.054	-0.189	-0.428	-0.673	-0.219	-1.172	-0.628	-0.847	-0.736	-0.801	-0.315	-0.816	-1.120	-0.693	-0.704	-0.906	-1.006	-1.140	-0.587	-1.456	-1.421	-0.300	-1.142	-0.866	-1.878
455.0	-56.76	131.1	544.4	142.4	206.4	263.8	295.1	302.7	324.7	324.9	336.1	321.6	338.3	285.8	263.0	226.3	216.3	209.0	214.3	211.2	205.4	204.0	207.7	207.1	203.2	206.3	200.2	195.3	194.6	180.6	171.9	157.1	140.7	124.8	119.8	123.5	84.92	52.35	41.57	34.08	24.44	19.05	15.63	20.81	74.32	238.6	674.5	 1620	552.9	14.98	-0.564	-0.389	0.329	-1.132	-0.115	-0.699	-0.332	-1.318	-0.841	-1.052	-0.645	-0.181	-1.163	-0.608	-0.899	-1.624	-0.796	-1.022	-1.060	-0.809	-1.403	-0.911	-0.887	-0.823	-1.424	-0.804	-1.248
460.0	-112.7	-1.760	774.4	322.9	189.9	203.2	255.4	278.0	278.3	289.7	320.4	283.0	297.7	264.2	244.4	224.6	207.8	195.8	203.0	190.4	187.8	191.0	188.9	197.3	195.3	192.1	187.9	188.8	180.4	174.1	166.4	150.8	133.3	119.2	105.3	112.3	101.7	61.98	42.22	35.58	27.41	19.37	15.65	12.21	24.16	58.93	164.2	951.9	 1554	337.5	4.597	-0.583	-0.156	-1.035	-0.041	-1.174	-0.510	-0.801	-0.619	-1.758	-0.318	-0.637	-0.829	-0.866	-1.013	-0.067	-0.965	-1.281	-1.353	-1.186	-1.738	-0.644	-0.794	-1.471	-1.820	-0.369	-2.096
465.0	-137.9	-46.14	659.8	798.4	198.3	236.0	241.7	262.2	277.6	285.4	285.0	267.7	276.6	257.1	228.3	207.0	193.3	185.2	182.9	176.9	174.2	174.1	181.8	182.5	182.1	177.2	178.1	171.3	170.8	164.9	154.8	146.7	127.8	113.6	98.85	95.29	101.9	79.79	47.07	36.38	28.79	22.58	17.58	12.25	11.63	17.17	41.09	250.4	 1161	 1276	71.41	0.381	-0.852	-0.533	-0.704	-0.408	-0.448	-0.163	-0.390	-0.918	-1.389	-0.800	-1.394	-0.939	0.145	-0.623	-1.091	-0.526	-0.985	-1.505	-0.284	-1.370	-1.063	-0.621	-1.221	-1.161	-1.216
470.0	-110.1	-83.45	234.2	 1150	591.6	187.4	224.0	225.4	241.8	268.9	266.0	256.9	242.1	232.2	219.3	186.6	178.3	166.4	157.9	164.1	158.8	158.7	155.5	162.8	162.5	156.7	162.4	156.4	157.7	151.8	148.6	135.4	119.9	104.4	91.18	81.54	83.01	83.86	61.59	40.17	29.35	23.63	17.78	13.25	10.22	9.182	14.52	59.54	304.1	887.8	863.0	321.5	11.67	-0.295	-0.553	-0.996	-0.890	-0.601	-0.963	-1.240	-1.360	-0.933	-1.111	-0.545	-0.625	-1.174	-0.932	-1.119	-1.807	-1.352	-0.465	-1.278	-1.285	-1.173	-1.583	-1.185	-1.388
475.0	-134.9	-46.69	36.47	672.3	 1431	250.6	166.8	227.3	217.1	217.0	227.7	227.6	230.7	203.5	196.0	170.7	151.9	147.7	143.9	141.4	138.1	136.6	139.6	140.3	145.7	140.6	143.6	140.0	144.4	137.2	133.8	125.1	111.4	99.30	84.74	74.81	67.43	71.04	68.34	48.19	32.86	25.50	19.22	14.11	10.24	8.774	8.086	16.53	70.96	202.4	486.5	 1089	368.7	7.066	-0.604	-1.293	-1.384	-0.738	-0.458	-0.937	-0.867	-1.179	-1.057	-0.248	-0.711	-1.546	-1.170	-1.068	-1.900	-1.191	-1.808	-0.904	-2.048	-0.962	-0.793	-1.221	-1.230
480.0	-112.7	-34.41	-9.497	237.7	 1630	660.0	167.2	195.2	194.3	209.0	232.9	227.9	205.1	179.9	175.1	156.9	141.8	140.1	130.7	129.3	127.7	125.4	125.6	125.7	130.8	129.1	129.0	127.6	128.1	128.5	120.9	111.5	103.0	94.03	80.23	71.13	63.33	58.55	63.62	58.63	34.13	25.09	18.31	16.08	11.39	8.261	7.491	8.120	19.61	47.28	121.6	683.9	 1053	86.45	0.942	-0.302	-0.942	-0.459	-0.870	-1.117	-1.167	-0.879	-1.080	-0.822	-0.549	-1.461	-1.592	-1.391	-1.716	-1.353	-0.252	-0.966	-1.194	-0.739	-0.971	-0.893	-0.305
485.0	-151.5	-25.16	-44.11	63.01	 1089	 1387	178.6	144.1	186.8	213.5	220.2	208.7	198.5	170.5	149.0	149.8	137.5	128.8	119.5	119.8	117.4	115.6	117.2	120.9	122.2	119.8	123.8	118.8	118.2	119.6	117.3	105.8	98.30	87.65	76.21	67.96	60.10	53.83	53.35	59.94	43.49	25.83	19.20	15.50	11.22	10.35	8.553	5.183	8.053	12.86	29.43	187.1	825.8	765.9	61.65	-0.385	-0.472	-0.670	-1.166	-1.285	-1.208	-1.665	-0.776	-0.572	-0.970	-1.747	-0.705	-1.714	-1.742	-0.574	-2.208	-2.036	-1.593	-0.791	-1.267	-0.787	-0.692
490.0	-107.7	-60.04	12.01	53.28	413.7	 1657	716.5	147.3	180.1	184.0	194.4	181.3	173.5	159.2	146.7	130.7	125.9	110.9	109.8	106.8	106.5	103.5	104.5	106.4	109.1	108.4	109.2	106.9	108.0	104.5	105.8	101.7	88.68	80.23	72.58	64.39	54.55	50.97	44.19	48.26	49.38	33.40	20.84	15.30	12.61	9.609	8.660	6.706	5.391	5.726	8.612	43.16	219.4	616.0	765.2	280.3	11.50	-0.037	-0.903	-1.048	-1.206	-0.971	-1.322	-1.238	-1.004	-1.604	-1.215	-1.287	-1.700	-0.845	-1.798	-1.611	-0.336	-0.429	-1.767	-1.136	-1.580
495.0	-108.4	-63.34	-32.62	44.95	114.9	838.9	 1777	258.6	156.5	169.6	180.7	171.2	166.2	135.3	133.4	120.0	108.3	98.07	97.20	96.36	93.87	93.15	93.20	91.45	92.57	93.63	93.21	94.95	94.51	97.00	95.59	86.83	78.74	76.10	64.52	56.92	52.47	46.89	39.54	37.30	39.69	39.12	23.55	15.63	14.21	10.12	8.808	6.746	5.066	4.447	3.400	11.22	49.55	141.1	431.6	996.7	368.7	7.677	-0.971	0.468	-0.734	-0.510	-0.931	-1.692	-1.353	-1.209	-1.234	-1.500	-1.639	-1.539	-1.977	-1.562	-1.613	-0.333	-2.215	-1.021	-0.894
500.0	-150.9	-112.7	29.29	43.54	28.03	326.0	 2051	824.7	139.2	142.5	153.3	162.3	138.0	134.5	106.8	114.2	93.84	91.22	89.21	83.24	81.73	81.14	84.06	85.94	83.85	83.69	82.35	85.34	85.08	88.27	84.70	79.64	75.14	68.95	60.71	53.32	48.70	40.70	36.83	33.62	31.03	36.83	30.14	17.59	11.90	9.863	8.296	6.339	4.810	4.057	3.307	4.129	11.97	32.13	105.4	629.1	891.0	87.95	1.608	-1.064	-0.009	-0.538	-0.882	-1.971	-1.425	-0.983	-0.996	-1.335	-0.986	-0.720	-1.245	-1.838	-2.167	-1.000	-1.307	-1.340	-1.515
505.0	-106.0	-92.35	-36.37	27.93	26.95	128.9	 1331	 1762	147.0	123.2	136.9	130.3	114.3	115.4	108.4	95.17	85.14	82.94	76.75	74.54	76.84	77.17	76.43	75.18	74.93	76.85	78.39	79.69	74.70	81.99	74.67	74.09	67.76	62.39	56.69	51.17	43.96	37.75	34.43	30.70	24.66	29.40	32.38	23.82	13.90	8.895	9.039	6.743	5.036	3.889	2.261	2.265	4.472	7.825	24.49	170.6	758.0	772.1	70.60	-0.552	-0.660	-0.575	-0.916	-1.461	-1.261	-0.954	-1.197	-0.948	-0.766	-0.671	-1.351	-1.520	-1.351	-1.730	-1.076	-1.681	-1.577
510.0	-100.4	-87.04	-64.45	19.29	29.51	59.44	442.2	 2226	852.3	120.0	116.2	120.0	114.3	97.62	97.40	85.87	75.55	67.57	69.46	64.74	63.74	66.52	64.69	67.24	64.34	66.44	69.10	67.67	69.18	70.20	66.15	64.59	59.74	53.85	49.31	45.28	39.55	35.14	29.72	27.20	22.34	22.73	23.48	26.11	16.77	9.718	8.105	6.549	5.522	4.563	3.257	2.180	2.190	2.573	5.740	38.46	200.4	575.2	704.6	242.4	9.233	-0.381	-0.873	-1.436	-1.320	-1.108	-1.428	-0.979	-1.346	-0.748	-1.512	-2.095	-1.619	-0.844	-1.367	-1.932	-1.416
515.0	-121.6	-70.11	-77.43	9.114	29.05	54.08	134.8	 1093	 2165	259.6	105.7	97.81	105.9	73.38	75.46	67.15	66.76	57.35	58.33	54.60	53.36	57.48	53.15	55.75	53.93	57.28	58.19	58.11	59.11	58.55	58.48	56.68	51.53	46.90	42.89	37.25	35.95	32.11	26.33	25.44	20.92	18.22	16.67	21.02	22.05	13.84	7.451	6.434	5.041	4.146	2.858	2.669	1.719	1.428	1.039	9.305	44.31	130.9	345.7	804.7	297.7	6.314	-1.448	-0.810	-1.942	-1.099	-1.112	-1.634	-0.719	-1.239	-1.236	-1.763	-1.026	-1.445	-1.526	-1.779	-1.163
520.0	-102.5	-79.17	-21.26	-9.207	35.38	29.46	58.09	348.0	 2255	 1039	93.99	79.05	77.88	72.30	65.82	61.19	59.66	52.05	50.88	47.83	50.23	50.96	45.16	47.04	48.62	52.36	50.97	49.21	52.07	49.31	49.80	49.15	44.67	40.46	39.83	33.20	29.76	30.17	25.07	22.57	18.31	16.97	14.74	16.74	19.81	17.13	8.918	5.948	5.533	4.402	3.183	2.509	1.716	1.468	0.232	2.038	10.08	29.64	83.73	480.4	752.3	83.20	0.401	-1.439	-1.275	-1.047	-0.741	-1.161	-0.917	-1.552	-1.316	-1.298	-1.427	-0.295	-1.838	-1.794	-1.361
525.0	-76.88	-86.12	-31.70	-58.31	32.42	32.75	15.86	99.44	 1420	 2450	115.3	75.65	78.23	60.74	66.15	54.78	51.70	48.21	50.42	44.30	42.59	44.63	43.44	43.21	46.98	47.14	43.51	46.29	46.42	43.70	43.30	40.97	41.05	38.31	33.23	31.17	26.47	26.03	22.49	21.02	16.08	16.30	12.96	11.88	15.86	17.50	12.51	5.179	4.968	3.697	3.218	2.071	1.348	1.393	0.769	-0.084	2.097	6.677	18.71	125.9	534.8	613.5	62.54	-0.936	-0.640	-0.912	-1.132	-1.545	-1.758	-1.775	-1.579	-2.074	-2.003	-1.991	-1.673	-1.837	-1.362
530.0	-93.48	-79.79	-59.36	-52.58	11.97	56.00	22.24	53.75	445.2	 2804	769.7	65.82	61.88	49.36	50.43	42.54	43.11	39.92	40.63	38.86	35.68	32.96	36.56	36.81	37.79	37.54	37.11	38.34	37.80	38.78	39.26	35.42	34.14	32.98	30.48	26.75	22.54	22.21	20.42	17.43	15.31	14.26	10.48	9.777	9.963	13.64	14.49	8.547	4.735	3.258	3.013	1.900	1.467	1.124	1.221	-0.272	0.364	1.446	4.130	27.95	138.1	404.6	504.9	189.1	8.251	-0.853	-1.193	-1.246	-1.743	-1.965	-1.723	-1.990	-1.678	-1.790	-1.885	-1.783	-2.119
535.0	-186.3	-105.4	-48.72	-48.29	-16.21	48.48	50.78	29.56	124.9	 1113	 1825	166.4	52.47	49.82	46.05	38.14	31.49	30.51	34.23	30.32	28.72	28.11	26.96	26.48	28.26	27.99	31.86	31.64	30.85	30.69	33.46	31.54	29.93	27.60	25.03	19.91	19.75	18.07	16.80	15.18	13.57	10.56	9.333	7.240	7.297	8.915	11.51	10.69	5.550	4.176	2.763	1.959	1.101	-0.060	0.973	0.751	-0.123	-0.178	1.126	6.018	30.97	90.57	234.8	569.7	95.12	4.406	-0.919	-1.272	-1.213	-1.985	-1.196	-2.004	-1.522	-1.290	-0.636	-1.595	-1.501
540.0	-124.3	-108.0	-93.53	-38.70	-36.56	48.85	54.24	32.28	57.70	313.5	 1799	647.9	39.52	37.47	41.56	30.51	27.25	31.34	26.57	25.92	22.86	21.95	26.85	27.27	24.02	22.59	29.65	25.83	26.18	27.92	28.74	26.68	24.57	22.27	21.08	19.97	17.78	15.79	13.28	13.18	11.21	9.002	8.277	6.785	5.659	5.799	7.499	11.36	8.340	4.026	2.700	1.178	0.063	-0.014	0.589	0.436	0.010	0.093	-0.207	1.204	7.212	18.71	55.07	314.8	503.9	80.49	-0.116	-1.357	-1.065	-1.469	-1.582	-2.102	-1.250	-1.480	-0.984	-2.396	-1.804
545.0	-103.6	-96.25	-137.4	-17.01	-37.54	-5.592	45.34	24.09	35.38	96.78	 1026	 1215	69.48	46.08	30.12	26.49	22.88	23.28	25.31	24.46	18.60	22.48	24.59	22.76	23.06	23.11	24.92	21.92	23.35	25.57	24.87	23.19	20.74	20.00	18.70	16.56	15.33	14.52	11.65	12.14	9.134	8.616	8.431	6.368	3.921	4.765	5.754	9.220	9.669	5.890	2.906	0.587	0.698	0.062	0.234	-0.297	-0.118	0.273	-0.940	-1.121	0.875	3.781	12.06	78.81	350.1	429.6	56.78	-0.321	-0.519	-1.000	-1.373	-2.231	-1.270	-1.914	-2.336	-2.756	-1.337
550.0	-113.7	-88.48	-70.37	-55.86	-28.76	-15.16	22.99	45.33	17.37	32.91	292.9	 1344	561.1	27.70	23.77	22.73	17.91	18.58	20.58	19.13	21.15	16.79	16.97	17.85	19.71	19.14	17.66	17.97	19.20	19.73	19.82	19.44	16.63	15.99	15.96	13.00	12.00	11.20	9.298	8.609	9.057	6.487	6.594	5.377	3.711	4.038	3.684	4.962	6.699	6.868	3.733	0.762	0.711	0.528	-0.312	-0.244	0.371	0.158	-0.311	-0.693	-0.165	-0.012	1.816	16.77	88.04	261.1	339.5	132.7	5.648	-1.046	-1.359	-1.757	-1.672	-2.087	-1.944	-2.304	-1.331
555.0	-136.1	-123.5	-85.42	-87.55	-48.10	-33.75	1.714	52.01	12.69	23.35	91.72	536.7	 1295	95.74	18.95	14.52	13.60	14.36	15.72	13.89	14.29	12.11	11.04	14.57	14.06	12.21	13.12	13.92	12.09	14.54	12.69	15.16	13.46	11.94	13.82	11.42	9.514	8.936	6.897	7.648	7.589	5.085	4.795	4.606	3.147	2.426	2.566	2.003	3.728	6.364	4.265	1.654	0.536	-0.256	0.488	-0.311	0.290	-0.898	0.247	-0.558	-1.414	0.033	-0.200	2.561	18.99	58.22	149.0	359.2	90.87	3.195	-1.164	-2.242	-1.965	-2.167	-2.188	-2.138	-2.687
560.0	-108.5	-82.24	-60.34	-85.67	-14.16	-35.01	-7.626	32.29	38.65	14.82	27.29	163.9	 1258	446.4	16.23	15.98	14.62	9.992	8.446	14.50	12.19	10.42	11.53	8.446	9.718	10.29	11.58	9.497	8.944	10.06	10.39	12.06	8.900	8.887	10.15	8.773	6.274	7.178	5.781	5.297	5.672	5.611	3.407	3.577	2.944	2.226	2.420	0.926	1.857	4.563	5.015	2.344	0.513	-0.471	0.051	0.079	-0.107	-0.236	-0.261	-0.728	-0.709	0.380	-0.859	-0.251	3.077	12.32	33.93	191.3	313.6	69.67	-0.073	-1.065	-2.384	-2.421	-2.036	-1.837	-1.644
565.0	-148.4	-77.67	-71.79	-87.34	-32.21	-42.66	-29.92	4.523	43.37	5.510	16.40	54.40	686.0	884.1	28.87	10.47	12.22	13.14	9.217	7.151	9.020	5.622	9.035	6.943	8.408	9.020	9.687	8.571	7.447	8.070	8.342	9.471	7.565	8.453	7.739	7.985	5.738	4.130	3.996	4.396	4.477	2.511	2.347	2.579	2.963	2.080	1.750	0.661	1.485	2.316	4.213	3.384	1.081	-0.089	-0.355	-0.643	-0.248	-0.640	-0.716	-0.789	-0.530	-0.536	-0.853	-0.955	0.314	1.977	5.918	48.03	207.2	264.0	40.05	-0.030	-2.042	-1.411	-1.701	-1.717	-2.020
