Sample:	'1
File name:	Default_20230203_102050.FD3
Run date:	'10:14:29, 02/03/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
520.0	-171.3	-143.9	-102.6	-39.31	-10.66	0.006	19.83	164.2	 1101	393.2	40.00	44.05	34.37	39.12	32.50	28.00	23.14	26.74	23.95	20.77	24.72	24.21	22.48	26.63	23.63	28.33	26.59	28.21	32.42	31.24	30.81	29.65	27.15	25.28	23.12	21.99	17.87	15.12	13.67	12.62	10.46	7.950	7.332	8.466	14.37	10.68	4.593	2.836	1.703	1.589	1.229	0.781	0.779	-0.529	0.168	0.828	7.689	24.74	68.25	400.7	681.4	71.04	1.100	-1.131	-1.569	-1.654	-1.727	-1.959	-1.866	-1.759	-2.020	-2.377	-1.920	-1.755	-2.987	-2.381	-2.448
525.0	-109.4	-133.2	-126.5	-28.79	38.76	5.158	4.244	35.64	682.0	886.4	56.66	40.99	32.49	24.93	28.73	21.73	22.17	20.23	20.05	19.26	19.14	22.32	20.49	25.79	20.92	23.11	25.12	25.55	26.53	27.86	28.03	25.50	23.58	21.91	21.28	18.71	15.36	13.59	13.03	11.01	10.18	7.336	6.458	6.577	9.623	12.24	7.791	2.839	1.798	1.565	1.335	1.303	0.454	0.424	-0.340	-0.615	1.070	4.275	14.66	101.5	455.8	561.1	54.49	-1.067	-2.061	-1.152	-1.601	-1.928	-2.007	-2.097	-1.266	-2.238	-2.491	-1.743	-2.181	-2.089	-1.710
530.0	-159.9	-153.9	-116.0	-54.74	10.97	37.31	-2.265	8.144	208.4	996.0	444.8	30.54	24.55	17.26	20.59	19.61	22.12	17.89	17.23	16.93	17.45	16.85	16.08	17.92	17.24	20.35	21.24	23.49	21.78	24.01	22.49	20.56	19.41	18.20	16.89	15.66	12.61	11.60	11.62	8.424	8.037	6.898	5.251	4.594	6.147	9.096	9.796	4.900	2.128	1.139	0.614	0.236	0.133	0.346	-0.539	-0.933	-0.526	0.240	2.728	21.68	113.2	345.0	452.9	169.6	5.665	-1.697	-1.899	-1.667	-1.923	-2.059	-2.052	-1.881	-2.047	-1.926	-1.841	-1.778	-2.295
535.0	-182.6	-161.9	-110.2	-65.87	-41.80	44.64	17.48	-10.68	51.51	413.4	 1045	125.5	16.63	4.000	16.16	14.65	12.20	9.968	9.970	14.04	13.72	13.19	11.94	13.65	16.93	15.96	16.75	18.02	17.90	20.08	18.19	18.24	16.24	14.75	14.28	12.31	9.899	9.309	9.129	8.188	6.479	5.801	4.521	3.741	3.174	5.006	7.913	7.273	4.623	0.880	0.801	-0.120	0.049	-0.086	-0.180	-0.339	-1.145	-0.652	-0.256	4.136	24.44	76.67	203.8	501.5	73.18	2.646	-2.076	-1.363	-2.099	-1.697	-1.399	-1.892	-2.354	-1.807	-3.141	-1.902	-2.477
540.0	-148.5	-129.0	-111.8	-61.66	-39.13	31.45	34.70	-10.91	2.404	115.5	 1021	447.7	6.693	7.699	9.401	7.234	7.383	11.01	9.666	10.49	10.28	12.03	12.71	11.31	13.75	12.09	12.91	15.36	15.20	14.89	15.28	15.76	14.30	12.96	12.07	12.14	8.830	8.877	7.416	7.448	5.073	4.416	3.910	3.822	3.334	2.470	4.459	7.385	6.247	1.826	0.879	-0.418	0.113	-0.917	-0.626	-0.525	-0.447	-0.698	-1.031	-0.462	3.891	15.85	47.32	267.8	451.7	62.56	-0.425	-1.452	-1.910	-1.895	-1.370	-1.990	-1.998	-1.526	-2.764	-1.716	-2.058
545.0	-131.0	-141.9	-92.34	-39.22	-63.51	-17.73	53.21	7.324	-19.17	22.99	570.5	919.5	27.16	8.186	10.81	7.444	6.363	10.90	9.454	5.926	6.727	10.83	9.809	9.615	10.37	10.87	11.85	12.72	12.06	13.77	13.16	13.55	10.84	11.70	11.18	10.33	7.616	7.684	6.288	5.850	5.663	3.625	3.202	3.920	3.405	1.857	2.684	5.046	6.828	3.254	0.966	-0.136	0.132	-0.625	-0.552	-0.497	-0.427	-0.848	-0.739	-1.296	-0.302	2.581	9.051	66.82	319.1	378.8	42.86	-1.666	-1.278	-1.184	-1.807	-2.003	-1.915	-1.637	-2.478	-1.759	-2.184
550.0	-146.8	-147.9	-97.24	-51.30	-65.90	-15.44	29.73	21.78	-9.223	6.532	166.6	882.9	436.4	11.96	3.284	4.543	5.186	5.884	3.644	4.587	5.331	7.081	5.753	7.055	7.656	8.290	10.59	8.861	8.876	10.38	10.59	9.568	9.183	8.824	7.828	8.264	6.950	5.014	4.051	4.367	3.824	3.057	2.858	1.576	2.106	1.424	2.045	2.037	4.641	4.000	2.046	0.152	-0.548	-0.554	-0.776	-0.738	-0.806	-1.292	-1.061	-1.519	-0.386	-0.594	1.151	14.14	80.15	237.9	298.0	105.6	2.461	-1.690	-1.509	-2.019	-1.990	-2.130	-2.497	-2.155	-2.195
555.0	-129.9	-126.0	-123.6	-89.66	-69.95	-39.99	4.694	41.55	10.91	10.91	72.24	338.1	947.0	99.25	-2.644	-1.692	1.543	0.259	0.705	4.776	3.216	4.344	4.803	4.213	3.407	5.668	8.122	7.438	5.976	7.660	7.099	6.449	7.857	6.867	6.959	4.904	4.819	3.587	3.070	2.994	3.009	2.585	2.189	1.547	1.548	1.547	1.345	0.614	2.206	5.183	3.596	1.541	-0.677	-0.963	-0.932	-1.443	-1.728	-1.377	-0.675	-1.836	-1.532	-1.067	-0.445	1.972	16.51	51.97	133.9	320.9	68.03	0.628	-1.188	-2.319	-2.038	-2.490	-2.242	-1.978	-3.110
560.0	-176.1	-127.6	-120.2	-62.00	-78.59	-37.11	-11.59	47.87	29.75	23.22	35.29	118.5	864.9	406.7	2.759	-2.492	-0.860	-2.768	0.414	2.428	0.850	1.124	2.099	3.375	2.158	4.211	4.745	4.867	3.429	5.239	4.404	6.484	5.101	4.312	4.500	4.335	4.173	2.523	2.599	2.304	1.804	1.654	1.074	0.839	1.091	1.842	0.662	0.496	0.604	2.904	2.765	1.409	-0.597	-1.395	-1.228	-1.128	-1.016	-1.385	-1.119	-1.245	-0.986	-0.981	-1.659	-0.959	2.427	9.945	30.33	175.9	277.3	51.33	-1.730	-2.437	-1.866	-2.383	-2.422	-1.468	-2.260
565.0	-185.2	-164.4	-114.6	-82.17	-70.30	-68.01	-20.20	25.85	64.65	47.47	44.58	71.20	466.8	775.2	19.77	-2.781	-2.082	-3.208	0.344	-0.997	-0.739	1.106	0.402	2.676	1.643	1.977	2.377	2.711	0.890	4.003	4.462	5.037	4.468	2.719	3.313	2.089	3.449	1.960	1.612	1.841	0.983	1.327	1.635	0.548	-0.030	-0.098	0.112	-0.202	0.079	1.057	1.819	1.546	0.265	-1.183	-1.810	-0.964	-0.684	-1.208	-1.608	-1.309	-0.912	-1.334	-1.693	-1.526	-0.570	1.139	5.170	43.78	204.6	225.7	27.52	-1.717	-1.908	-1.846	-2.555	-2.225	-2.301
570.0	-191.4	-136.7	-123.2	-79.26	-53.31	-45.68	-36.83	-7.810	73.98	69.03	67.17	70.55	150.5	696.0	349.5	-4.031	-4.563	-1.953	-3.110	-0.496	-0.329	-0.872	0.637	0.240	1.812	1.410	0.680	1.639	0.797	3.110	2.715	3.268	2.174	1.371	2.272	1.393	1.921	0.669	1.006	0.790	0.432	-0.545	0.456	-0.672	0.369	-0.452	-0.346	-0.045	-0.334	0.058	0.469	1.319	0.745	-0.733	-1.336	-1.528	-1.088	-1.669	-1.778	-1.630	-1.416	-1.708	-1.392	-1.598	-0.676	-0.769	0.195	8.001	51.89	143.5	169.0	38.81	-0.201	-1.703	-1.885	-2.489	-2.362
575.0	-252.5	-128.3	-103.9	-68.53	-55.97	-42.16	-28.74	-3.318	40.32	110.6	79.66	73.31	71.95	230.6	745.8	64.49	-6.728	-5.682	-1.441	-1.700	-2.022	-4.593	-1.069	-1.332	1.150	1.190	0.138	1.507	0.278	-0.090	1.636	2.373	1.015	0.139	0.751	0.130	0.383	0.512	0.341	0.326	0.768	-0.504	-0.131	-0.952	-0.442	-1.597	-0.202	-0.974	-0.108	-0.582	-0.439	-0.359	0.731	-0.080	-0.948	-1.771	-1.159	-1.370	-1.639	-1.382	-1.784	-1.581	-1.753	-1.826	-1.105	-0.967	-0.517	0.218	9.809	30.76	80.42	175.4	51.75	-0.979	-1.087	-2.373	-2.914
580.0	-226.0	-115.3	-77.24	-74.31	-41.81	-43.07	-44.06	3.695	36.53	97.93	97.53	70.45	52.56	55.89	623.6	318.9	-4.204	-5.093	-3.008	-2.054	-4.844	-2.599	-0.111	-1.099	-0.686	-0.563	-0.861	-0.399	-0.319	-0.846	-0.379	-0.239	0.888	0.192	-0.297	-0.547	-0.292	-0.775	-0.019	-0.047	-0.333	-0.245	-1.128	-1.050	-1.207	-1.783	-0.700	-1.094	-0.880	-0.697	-0.627	-1.183	0.028	-0.331	-0.132	-1.273	-1.127	-1.430	-1.795	-1.802	-2.028	-1.317	-1.791	-1.266	-1.753	-2.033	-0.946	-1.089	0.722	5.191	17.55	103.1	160.4	31.48	-1.717	-2.747	-2.173
585.0	-173.9	-104.5	-86.72	-92.32	-56.60	-55.23	-16.28	-2.477	14.52	87.88	123.0	80.73	43.76	11.37	297.7	606.5	14.05	-4.686	-0.990	-0.858	-3.944	-3.310	-1.860	-1.965	-1.849	-2.846	-0.774	-2.143	-0.366	-1.490	-0.697	-0.743	-0.036	-0.074	0.116	-0.880	-0.598	-1.109	-0.536	-1.078	-1.018	-1.271	-1.196	-0.676	-0.996	-1.361	-0.706	-1.302	-0.808	-0.812	-0.825	-1.171	-1.067	-0.344	0.081	-1.490	-1.270	-1.520	-2.064	-1.526	-1.605	-1.486	-1.478	-0.800	-1.667	-2.090	-1.749	-1.845	-0.408	-0.051	2.581	25.47	120.7	124.5	14.02	-2.356	-2.305
590.0	-158.9	-128.9	-104.1	-87.92	-51.20	-69.74	-26.92	-6.193	12.66	71.32	134.0	88.97	47.60	1.943	75.47	511.2	246.0	-5.136	-3.580	-5.503	-2.647	-5.010	-2.812	-2.384	-1.883	-1.982	-2.076	-1.304	-0.924	-1.894	-2.184	-1.213	-0.825	-0.947	-1.498	-0.948	-1.002	-0.081	-1.292	-1.411	-1.740	-1.171	-1.282	-1.425	-1.567	-1.729	-1.077	-1.460	-0.700	-0.874	-1.366	-1.394	-1.546	-0.287	0.072	-0.713	-1.944	-1.431	-1.567	-1.305	-1.707	-1.508	-1.583	-1.517	-1.661	-2.091	-1.845	-2.152	-1.529	-1.721	-1.376	4.236	30.94	87.07	91.39	29.29	-1.526
595.0	-151.5	-144.0	-109.4	-92.66	-69.65	-70.41	-34.02	-5.545	11.71	51.24	117.4	93.72	42.48	3.229	9.343	167.5	514.9	45.93	-4.532	-5.572	-4.556	-6.032	-4.014	-2.424	-2.917	-3.257	-2.343	-2.045	0.209	-0.553	-2.577	-1.561	-2.254	-1.706	-1.361	-0.233	-1.282	-1.037	-1.459	-1.787	-1.257	-1.479	-2.467	-1.520	-0.988	-1.254	-1.425	-1.730	-1.208	-1.244	-1.080	-1.874	-0.822	-1.213	-0.905	-0.062	-1.612	-1.854	-1.254	-1.907	-1.404	-1.908	-1.972	-0.933	-1.806	-2.126	-1.805	-1.809	-1.697	-1.863	-1.775	-1.115	5.923	18.28	48.51	109.5	32.77
600.0	-233.5	-156.0	-122.1	-78.35	-84.20	-48.61	-41.92	-17.15	-0.682	36.79	89.08	107.7	42.79	-2.749	-7.200	34.28	428.7	207.1	-4.834	-5.888	-3.727	-5.995	-4.070	-2.009	-4.300	-2.770	-2.729	-2.854	-0.778	-0.557	-2.014	-2.343	-2.016	-2.420	-1.482	-1.483	-1.562	-1.582	-1.987	-2.065	-1.438	-1.679	-2.306	-2.268	-1.557	-1.691	-1.889	-1.819	-1.682	-1.384	-1.145	-1.437	-1.407	-2.393	-0.888	-0.766	-1.271	-1.402	-0.861	-2.142	-1.692	-1.822	-1.507	-1.797	-1.749	-1.281	-2.298	-2.654	-1.806	-1.968	-1.845	-2.400	-0.152	2.024	10.41	68.23	86.77
605.0	-172.0	-120.9	-86.61	-58.99	-61.39	-56.30	-29.30	-31.96	7.365	33.90	61.24	105.8	43.82	-1.429	-5.790	-0.127	203.2	394.4	2.992	-7.594	-6.300	-6.092	-4.036	-2.006	-5.021	-2.868	-2.612	-2.929	-2.322	-3.849	-3.436	-2.321	-1.292	-2.741	-2.078	-1.448	-1.027	-1.671	-2.214	-2.029	-1.589	-2.361	-1.790	-1.188	-1.412	-2.163	-1.439	-1.732	-1.643	-1.151	-1.626	-1.912	-1.478	-1.649	-1.660	-0.653	-0.317	-1.586	-0.991	-1.849	-1.676	-1.542	-2.195	-1.696	-1.505	-1.675	-1.967	-2.377	-1.983	-2.029	-2.034	-2.580	-1.535	-0.558	0.482	16.95	72.20
610.0	-174.3	-144.3	-110.5	-80.72	-82.53	-57.19	-37.86	-24.08	6.780	25.61	52.04	74.66	55.80	1.026	-6.183	-6.747	46.71	349.0	169.6	-5.901	-6.505	-6.050	-4.600	-4.180	-3.721	-4.127	-3.165	-3.888	-2.669	-3.726	-3.397	-3.011	-2.830	-2.840	-2.100	-2.016	-1.629	-2.557	-2.284	-2.320	-1.345	-2.158	-2.104	-2.273	-2.156	-1.988	-1.924	-1.814	-1.632	-1.373	-1.400	-2.076	-1.584	-1.953	-2.172	-1.578	-1.121	-1.633	-1.542	-1.529	-2.110	-2.053	-1.447	-2.146	-1.993	-1.561	-2.122	-2.408	-2.018	-1.945	-2.181	-2.479	-2.386	-1.298	-1.771	2.424	17.98
615.0	-127.4	-155.8	-110.6	-68.71	-67.11	-49.58	-48.82	-18.48	1.379	8.532	26.62	40.97	51.86	3.410	-4.504	-6.236	2.744	113.1	372.8	25.65	-6.911	-4.687	-2.744	-4.964	-5.279	-4.029	-3.593	-4.155	-3.713	-3.607	-2.581	-2.661	-3.020	-2.628	-1.557	-2.651	-2.122	-2.516	-2.285	-1.680	-1.681	-1.988	-2.681	-1.676	-1.428	-1.477	-1.825	-2.174	-1.796	-1.046	-1.283	-1.860	-2.002	-1.799	-1.363	-1.509	-1.380	-1.289	-0.816	-1.724	-1.715	-2.323	-1.845	-2.285	-2.395	-1.555	-1.838	-1.723	-1.665	-1.867	-2.298	-2.292	-2.297	-2.004	-1.542	-1.471	2.092
620.0	-169.0	-130.9	-133.5	-84.23	-74.58	-63.76	-46.11	-41.28	-1.585	4.493	23.92	28.65	38.58	13.93	-8.773	-9.466	-5.399	21.97	318.7	147.7	-5.527	-4.480	-4.648	-3.538	-5.699	-5.311	-4.242	-2.440	-4.410	-3.187	-3.137	-2.270	-3.998	-3.198	-2.621	-2.464	-2.289	-2.341	-2.624	-1.742	-1.727	-2.413	-2.265	-1.706	-2.464	-1.832	-1.661	-1.690	-2.087	-0.967	-1.066	-1.846	-1.678	-1.901	-1.328	-1.347	-1.243	-2.326	-1.732	-1.460	-1.074	-1.218	-2.043	-2.655	-2.605	-2.037	-2.259	-1.742	-1.686	-2.064	-2.537	-2.432	-3.152	-1.600	-2.324	-1.676	-1.092
625.0	-218.3	-138.2	-106.7	-73.08	-69.17	-74.65	-45.08	-17.69	-12.86	-7.508	7.482	26.35	27.66	22.14	-4.813	-9.405	-7.508	-1.358	155.8	298.2	3.156	-6.337	-5.898	-3.348	-2.181	-3.777	-4.223	-3.214	-4.387	-4.010	-4.056	-2.257	-4.244	-1.938	-3.065	-2.798	-2.528	-1.943	-2.956	-0.807	-2.369	-2.260	-2.422	-2.316	-2.113	-1.964	-2.332	-1.833	-1.815	-1.652	-1.333	-2.043	-2.079	-1.609	-1.649	-1.334	-1.746	-1.598	-1.577	-1.217	-1.577	-0.984	-2.236	-2.529	-2.789	-1.881	-2.716	-2.256	-1.939	-1.357	-2.160	-2.212	-2.445	-1.321	-1.757	-2.507	-1.635
630.0	-217.0	-128.2	-117.6	-78.26	-82.15	-66.70	-52.35	-32.67	-17.24	-8.228	7.833	18.92	8.966	21.17	3.396	-7.770	-6.857	-6.030	36.37	276.4	120.3	-5.601	-5.198	-4.328	-2.496	-3.772	-5.261	-3.587	-4.429	-4.701	-4.043	-2.078	-3.768	-1.847	-2.500	-2.631	-2.739	-2.803	-2.388	-2.187	-2.186	-1.937	-2.126	-2.514	-2.215	-2.923	-1.906	-1.936	-1.862	-1.557	-1.364	-1.472	-1.996	-1.649	-1.532	-1.661	-1.952	-1.937	-2.084	-1.636	-1.589	-1.600	-1.918	-2.302	-2.147	-1.875	-2.231	-2.200	-2.343	-1.840	-1.756	-2.270	-2.026	-2.039	-1.886	-2.457	-2.358
635.0	-148.3	-117.5	-80.93	-96.20	-70.86	-54.89	-31.55	-25.18	-24.52	6.961	2.709	6.096	-2.833	8.920	17.88	-7.906	-10.31	-8.363	1.614	93.00	280.2	16.18	-5.319	-3.578	-4.652	-3.936	-4.422	-3.948	-3.736	-4.494	-2.741	-3.613	-2.886	-2.367	-2.947	-2.264	-3.204	-2.357	-1.778	-3.397	-3.003	-2.667	-1.845	-2.700	-2.098	-2.030	-1.824	-1.865	-1.327	-1.507	-1.430	-1.485	-2.432	-1.754	-1.448	-2.286	-2.212	-1.977	-2.396	-2.138	-1.562	-1.986	-2.006	-1.989	-1.154	-1.814	-2.515	-1.997	-2.582	-2.598	-1.785	-2.202	-2.603	-2.303	-2.018	-2.061	-3.078
640.0	-116.7	-137.2	-96.90	-80.27	-71.74	-61.90	-38.62	-39.27	-29.20	-2.443	12.98	-0.880	-4.071	2.135	19.18	-3.075	-10.63	-9.588	-4.094	17.55	263.7	105.4	-5.737	-5.090	-4.780	-3.939	-3.690	-4.110	-5.248	-3.907	-2.428	-3.634	-3.867	-3.226	-2.129	-1.967	-2.278	-2.735	-3.071	-2.182	-1.898	-2.405	-2.759	-2.618	-2.142	-1.777	-2.170	-2.215	-1.466	-1.394	-1.473	-2.626	-2.220	-1.748	-2.146	-1.969	-2.260	-1.708	-1.853	-1.749	-1.263	-2.026	-2.056	-1.852	-2.046	-2.445	-1.459	-2.237	-2.324	-2.360	-1.520	-1.935	-2.816	-2.654	-1.790	-2.200	-2.837
645.0	-145.8	-155.5	-103.3	-97.47	-85.29	-67.74	-39.38	-38.16	-24.74	-15.69	-4.066	-6.826	-1.561	-5.550	14.47	0.966	-7.068	-7.379	-4.409	-2.703	132.2	227.5	-0.975	-4.440	-2.822	-5.240	-3.960	-3.378	-3.314	-2.357	-3.365	-3.110	-3.786	-3.478	-2.191	-2.630	-2.320	-1.777	-2.876	-2.775	-2.092	-2.112	-2.393	-2.154	-1.603	-2.676	-1.818	-1.487	-2.051	-1.636	-1.522	-2.282	-1.794	-1.659	-1.618	-1.769	-2.196	-2.031	-1.280	-1.411	-2.205	-2.346	-1.577	-2.284	-2.759	-2.345	-2.111	-2.690	-1.488	-2.144	-1.538	-1.535	-2.314	-2.192	-1.541	-2.352	-2.715
650.0	-164.9	-191.2	-152.1	-103.3	-74.21	-59.75	-52.20	-50.09	-21.32	-16.38	-13.39	3.582	0.626	-14.08	4.904	7.271	-6.737	-8.831	-5.845	-5.699	37.39	261.1	44.28	-5.601	-4.106	-3.520	-4.849	-3.660	-3.702	-2.516	-4.210	-3.538	-2.665	-3.484	-1.771	-2.657	-2.046	-1.953	-2.194	-2.824	-2.146	-1.999	-2.325	-2.498	-1.303	-2.163	-1.739	-1.848	-1.843	-1.247	-1.151	-2.499	-1.839	-1.933	-1.505	-1.753	-2.169	-1.410	-1.685	-1.701	-1.212	-1.851	-1.612	-1.859	-2.273	-1.789	-1.943	-1.754	-1.741	-1.878	-2.409	-1.877	-2.850	-1.629	-1.835	-2.072	-2.309
