Sample:	'1
File name:	Default_20230714_180345.FD3
Run date:	'17:57:24, 07/14/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
410.0	174.5	241.4	331.8	425.6	577.0	648.2	697.9	708.4	729.4	729.5	707.8	686.5	681.9	674.1	654.6	631.4	628.3	621.5	617.7	615.3	606.4	591.8	579.0	556.0	532.4	497.5	466.3	453.8	438.4	348.7	252.3	191.4	143.0	110.4	81.41	109.6	359.5	 1137	 1626	593.7	46.48	3.915	3.134	3.060	2.995	2.154	2.362	2.004	2.168	1.981	2.587	2.821	3.161	3.083	2.848	3.581	3.487	2.988	3.241	3.872	3.281	3.705	3.717	3.686	3.461	3.685	3.349	3.371	3.019	3.528	2.897	3.375	3.675	3.413	3.620	3.217	3.325
415.0	170.4	229.9	308.6	425.5	533.7	638.0	675.0	722.1	737.4	716.1	721.5	678.4	697.8	674.8	647.0	627.0	608.8	606.8	616.1	601.2	608.3	598.5	571.1	559.9	536.8	515.9	471.9	436.5	422.8	420.8	312.9	229.2	169.6	130.4	93.75	78.92	120.8	279.4	608.9	 1716	888.2	54.15	4.097	2.970	2.362	2.013	2.537	2.244	2.314	1.971	2.413	3.556	2.788	2.349	2.443	3.837	3.558	2.975	2.995	3.396	3.652	3.966	3.658	3.325	3.852	4.080	3.184	3.613	3.258	3.116	3.307	2.928	3.630	3.085	3.685	3.226	3.794
420.0	175.3	232.7	311.0	422.4	522.2	616.1	673.8	703.0	717.9	720.0	716.7	700.5	693.7	659.1	643.9	619.9	607.0	601.0	606.1	584.9	600.6	589.6	571.7	554.7	541.3	513.3	486.6	438.5	414.4	418.5	374.2	265.8	192.2	146.7	107.6	83.97	74.59	96.10	161.5	799.8	 1803	657.9	19.22	3.761	2.924	2.835	2.181	2.207	2.052	2.393	2.076	3.388	3.192	2.549	2.882	3.393	3.448	3.730	3.374	3.421	3.814	3.724	4.416	3.498	3.457	3.201	3.545	3.869	2.522	3.964	3.794	3.616	3.375	2.956	2.850	4.165	3.943
425.0	119.3	201.8	343.1	399.6	511.3	607.2	625.4	686.4	708.9	717.3	690.1	710.2	685.5	657.9	627.2	609.4	592.6	573.8	580.8	587.5	576.1	579.9	565.9	543.0	535.0	513.0	487.2	449.3	420.1	397.2	392.7	307.2	211.9	161.7	121.9	94.02	72.04	60.59	63.57	209.5	 1004	 1650	130.1	8.262	3.171	3.173	2.286	2.359	1.873	2.400	2.380	3.004	3.122	2.926	2.797	3.566	3.550	4.552	3.132	3.046	3.830	3.793	3.838	3.512	4.364	2.888	3.407	4.086	3.187	3.540	3.805	3.145	3.101	3.440	2.650	3.901	3.483
430.0	141.9	192.8	334.9	411.2	487.1	559.0	617.3	679.3	695.0	709.4	700.9	696.0	672.5	650.8	611.0	578.5	562.2	559.5	555.2	565.6	553.6	559.7	554.1	549.1	528.2	509.7	485.9	451.8	423.8	388.2	363.0	344.9	265.6	192.0	145.5	111.2	84.57	65.05	52.00	73.64	259.9	838.1	 1089	498.3	38.52	4.109	2.725	2.247	2.352	2.051	2.215	2.747	2.873	2.977	2.776	3.627	3.158	3.513	3.797	3.154	3.470	3.860	3.408	3.243	3.829	3.202	3.386	3.673	3.157	3.434	3.029	3.565	3.506	2.788	3.507	3.312	3.652
435.0	196.6	210.4	319.7	411.7	479.5	537.2	584.3	666.0	660.4	685.4	701.3	685.9	675.8	627.7	585.7	560.3	546.5	535.9	535.4	531.2	536.2	542.3	532.6	540.6	518.1	498.5	489.3	452.1	427.5	391.6	353.5	324.6	311.0	231.0	166.5	126.8	97.24	77.51	58.76	50.79	81.97	206.8	464.6	 1355	741.7	41.44	3.179	2.948	2.262	2.375	1.642	2.910	3.218	2.670	2.840	3.196	2.832	3.509	4.388	3.386	3.357	3.803	3.711	3.100	3.863	3.011	3.985	3.718	3.300	3.705	2.603	3.449	3.650	2.579	3.698	4.030	3.653
440.0	210.7	214.8	277.6	390.0	462.5	547.2	600.5	637.4	664.0	686.9	692.8	688.4	669.6	622.7	582.8	556.5	534.4	520.5	529.4	519.0	511.4	514.4	523.3	514.6	501.6	496.7	469.1	446.9	429.8	392.7	362.4	316.1	304.8	268.7	191.1	141.6	110.6	88.56	66.95	50.70	47.73	68.84	124.2	689.6	 1516	518.6	14.46	2.705	2.649	2.130	2.531	2.813	3.361	2.718	2.522	3.380	2.775	3.794	3.509	3.239	3.156	3.593	3.393	2.973	3.504	2.717	3.653	3.051	4.175	2.896	2.495	3.171	3.100	3.086	2.777	3.873	3.604
445.0	194.1	278.5	303.8	414.8	470.4	522.4	539.5	628.3	664.3	675.1	688.8	658.6	649.6	617.8	557.0	530.8	520.4	508.2	501.4	506.3	505.6	496.0	496.0	503.5	493.2	481.4	465.1	446.8	419.0	390.9	363.2	321.8	290.2	278.1	216.2	154.4	119.6	94.49	74.95	57.90	43.42	40.10	47.61	184.1	915.8	 1407	103.2	6.328	3.100	2.146	2.782	2.750	2.917	2.756	3.624	2.682	3.637	3.161	3.286	3.563	3.937	3.677	3.110	3.108	3.131	2.174	3.629	3.523	2.983	3.580	3.251	3.032	3.619	3.738	3.512	3.386	2.964
450.0	145.6	338.8	374.9	372.9	423.1	496.7	529.4	612.0	633.7	641.5	653.1	627.8	629.6	588.6	534.5	513.2	494.3	471.9	477.3	476.7	479.0	468.8	468.9	473.5	467.6	455.6	446.2	425.7	404.4	386.3	355.8	317.8	280.7	253.8	233.4	185.8	132.3	104.5	84.70	66.37	51.33	39.96	33.51	59.23	238.8	786.8	965.0	410.9	27.74	2.929	2.750	3.098	2.686	3.095	3.169	2.596	3.377	3.237	3.399	2.990	3.505	3.528	3.317	3.162	3.515	2.887	3.168	3.434	3.165	3.207	3.028	2.984	3.012	3.451	2.870	3.139	2.726
455.0	170.0	298.6	573.4	384.6	400.4	474.8	494.0	569.7	582.5	619.3	623.1	602.7	594.6	558.2	515.5	498.7	464.0	449.6	453.6	435.5	444.4	440.6	436.8	428.7	426.6	423.3	416.6	401.1	381.9	363.5	348.2	304.4	274.5	236.5	212.3	202.9	161.0	115.6	91.05	75.39	58.69	48.87	34.47	35.52	71.08	190.0	435.7	 1253	545.4	21.98	2.667	2.997	2.998	3.112	2.562	2.855	3.478	2.865	3.429	3.327	3.491	2.834	2.832	2.874	3.130	2.824	3.382	3.176	3.027	2.896	3.130	2.918	2.725	3.866	3.654	3.419	3.007
460.0	146.4	214.7	702.6	533.4	388.4	437.8	454.4	535.2	588.9	605.8	615.0	588.7	562.6	525.5	482.0	455.2	436.8	413.0	422.6	409.6	412.6	418.3	409.0	414.5	405.8	401.5	398.3	385.8	365.2	349.7	331.8	296.7	270.4	229.4	200.6	192.7	176.6	122.4	93.89	79.15	63.95	52.13	42.35	32.37	35.02	57.65	113.9	671.3	 1254	325.0	8.482	3.901	2.422	2.555	2.681	2.973	3.207	3.449	2.910	3.277	3.480	2.907	3.118	2.988	2.853	3.428	3.974	2.976	3.308	3.041	2.791	2.965	3.039	3.033	2.705	3.211	3.304
465.0	134.3	184.3	555.3	833.1	387.8	429.4	457.9	510.2	554.7	565.2	569.8	566.5	508.1	507.2	461.7	416.2	417.8	393.7	386.5	392.5	394.1	389.0	380.6	386.8	375.3	369.4	373.1	360.0	353.3	333.4	322.3	286.0	256.3	220.9	191.8	179.6	175.6	139.7	99.84	82.67	67.13	55.42	45.76	34.00	28.84	30.85	38.64	178.0	836.8	 1056	79.95	4.834	2.901	3.654	2.721	2.811	3.384	2.741	3.361	3.005	2.854	3.580	3.406	2.734	3.130	3.680	3.393	3.382	2.865	2.647	2.460	2.462	2.647	3.270	2.709	3.016	3.220
470.0	130.3	165.0	316.0	927.7	607.7	377.8	438.4	476.8	506.8	529.0	524.9	528.3	492.1	463.0	425.1	383.3	374.6	355.1	352.3	351.9	352.5	345.1	344.1	346.1	344.9	342.3	331.8	329.8	320.1	309.8	295.8	267.5	244.5	214.8	185.5	164.1	153.9	146.4	114.4	85.92	69.36	57.36	45.54	37.17	30.97	25.16	24.23	51.84	219.5	663.6	732.3	303.8	17.58	3.388	2.784	2.798	3.301	2.821	3.016	2.745	3.035	3.441	3.168	2.571	2.792	2.945	2.990	2.443	2.702	2.583	2.869	2.682	2.462	2.860	3.073	3.129	2.823
475.0	133.8	154.9	227.4	566.5	 1028	426.4	403.8	447.5	468.5	470.5	489.7	478.7	460.5	433.4	382.8	358.8	344.5	321.6	313.1	318.2	313.5	309.9	302.7	302.7	306.1	310.7	298.8	296.6	287.0	285.2	268.4	247.9	228.2	200.9	176.6	152.6	140.4	128.6	125.4	93.83	74.14	59.48	47.18	39.74	32.63	27.41	21.41	25.71	59.10	157.1	359.2	848.8	344.2	13.04	2.849	2.895	3.051	2.701	2.674	2.176	3.325	2.903	2.891	2.715	2.930	2.623	2.722	2.493	2.797	2.750	2.508	2.497	2.859	2.327	3.039	2.598	2.305
480.0	126.5	174.7	191.9	356.8	 1050	610.1	379.4	410.9	427.5	450.2	460.8	451.3	422.2	413.5	365.5	337.2	306.6	308.2	287.7	293.4	291.9	289.6	282.8	282.1	278.1	287.6	277.5	276.8	270.7	259.5	253.2	239.4	212.7	195.5	170.4	146.7	129.5	117.7	117.2	103.0	78.15	60.70	51.40	41.38	35.59	28.84	24.04	21.17	24.44	44.75	93.66	505.8	824.8	95.41	6.046	2.502	3.243	3.548	2.748	2.437	2.727	2.953	2.860	2.636	2.931	2.114	2.259	2.681	2.628	2.741	2.647	2.725	2.691	2.397	2.460	2.849	2.164
485.0	102.5	171.2	170.4	250.5	762.3	962.0	387.1	390.4	406.4	430.0	446.0	418.4	400.7	379.6	347.4	312.2	289.3	281.0	271.4	269.5	269.4	266.5	265.4	263.3	265.8	265.1	266.6	257.7	252.3	251.5	240.1	226.6	206.4	183.2	163.1	144.3	128.2	111.3	109.8	105.5	85.66	63.81	51.53	45.06	36.70	32.26	25.65	21.14	18.44	20.39	28.85	140.9	616.6	705.7	70.01	3.517	3.089	3.095	2.689	3.069	3.030	2.144	3.036	2.357	2.061	2.142	1.778	2.894	2.627	2.357	2.483	2.475	2.563	2.025	2.810	2.284	2.778
490.0	109.3	147.3	171.0	210.3	391.6	 1059	666.5	368.1	377.4	414.3	412.5	409.5	378.1	354.7	325.7	295.2	271.1	265.3	255.7	250.9	253.7	239.2	239.6	241.3	243.5	245.3	242.1	233.8	231.7	232.9	224.0	209.4	190.4	174.6	155.5	137.2	122.0	107.1	98.66	93.98	89.66	71.03	54.62	47.91	37.28	33.25	27.28	23.16	19.22	15.47	15.94	39.16	166.7	483.8	635.9	243.5	15.76	3.637	3.197	2.951	2.685	2.508	2.372	2.671	2.761	2.510	2.258	2.655	2.276	2.626	2.459	2.577	2.494	2.472	3.051	2.202	2.539
495.0	109.5	112.3	179.6	191.5	285.0	653.5	 1177	392.0	351.2	391.1	384.2	367.7	338.3	325.7	304.1	276.1	254.0	233.4	233.5	230.3	228.9	223.5	220.9	213.3	218.8	213.6	219.5	212.3	209.1	209.2	207.4	189.7	177.7	164.6	144.1	128.3	116.6	102.1	91.67	84.99	82.13	79.05	60.53	47.45	38.77	34.69	30.80	25.18	20.30	16.00	14.22	17.83	43.65	115.4	335.0	786.9	107.7	11.01	3.365	3.356	3.287	2.062	2.949	2.316	2.240	2.706	2.570	2.396	2.195	1.768	2.454	2.218	2.297	2.084	3.241	2.173	2.826
500.0	138.6	101.4	169.2	201.4	239.3	370.4	 1225	659.1	329.4	351.6	345.9	342.5	308.9	291.1	285.7	250.9	230.1	223.6	211.5	211.9	201.8	201.8	199.3	199.7	200.9	200.3	194.6	193.0	192.3	194.8	186.2	181.8	161.3	151.3	135.5	123.9	113.7	97.54	87.24	77.62	74.19	73.92	63.96	48.29	39.86	34.56	29.39	24.42	20.64	16.69	14.01	14.19	16.97	32.53	86.59	480.3	793.8	94.20	6.140	3.144	2.845	2.219	3.570	2.146	2.245	2.249	2.246	2.505	1.520	2.585	2.320	2.115	2.507	2.532	2.597	2.751	2.905
505.0	98.58	147.9	165.0	178.9	217.6	271.3	844.1	 1100	325.9	328.4	331.3	317.7	304.3	278.8	259.4	237.6	212.7	203.4	199.1	191.5	186.8	186.6	188.1	185.3	186.8	185.6	178.9	178.4	182.6	179.9	175.7	164.6	148.4	140.7	125.0	113.1	105.7	92.75	81.98	73.55	67.58	64.51	65.38	53.32	38.92	35.45	31.11	24.82	20.77	17.84	14.47	12.44	11.98	14.60	25.92	133.0	614.2	710.0	75.48	3.665	2.571	2.668	2.699	2.515	2.279	2.347	2.779	2.637	2.057	2.503	1.905	2.562	2.593	2.289	2.572	2.571	2.125
510.0	117.7	132.0	160.9	178.7	205.6	220.4	408.0	 1211	639.1	301.3	294.5	300.2	279.6	264.3	232.1	218.5	201.0	182.5	178.3	169.1	167.1	166.5	163.1	163.9	164.1	164.4	159.5	161.7	160.2	156.6	155.7	148.8	133.9	127.6	113.9	103.4	95.59	85.92	77.55	69.49	62.63	56.73	57.43	55.32	43.60	35.69	30.01	25.19	21.58	17.86	15.49	12.56	10.66	9.992	12.58	35.64	165.0	499.8	659.5	210.8	12.66	2.774	2.862	2.443	2.720	1.979	2.280	2.508	2.490	2.401	2.332	2.612	2.401	2.159	1.833	2.599	2.231
515.0	98.35	136.4	137.3	169.7	204.9	199.7	249.8	703.7	 1180	337.8	289.6	264.6	240.1	233.9	209.8	193.2	186.0	165.9	160.8	150.8	142.9	149.9	144.5	139.3	142.0	141.8	137.9	139.7	141.8	137.6	136.6	130.1	119.1	107.1	103.2	97.28	86.34	77.59	69.35	64.63	57.58	50.77	47.87	48.56	45.96	36.45	29.23	24.70	21.01	19.56	15.09	13.48	10.65	10.12	8.662	13.21	42.59	118.3	346.3	694.8	103.5	7.547	3.448	2.924	2.966	1.578	1.850	2.783	3.001	2.154	2.346	2.519	2.615	1.357	2.055	3.044	2.635
520.0	71.85	114.2	116.4	133.6	198.6	188.9	189.7	353.1	 1207	582.3	243.7	231.7	238.2	204.3	200.9	174.6	155.3	146.6	144.1	139.2	132.0	134.4	127.1	129.2	129.7	129.3	122.3	124.9	127.9	127.1	121.8	117.4	108.5	99.57	93.54	88.32	79.21	72.32	62.31	58.69	54.44	48.33	42.88	40.82	44.19	38.84	31.02	23.66	20.34	18.47	15.27	12.85	11.41	10.22	8.893	8.385	14.46	30.90	88.64	431.4	614.1	82.96	3.304	2.780	2.345	2.527	2.044	2.273	2.690	1.795	2.413	1.858	2.379	1.314	1.706	2.780	2.384
525.0	105.0	102.7	113.9	120.1	196.4	176.6	188.8	214.6	821.9	983.7	241.0	228.3	214.7	191.5	180.4	156.1	148.0	138.3	130.1	125.9	128.2	123.4	118.1	113.0	115.6	112.6	112.9	117.8	114.3	118.4	110.7	111.3	100.6	90.68	86.96	80.67	74.12	66.25	59.84	55.81	50.06	45.95	42.23	37.37	38.39	38.57	32.84	23.98	20.00	17.68	15.21	13.45	10.98	10.94	8.863	8.986	8.505	12.61	24.34	119.9	473.4	472.7	58.89	2.562	1.746	1.885	2.633	1.875	2.367	1.602	2.090	2.332	1.925	1.418	1.937	2.124	1.949
530.0	90.02	77.23	106.9	127.9	173.1	185.4	165.9	186.2	363.8	 1099	551.1	206.2	181.0	174.7	162.3	142.6	128.1	125.8	116.4	112.2	103.8	103.7	103.0	100.2	101.8	96.80	99.32	101.0	99.02	103.2	99.99	94.07	89.31	82.20	76.30	71.06	64.16	60.41	55.56	50.61	46.22	40.35	37.16	34.05	33.53	34.59	34.79	25.79	20.00	16.95	15.31	12.86	11.48	10.32	8.852	7.497	7.425	8.009	9.736	30.73	127.3	333.7	394.6	67.13	7.415	2.055	2.586	1.958	2.420	1.811	2.336	2.035	1.881	1.780	1.746	1.873	1.923
535.0	86.23	105.5	101.3	137.9	131.2	172.6	155.3	157.5	222.1	552.9	 1086	233.6	165.2	145.4	145.7	128.7	110.7	105.3	97.92	99.44	93.85	91.34	90.99	90.07	88.55	84.41	85.68	87.79	85.12	86.95	85.92	81.52	78.30	72.68	66.69	62.29	55.91	51.98	47.21	45.79	41.80	36.23	33.31	30.03	27.76	26.99	29.48	27.10	20.30	16.60	14.61	12.09	11.41	10.16	8.664	8.316	7.765	6.493	6.207	11.15	31.43	78.65	206.8	416.4	94.35	6.102	2.161	2.203	2.573	1.800	2.525	2.134	1.556	2.508	2.191	2.154	2.237
540.0	92.23	79.01	131.8	131.5	122.8	145.7	158.2	155.1	163.2	269.9	 1116	451.9	164.7	148.1	134.4	110.2	100.8	96.82	92.53	92.31	80.08	82.50	78.96	81.05	80.23	74.59	76.11	77.97	74.79	78.42	78.13	72.64	69.61	62.47	59.93	55.85	51.00	46.63	44.13	42.41	37.77	33.32	29.83	26.85	24.09	24.62	26.03	26.33	22.04	17.88	13.23	12.39	10.37	9.331	7.910	8.167	7.594	6.982	5.835	6.524	10.30	20.54	53.61	259.4	381.4	69.58	2.868	2.210	2.094	1.743	2.210	1.693	1.292	1.473	1.499	1.599	2.282
545.0	79.75	56.04	122.8	116.9	107.6	129.6	164.2	147.8	137.3	178.0	694.4	884.0	148.1	137.3	116.0	100.8	92.95	86.19	83.29	79.07	73.36	70.02	73.68	70.40	72.59	69.53	70.91	67.99	66.91	70.55	65.98	64.07	60.13	55.36	52.94	49.72	46.72	43.31	40.31	37.37	33.78	32.32	29.24	25.67	24.11	22.10	21.81	23.08	21.98	16.98	12.51	11.78	9.359	8.714	7.880	7.988	7.526	6.744	4.965	5.126	6.007	8.083	14.53	72.27	297.7	314.1	42.72	2.098	2.218	1.686	2.034	1.558	1.592	1.356	2.281	1.484	1.625
550.0	69.28	74.96	111.1	102.7	97.61	110.5	133.0	144.7	116.8	135.4	288.6	956.5	426.8	115.7	103.8	87.45	80.62	77.02	70.18	69.62	65.44	62.23	62.55	59.56	59.34	56.58	58.10	58.58	58.71	59.13	58.53	55.87	50.93	48.84	44.91	42.74	39.25	38.11	34.77	31.45	29.14	26.30	24.49	22.63	21.06	18.88	18.23	17.20	19.56	17.16	13.12	9.997	8.662	8.456	7.628	6.898	6.757	6.423	5.277	4.371	4.953	5.329	5.706	18.28	79.31	216.7	255.0	60.82	5.893	1.901	1.801	2.125	1.534	1.929	2.162	1.662	1.240
555.0	83.75	107.1	86.05	81.08	88.73	98.83	105.8	138.9	112.2	116.7	148.9	455.6	902.3	149.7	86.45	78.76	67.21	62.83	61.52	57.68	59.84	52.36	51.88	54.06	46.87	53.05	48.07	47.94	47.68	47.30	49.67	47.07	41.88	40.14	36.75	34.67	32.47	30.50	29.79	27.30	24.56	22.19	22.37	18.64	18.27	16.15	15.78	15.19	14.95	16.03	14.30	9.965	8.370	7.555	7.370	6.706	6.310	5.607	5.835	4.454	4.734	4.520	3.746	6.627	20.13	51.59	127.2	269.3	82.14	4.612	2.313	2.116	1.286	1.872	1.970	1.397	1.974
560.0	76.26	100.2	84.85	95.07	82.85	91.01	92.57	134.0	114.5	95.94	106.2	186.1	916.8	345.2	74.12	68.04	59.96	59.93	55.76	51.65	48.49	43.09	43.30	43.48	42.59	44.66	41.81	40.25	40.66	38.78	41.66	40.21	35.71	35.29	33.01	29.69	27.64	26.73	24.19	24.00	21.24	19.88	17.87	16.44	15.82	14.88	13.73	13.57	11.72	13.08	13.19	10.81	7.626	6.797	6.398	6.903	5.822	4.998	4.896	4.552	3.796	3.680	3.197	3.840	6.194	13.79	33.16	157.4	240.1	54.14	1.878	2.722	1.164	1.414	1.456	1.263	2.224
565.0	71.62	74.15	89.90	115.3	77.79	66.33	80.94	92.35	119.1	89.80	95.02	101.7	554.3	725.5	74.22	58.80	52.94	49.14	45.30	45.92	44.93	37.75	35.94	35.52	36.18	36.13	36.83	36.71	37.25	37.18	35.50	32.62	31.10	30.67	28.79	27.15	24.69	21.31	20.59	19.68	18.62	17.25	16.13	14.63	14.14	14.17	12.38	10.79	10.63	11.04	11.21	10.22	7.641	6.923	5.680	5.778	5.148	5.336	4.255	4.745	4.141	3.701	2.841	2.944	3.579	4.916	9.036	43.29	180.0	191.4	27.19	2.600	1.901	1.572	1.881	1.792	1.669
570.0	96.60	77.73	98.93	104.6	70.73	61.58	76.24	75.40	116.4	95.92	81.46	83.99	206.4	792.0	312.1	49.93	42.99	41.14	37.15	36.76	37.12	32.44	32.90	30.24	30.48	30.44	29.99	28.98	30.16	29.43	27.94	28.64	26.07	24.59	23.60	22.21	20.11	18.72	18.02	17.24	16.06	15.29	13.07	12.80	12.05	11.10	10.29	9.922	8.120	8.059	7.907	9.454	7.342	6.493	4.697	5.143	5.275	4.413	4.206	4.052	3.781	2.913	2.531	2.748	2.733	2.871	3.486	11.25	48.67	126.3	131.8	47.24	3.271	1.989	1.555	1.845	1.791
575.0	94.33	81.53	97.77	71.01	56.22	66.85	67.70	59.56	94.45	108.8	74.22	76.04	94.10	358.9	745.1	74.22	35.46	32.94	30.66	29.38	27.73	28.46	26.78	25.77	24.68	24.15	24.55	24.04	23.61	24.54	21.40	23.28	20.70	18.77	18.53	18.86	16.55	16.85	14.80	13.89	13.09	12.30	11.51	10.20	10.71	9.536	8.302	7.541	7.092	5.854	6.452	6.280	7.877	6.042	5.047	4.566	4.643	3.339	3.488	4.097	3.290	2.859	3.144	2.361	2.490	3.026	2.724	4.252	12.21	30.49	69.73	157.5	56.36	3.911	1.914	1.498	1.642
580.0	81.88	79.71	90.53	69.63	61.26	74.61	57.13	71.66	71.42	107.2	70.95	65.43	67.38	138.5	780.1	261.4	30.05	29.99	28.82	22.64	22.18	22.20	23.62	20.46	21.74	19.89	20.29	21.17	20.06	19.95	18.80	20.42	18.13	17.05	15.91	15.37	14.72	14.71	12.71	12.35	9.885	10.60	10.85	8.874	8.444	8.796	8.156	6.974	6.422	5.895	5.406	6.176	6.693	6.789	4.772	4.498	3.758	3.947	3.138	3.218	3.155	3.227	2.884	2.447	2.744	2.464	2.007	2.775	4.155	8.477	19.07	93.53	141.3	32.53	2.285	1.713	0.989
585.0	97.79	90.75	83.27	78.35	58.76	72.21	54.25	66.93	56.76	95.86	80.58	62.85	64.00	74.19	452.8	561.1	35.00	25.84	25.17	21.30	22.26	20.84	18.60	20.04	19.75	19.20	16.83	17.84	19.54	17.63	15.82	18.21	16.12	14.97	13.68	13.55	12.50	12.88	11.91	10.50	8.977	9.288	8.723	7.955	7.486	7.280	7.379	6.034	6.406	5.157	4.675	4.559	5.794	5.982	4.736	4.503	3.930	3.146	3.850	2.942	2.977	2.787	2.660	2.348	2.571	2.629	2.651	1.973	2.493	3.121	5.875	26.55	103.0	105.4	16.63	1.741	1.252
590.0	94.48	102.1	78.81	75.04	51.67	59.78	48.61	57.61	56.49	71.78	92.45	66.45	59.05	51.86	145.8	601.8	226.5	23.81	20.18	20.72	18.71	15.97	16.69	16.77	16.59	16.29	14.71	14.33	16.00	15.72	13.68	14.38	14.43	12.13	11.49	10.45	10.73	10.06	9.465	8.412	7.911	7.882	7.343	6.779	7.037	6.680	6.556	5.447	5.871	4.472	3.867	3.657	4.173	4.658	4.751	4.283	4.279	3.098	3.175	2.603	2.422	2.534	3.150	2.243	2.499	2.069	1.691	1.864	2.467	2.105	2.873	7.590	27.62	71.50	86.12	29.63	2.508
595.0	131.6	88.39	83.82	66.30	56.08	46.53	57.60	46.00	47.00	57.35	80.53	78.85	59.07	46.04	53.38	243.0	528.7	52.61	19.90	16.41	15.67	14.18	15.07	15.25	14.56	13.57	12.90	13.11	13.21	13.13	12.76	11.46	12.10	11.06	10.22	8.817	7.962	8.577	7.831	7.769	5.951	6.862	5.737	5.893	5.893	5.745	5.154	5.859	4.674	3.814	3.651	3.612	3.293	3.732	3.735	4.106	3.691	2.958	3.408	2.626	2.595	2.559	3.288	2.426	2.483	2.307	2.056	2.056	2.077	2.894	2.213	3.008	8.153	17.68	42.17	95.90	35.39
600.0	91.50	52.49	60.03	60.26	48.83	46.73	47.94	33.75	44.54	49.74	59.38	90.05	50.74	47.62	35.28	76.53	521.0	182.9	18.86	17.46	12.89	13.24	11.03	13.53	11.16	10.93	11.76	13.81	11.01	11.01	11.69	10.34	10.14	8.422	9.423	7.952	7.724	8.072	6.035	6.366	6.184	5.598	5.563	4.519	5.256	4.516	4.988	3.939	4.380	3.519	3.403	3.241	2.850	3.012	3.130	3.977	3.405	3.462	2.722	2.578	1.879	2.491	2.954	1.811	2.029	2.049	2.326	1.860	1.736	2.042	1.929	2.240	3.042	4.969	11.47	55.00	85.69
605.0	101.3	88.31	76.85	59.64	57.66	58.30	54.19	45.04	48.11	37.27	51.89	93.85	53.84	36.50	30.53	36.58	287.8	404.4	25.51	16.32	13.48	13.89	10.77	11.53	11.65	9.646	8.431	10.19	10.75	9.619	10.39	9.609	10.09	7.905	7.963	7.582	7.301	7.202	5.920	5.280	5.322	5.256	5.252	5.265	4.593	4.325	4.446	3.376	3.407	3.331	2.733	3.704	2.925	2.880	2.600	3.357	3.595	3.259	2.123	1.840	2.160	2.239	2.154	2.346	2.312	1.471	1.976	2.040	1.685	2.660	1.847	1.861	2.053	2.639	4.204	15.39	60.93
610.0	111.8	78.71	77.55	78.96	61.57	50.78	40.94	53.31	48.50	47.72	48.67	75.54	69.59	41.29	29.43	26.20	91.60	404.5	166.9	13.61	11.21	11.70	9.398	10.15	10.21	9.605	9.135	9.553	8.703	8.303	9.454	8.455	8.689	7.251	6.976	6.058	6.229	6.178	5.354	5.068	5.005	4.683	4.168	4.137	4.408	4.256	3.873	3.386	3.106	2.758	2.951	3.099	2.459	2.536	2.551	2.769	3.156	3.285	2.943	2.304	2.787	2.236	2.207	1.896	2.184	1.740	2.570	2.232	2.062	2.018	1.589	2.003	2.237	1.939	2.309	4.907	17.27
615.0	110.5	79.50	90.38	73.14	53.79	66.49	53.62	49.83	38.24	52.43	52.22	49.34	81.76	37.75	24.83	23.61	33.74	156.4	399.5	36.69	12.76	10.54	9.568	10.48	8.201	8.488	8.124	6.735	7.539	7.082	7.156	7.324	6.522	7.106	6.131	6.059	5.510	5.011	4.586	4.011	3.736	3.764	3.929	3.330	3.234	2.992	3.656	3.076	3.080	2.649	2.496	2.791	2.518	2.362	2.312	1.754	2.839	3.134	2.570	2.850	2.367	2.485	2.420	2.624	1.549	1.656	2.112	1.486	2.189	1.736	1.411	1.571	2.176	2.118	1.507	2.511	4.913
620.0	138.5	89.40	102.3	70.48	50.49	57.56	44.62	43.40	35.30	37.67	45.36	42.52	74.75	44.49	28.44	17.84	17.28	51.39	373.5	145.6	11.04	8.635	8.668	9.002	6.303	7.416	6.307	7.153	6.543	7.620	6.860	5.435	6.176	6.737	5.327	5.793	5.151	5.225	3.890	3.672	3.046	3.736	4.269	3.262	3.613	3.258	3.045	2.797	2.094	1.901	2.818	2.070	2.373	2.176	2.114	1.495	2.649	1.995	2.525	2.324	1.976	2.752	2.727	2.036	1.085	1.575	1.852	2.248	2.449	2.236	1.586	1.741	1.782	1.439	1.278	2.016	2.600
