Sample:	'1
File name:	Default_20230301_160956.FD3
Run date:	'16:03:35, 03/01/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
595.0	36.05	54.18	30.27	23.66	1.270	21.60	36.21	32.17	59.60	126.1	163.3	139.5	79.29	40.50	90.80	642.7	 1822	203.4	9.579	9.952	8.996	6.460	5.786	5.318	5.657	5.303	5.303	4.807	4.948	5.897	5.146	4.724	5.827	3.578	3.724	3.816	3.237	3.015	2.800	3.294	2.619	2.557	2.232	2.418	2.499	2.304	2.123	2.250	1.523	1.885	1.406	1.224	1.136	1.973	1.990	1.869	1.835	1.785	1.464	1.713	1.433	1.737	2.178	2.343	1.028	1.474	1.044	2.290	2.051	1.883	3.447	16.96	86.44	244.3	587.7	 1338	441.1
600.0	34.76	35.29	39.03	51.49	2.978	21.45	35.62	19.15	50.06	99.36	139.9	134.1	79.93	31.71	34.78	170.7	 1583	816.8	13.84	7.614	7.030	5.693	4.984	6.103	3.581	4.031	3.551	3.912	4.871	4.611	4.366	3.599	4.300	4.621	3.958	3.391	4.027	2.032	1.035	3.297	2.617	1.974	1.808	1.953	1.717	1.650	1.670	1.191	1.600	1.351	1.215	0.712	0.814	1.187	1.185	1.808	1.691	1.851	1.068	1.660	1.415	1.498	1.748	1.880	1.236	1.903	1.904	1.522	1.251	2.176	1.709	4.333	19.87	54.90	147.6	839.9	 1229
605.0	81.14	9.500	35.58	-0.326	1.320	9.142	30.15	29.37	43.52	68.94	111.5	138.6	82.86	34.70	22.34	47.28	781.9	 1531	59.91	4.972	6.631	6.851	4.067	4.522	4.233	3.768	4.548	2.527	4.646	4.028	4.320	3.997	3.115	3.416	3.743	2.228	3.315	1.471	1.873	2.328	2.476	2.136	1.492	1.295	1.206	1.272	1.473	1.102	1.705	0.812	0.810	0.594	0.614	1.012	0.698	1.420	1.855	1.296	1.320	1.726	1.684	1.104	1.551	1.680	2.235	1.476	1.666	1.219	0.914	1.316	0.812	1.987	4.811	13.56	33.91	231.4	956.7
610.0	53.10	32.25	21.17	-4.052	15.89	9.646	11.56	18.15	39.83	72.27	84.57	109.9	84.74	32.29	20.51	21.33	212.9	 1321	646.2	10.13	6.613	6.215	3.876	4.011	3.433	3.629	3.390	2.433	4.076	4.074	4.071	3.254	2.113	2.940	3.314	2.479	2.984	1.717	1.960	1.928	1.582	1.429	1.796	1.965	1.803	1.146	1.266	0.883	1.226	0.895	0.809	0.797	0.692	0.674	0.836	1.038	1.635	1.571	1.412	0.766	0.941	1.437	1.058	0.803	1.796	0.952	1.199	0.883	1.336	0.597	0.979	0.977	1.819	3.545	8.021	52.53	258.8
615.0	47.94	55.39	25.55	-0.353	28.97	-2.499	7.175	25.13	35.90	51.69	62.85	75.66	94.13	39.32	19.74	11.80	56.51	464.1	 1404	146.8	5.547	5.654	3.930	4.694	1.866	4.289	1.232	2.718	3.072	2.041	3.972	2.409	2.557	1.900	3.027	2.224	1.811	2.435	1.993	1.133	0.199	1.261	0.758	1.513	1.324	1.150	1.167	0.648	0.823	0.986	0.589	0.818	1.331	1.122	0.755	0.518	0.845	1.376	1.700	1.052	1.034	0.504	1.433	0.708	1.289	0.597	1.175	0.772	0.446	0.584	1.333	0.354	0.402	1.438	2.390	11.75	58.11
620.0	66.09	73.60	47.63	0.476	25.74	8.576	17.74	15.04	34.56	50.72	55.23	80.85	78.44	39.79	21.41	12.64	20.72	118.6	 1250	626.0	6.291	7.187	2.578	2.695	1.009	2.454	2.481	4.158	2.609	3.018	3.090	2.811	3.147	2.406	2.398	2.045	2.310	1.893	2.660	1.052	1.031	1.456	1.442	1.120	1.156	1.026	0.890	0.281	0.715	1.066	0.874	0.561	1.368	0.473	0.741	0.468	0.444	1.260	0.839	1.695	1.509	0.821	0.558	0.990	0.461	0.778	0.703	1.251	0.675	1.073	1.036	0.121	0.800	1.043	0.846	2.761	13.73
625.0	50.54	57.07	0.333	-0.783	19.52	10.46	16.49	16.63	31.43	53.21	63.40	69.02	58.24	48.39	16.87	13.37	10.75	32.61	647.6	 1198	42.30	6.813	4.363	2.547	2.490	1.338	2.385	3.218	2.782	0.702	2.478	2.104	3.049	2.961	1.924	2.105	0.792	2.271	2.825	1.425	1.492	1.364	1.733	0.038	1.103	0.737	0.991	0.941	0.717	0.745	0.749	0.496	0.795	0.822	0.609	0.593	-0.065	0.735	1.219	0.966	0.943	0.927	0.428	0.514	0.602	0.489	1.269	1.116	1.193	0.636	1.011	0.920	0.234	0.378	0.643	0.703	2.719
630.0	21.87	36.76	3.578	10.68	15.67	11.40	17.34	20.71	26.72	43.82	55.96	57.49	53.28	49.29	21.48	11.66	11.59	12.79	177.4	 1113	508.7	8.087	3.816	1.653	1.765	2.236	1.377	1.887	2.532	0.864	2.136	1.397	2.032	1.242	1.307	1.730	1.460	1.066	0.857	0.560	1.584	0.795	1.301	1.075	0.738	0.839	0.795	0.879	0.504	0.742	0.600	0.467	0.497	0.339	0.687	0.827	0.381	0.153	0.650	0.841	0.550	0.441	0.660	0.199	0.605	1.010	0.643	0.936	1.018	0.462	0.553	0.328	0.538	0.126	0.353	0.547	0.897
635.0	-1.953	47.17	25.18	30.39	17.23	15.51	5.393	20.68	33.73	45.75	43.58	50.66	42.26	37.61	32.51	12.93	6.516	5.584	43.19	403.8	 1174	112.3	3.109	2.530	2.034	0.722	1.785	1.827	1.984	2.098	1.951	0.847	2.596	1.726	1.477	1.218	1.315	1.554	0.308	1.328	1.658	1.450	0.987	0.931	0.778	0.407	0.857	0.755	0.774	0.817	1.032	0.769	0.209	0.607	0.270	1.036	0.604	0.710	0.979	0.207	0.776	1.398	0.775	0.361	0.429	0.230	0.237	1.202	0.050	1.208	0.683	0.265	0.500	0.272	-0.318	-0.732	0.242
640.0	17.14	26.47	56.55	14.70	3.789	27.22	19.97	6.952	29.45	33.52	43.01	46.64	39.25	34.64	39.44	15.20	8.181	7.348	14.57	104.6	 1072	485.6	2.505	2.709	2.298	1.680	0.973	2.244	1.470	1.400	1.748	1.767	2.035	1.598	1.515	0.516	1.703	3.210	1.222	0.542	0.671	1.136	0.254	0.377	0.294	0.192	0.714	0.802	0.469	0.429	0.941	1.028	-0.045	0.238	0.400	0.974	0.603	-0.170	0.914	0.772	0.841	0.182	0.523	-0.020	1.101	0.077	0.287	0.247	0.396	0.914	0.189	0.419	0.870	0.103	-0.369	-0.756	0.499
645.0	53.65	51.02	41.19	-16.24	19.54	16.96	2.755	17.94	5.768	26.72	37.27	41.97	33.83	29.78	34.04	22.19	11.93	3.762	5.925	28.32	571.1	962.7	28.89	2.125	2.219	1.088	1.692	2.657	1.161	1.355	2.003	1.505	1.235	1.848	2.510	1.854	2.678	1.932	1.486	0.923	0.627	0.672	0.538	1.002	0.072	0.644	0.227	1.407	0.293	0.187	0.773	0.319	-0.597	0.391	-0.424	0.084	-0.242	0.320	0.283	-0.038	0.292	0.432	0.278	0.081	0.528	0.321	0.207	0.374	0.504	0.383	-0.389	0.530	0.028	0.199	0.284	0.235	-0.455
650.0	6.760	22.42	23.15	14.23	22.98	7.969	19.03	15.27	18.10	20.05	27.95	34.97	27.27	19.30	24.64	24.98	8.420	6.115	3.909	7.332	180.1	 1086	182.0	1.392	2.825	1.092	1.523	1.850	1.467	1.198	4.052	1.722	2.767	2.996	2.022	1.544	2.788	2.310	1.174	0.532	0.726	0.773	1.079	0.957	0.834	0.311	-0.166	0.773	-0.027	0.132	0.458	0.457	-0.011	0.452	-0.132	0.304	0.166	0.342	0.936	0.195	-0.224	0.528	0.912	0.043	0.073	0.383	0.373	0.419	0.297	0.526	0.162	-0.027	0.237	0.415	-0.343	-0.123	-0.482
