Sample:	'1
File name:	Default_20230207_150144.FD3
Run date:	'14:55:23, 02/07/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
375.0	-80.89	-0.689	145.0	433.7	624.3	700.0	624.7	534.1	486.2	445.6	422.1	435.2	517.1	627.4	672.9	697.7	668.8	568.7	447.5	324.4	248.4	206.7	224.7	247.8	132.9	78.43	60.67	68.56	187.9	621.6	 1601	 4934	 3039	76.92	1.354	-0.319	-1.648	-2.575	-2.037	-1.636	-2.438	-1.013	-2.855	-3.060	-1.773	-2.500	-2.231	-2.710	-1.465	-0.961	-1.112	-0.839	-0.935	-1.022	0.058	-0.863	-0.938	-1.449	-1.330	-0.884	-0.948	-2.174	-1.617	-1.891	-1.691	-1.469	-1.605	-1.314	-1.422	-0.889	-1.257	-0.929	-0.871	-0.005	-0.773	-1.068	-1.143
380.0	-158.0	66.52	213.8	466.9	678.7	657.6	594.7	535.7	489.5	450.1	460.9	497.1	603.8	743.3	850.4	877.5	813.3	712.8	545.5	384.0	275.3	215.7	189.9	255.9	204.1	105.9	70.50	58.45	75.57	160.4	384.0	 2208	 5397	 1039	42.22	-0.143	-0.947	-1.176	-0.887	-2.810	-2.869	-1.474	-1.761	-1.485	-2.373	-2.202	-1.864	-2.306	-1.135	-1.182	-0.971	-0.706	-0.279	-0.891	-0.534	-0.907	-0.791	-1.755	-1.346	-1.313	-1.691	-1.843	-1.879	-2.238	-1.436	-0.873	-1.241	-1.121	-0.999	-0.678	-1.208	-0.896	-0.265	-0.066	-0.267	0.155	-0.082
385.0	-140.6	-9.573	250.1	497.3	720.6	680.2	608.8	528.0	474.5	443.0	473.9	560.2	706.3	851.0	997.2	 1042	962.3	827.0	637.4	442.5	305.1	230.2	186.2	211.4	254.6	160.1	85.07	66.74	55.66	62.32	107.9	546.1	 3004	 4739	783.2	9.597	0.238	0.060	-1.698	-2.235	-2.357	-1.630	-1.837	-2.172	-1.569	-1.690	-2.100	-1.939	-1.598	-1.361	-0.413	-0.718	-0.442	-0.789	-0.573	-1.185	-0.568	-0.585	-0.860	-1.271	-1.465	-1.632	-1.514	-1.893	-1.255	-0.618	-0.877	-1.536	-1.489	-0.212	-1.199	-0.188	0.377	-0.576	0.492	0.238	0.076
390.0	-131.8	1.455	272.9	531.8	654.5	634.2	564.2	487.5	441.1	451.1	485.6	601.9	789.2	 1005	 1169	 1229	 1141	965.3	745.8	522.9	351.2	256.0	196.6	185.7	207.3	220.1	137.8	81.39	60.21	52.66	50.38	141.4	745.9	 2464	 3686	 1538	42.87	-0.313	-0.937	-2.249	-1.830	-1.068	-1.703	-2.576	-1.340	-1.897	-1.942	-1.796	-1.809	-1.144	-0.206	-1.253	-0.020	-0.573	-1.185	-0.590	-1.238	-0.838	-0.974	-1.276	-1.569	-1.488	-1.423	-1.888	-1.593	-0.999	-1.118	-1.203	-0.955	-0.042	-0.712	-0.223	0.724	0.857	0.493	0.788	0.515
395.0	-84.65	-2.423	273.4	524.9	662.4	569.7	526.4	441.3	404.7	438.2	511.6	655.3	881.1	 1123	 1273	 1330	 1266	 1087	829.1	571.3	384.2	269.8	217.1	183.5	177.1	194.7	212.1	125.7	77.76	60.81	50.88	58.31	183.6	564.6	 1464	 4027	 2170	54.95	0.512	-1.037	-1.668	-1.982	-1.909	-2.124	-1.380	-2.221	-1.837	-2.045	-1.316	-0.610	-0.666	-0.614	-1.336	-1.406	-1.618	-0.465	-1.089	-0.691	-1.796	-0.822	-1.942	-1.788	-1.501	-2.040	-1.517	-1.612	-0.659	-0.808	-1.359	-0.393	0.890	-0.084	0.787	0.370	0.720	1.886	0.712
400.0	-70.29	16.60	198.9	505.5	634.8	532.8	447.5	420.1	409.2	439.5	513.5	651.4	921.0	 1180	 1346	 1423	 1332	 1146	853.5	607.1	399.6	274.6	227.2	188.4	171.2	165.3	207.9	180.5	100.1	68.89	54.26	44.49	64.39	141.5	349.8	 2004	 4195	812.6	26.58	-1.317	-0.674	-1.719	-1.873	-2.024	-2.804	-1.795	-1.913	-1.891	-1.634	-0.422	-0.690	-0.603	-0.600	-0.997	-1.124	-1.274	-1.680	-1.325	-1.396	-1.207	-1.680	-1.736	-1.731	-1.421	-0.825	-1.279	-0.503	-0.483	-0.151	0.164	0.081	0.286	-0.052	1.059	1.137	1.929	1.275
405.0	-77.09	32.32	253.2	487.0	612.2	530.4	414.4	424.3	407.5	410.9	504.0	660.9	911.5	 1168	 1378	 1427	 1341	 1158	880.5	595.7	403.1	284.1	228.1	197.1	172.0	155.0	168.9	205.8	141.1	83.12	60.17	47.50	41.33	48.75	89.95	501.7	 2501	 3614	606.9	6.587	-1.136	-0.492	-2.234	-1.950	-2.862	-1.265	-1.156	-1.358	-1.458	-0.783	-0.617	-0.882	-0.795	-1.032	-0.833	-1.772	-0.739	-1.976	-1.948	-0.399	-1.402	-1.851	-1.918	-1.039	-0.794	-1.627	-0.933	-0.130	-1.029	0.077	0.439	0.634	0.521	1.645	1.655	2.122	2.209
410.0	-92.02	13.66	261.6	488.0	570.9	498.2	396.5	372.6	364.5	413.3	480.0	654.2	888.9	 1137	 1325	 1389	 1309	 1113	847.3	586.2	390.1	284.4	228.3	198.6	173.0	160.1	151.0	170.9	183.8	130.1	75.90	57.47	44.58	35.35	36.43	123.2	630.9	 2014	 2882	 1142	33.09	-0.367	-2.129	-1.445	-1.644	-1.405	-1.602	-1.392	-1.294	-0.783	-0.863	-0.539	-0.956	-1.010	-1.056	-1.348	-0.679	-1.682	-1.579	-1.490	-1.349	-1.540	-1.753	-1.404	-1.459	-0.977	-1.214	-0.406	-0.401	-0.067	0.237	1.086	0.241	1.676	1.594	1.595	1.641
415.0	-68.97	48.83	190.7	467.3	503.9	425.7	357.0	340.0	330.8	401.2	474.2	616.7	839.8	 1068	 1251	 1318	 1234	 1050	795.2	549.8	371.0	266.6	228.3	197.3	176.6	163.0	149.5	146.0	157.4	179.5	111.9	71.71	51.62	40.58	30.46	41.10	151.3	459.4	 1190	 3035	784.7	46.19	-0.153	-2.225	-0.540	-1.828	-1.165	-1.718	-0.718	-0.632	-0.643	-0.397	-0.828	-1.356	-1.180	-1.593	-1.412	-0.563	-2.146	-1.456	-1.507	-1.965	-2.183	-1.807	-1.308	-1.558	-1.201	-0.715	0.352	-0.689	0.469	0.559	-0.341	0.690	1.030	1.124	0.961
420.0	-120.8	11.31	216.6	431.2	480.1	425.3	349.9	323.5	325.4	372.6	460.4	614.7	807.7	996.8	 1184	 1225	 1159	977.9	734.5	511.0	350.5	264.3	218.2	195.1	172.3	163.1	150.7	140.1	139.1	171.0	155.3	86.08	60.03	44.52	34.13	28.09	45.65	111.5	284.1	 1591	 2969	678.6	15.06	-1.029	-1.584	-1.642	-0.525	-1.788	-1.504	-0.825	-1.276	-1.435	-0.942	-1.509	-1.223	-0.983	-1.233	-1.379	-1.378	-1.034	-1.112	-1.971	-1.594	-2.271	-1.444	-1.335	-1.317	-0.665	0.165	0.031	-0.471	0.359	-0.133	0.442	0.819	0.691	0.285
425.0	-112.3	62.69	236.9	371.8	469.2	388.4	290.3	321.6	329.0	373.0	433.2	564.3	754.8	927.1	 1082	 1137	 1068	918.7	679.8	482.9	326.0	256.4	208.5	187.1	169.9	156.8	152.5	143.7	132.8	146.8	171.1	118.0	71.49	50.81	40.33	29.40	26.27	34.15	70.91	403.9	 1937	 2743	458.3	2.968	-2.035	-1.608	-0.592	-2.431	-1.004	-1.061	-1.308	-0.740	-1.474	-1.078	-1.053	-1.366	-2.297	-1.417	-1.259	-2.621	-1.421	-2.653	-0.997	-1.775	-1.547	-0.532	-1.234	-1.201	-0.531	-0.228	-0.453	-0.706	0.284	-0.257	0.285	0.351	0.822
430.0	-40.60	-36.25	172.7	332.1	396.6	330.2	296.9	297.4	312.9	346.3	416.1	534.3	679.4	835.5	971.4	993.5	951.1	816.8	613.6	438.1	304.5	237.4	199.2	183.8	171.3	161.1	155.2	143.7	138.4	133.2	147.4	148.5	104.5	63.44	46.62	33.65	25.98	20.84	24.88	96.51	493.4	 1569	 2174	851.6	27.35	-0.677	-0.760	-1.765	-0.688	-0.941	-1.050	-1.090	-1.377	-1.410	-1.208	-1.496	-1.936	-1.688	-1.158	-2.035	-1.143	-2.049	-1.116	-1.741	-1.192	-0.911	-1.131	-1.322	-1.092	-0.761	-0.965	-0.370	-0.448	-0.428	-0.264	0.130	-0.319
435.0	-11.41	-48.79	106.2	274.4	357.8	290.9	272.6	257.2	300.0	334.4	394.0	489.3	646.7	754.9	842.7	862.8	832.8	707.6	550.1	385.6	279.2	222.0	190.6	175.9	167.4	161.4	156.9	151.7	143.5	137.2	132.9	134.1	137.8	88.15	55.41	40.24	30.99	21.57	18.47	29.13	116.0	355.9	971.6	 2485	692.0	32.74	-0.723	-0.567	-1.288	-0.702	-0.541	-1.612	-0.970	-1.286	-1.596	-1.166	-2.273	-1.204	-1.183	-1.460	-2.043	-1.213	-1.583	-1.892	-2.040	-1.439	-0.995	-1.227	-1.497	-1.241	-0.961	-0.580	-0.860	-0.553	-0.331	-0.894	-0.434
440.0	-32.57	7.501	99.03	263.3	313.2	278.7	236.0	255.8	302.5	326.3	387.1	457.0	568.4	698.6	779.5	777.3	731.6	629.4	494.2	358.9	259.1	210.2	181.8	162.2	161.1	159.2	155.9	151.9	145.4	139.5	131.9	121.9	131.5	116.0	66.29	46.04	33.88	23.28	18.10	16.01	33.34	84.00	233.7	 1375	 2516	564.5	12.36	-1.116	-0.961	-0.789	-1.014	-1.314	-1.297	-1.197	-1.643	-0.723	-1.748	-1.177	-1.357	-2.084	-1.496	-1.259	-1.889	-1.173	-2.322	-0.920	-1.234	-1.584	-1.294	-1.450	-0.760	-0.724	-0.636	-0.346	-0.344	-1.092	-0.876
445.0	-125.5	-32.72	112.7	251.4	273.2	258.4	233.0	266.5	305.1	307.9	374.6	429.2	535.8	605.2	696.2	706.2	649.0	563.5	447.1	324.6	237.4	194.4	174.0	164.4	159.4	154.6	156.1	146.9	144.4	143.5	129.9	118.7	114.9	127.6	86.48	51.45	37.80	27.22	19.06	14.08	16.12	25.01	57.35	355.4	 1729	 2348	75.14	2.622	-0.836	-0.652	-1.375	-0.993	-1.378	-1.345	-1.432	-1.365	-1.471	-1.532	-1.488	-1.891	-1.952	-1.095	-1.723	-1.281	-2.068	-2.048	-1.285	-1.430	-1.452	-1.176	-1.139	-1.698	-0.779	-0.604	-0.808	-1.421	-1.281
450.0	-98.13	33.65	111.1	204.4	274.3	214.5	213.5	240.8	276.2	298.3	338.5	386.6	471.6	537.2	577.6	600.8	558.0	482.6	386.4	286.2	213.8	179.2	158.8	154.2	146.9	147.6	146.5	145.7	140.7	139.6	130.8	116.6	103.7	106.2	103.5	70.55	42.92	30.85	22.90	15.86	13.45	12.93	18.26	83.07	444.5	 1461	 1975	765.4	22.73	-0.113	-0.866	-0.578	-1.125	-1.200	-1.719	-1.700	-1.756	-2.030	-1.785	-2.084	-1.280	-1.850	-1.726	-1.917	-1.804	-2.279	-1.238	-1.679	-2.019	-1.565	-1.094	-1.702	-1.399	-1.075	-1.054	-1.271	-1.870
455.0	-133.9	25.25	161.3	161.8	234.5	201.3	184.2	220.1	243.2	269.5	305.8	343.2	398.8	445.3	489.1	501.0	458.7	391.6	325.2	252.1	181.5	155.2	143.8	141.3	137.6	137.7	134.1	138.4	133.2	134.6	128.4	110.5	95.86	88.51	88.64	88.95	57.11	32.82	23.39	18.84	13.47	11.61	9.854	23.29	102.6	331.5	901.3	 2261	550.3	23.14	-0.425	-0.902	-0.698	-1.295	-1.728	-1.909	-1.626	-1.475	-2.124	-2.534	-1.659	-1.590	-1.808	-2.000	-2.329	-1.682	-1.944	-1.814	-2.320	-1.725	-1.539	-1.033	-2.064	-1.321	-1.183	-1.388	-2.060
460.0	-103.6	-88.78	284.7	247.9	182.7	204.3	197.2	213.5	217.1	256.3	283.9	322.0	352.9	387.3	429.1	444.5	408.3	337.3	279.3	217.5	165.6	140.1	128.8	127.5	127.8	128.0	125.6	129.3	129.1	119.8	120.2	111.0	94.85	84.54	75.33	82.21	69.41	40.12	26.29	20.60	14.06	12.18	10.22	9.272	26.90	77.33	217.1	 1254	 2136	404.2	11.05	-0.855	-0.568	-1.235	-1.434	-1.822	-1.657	-1.061	-2.274	-2.417	-1.647	-1.598	-2.224	-2.194	-1.807	-1.387	-1.780	-2.255	-1.826	-1.068	-1.972	-0.591	-2.159	-0.671	-1.531	-1.910	-2.289
465.0	-111.9	-102.0	378.7	477.8	199.2	170.2	160.1	169.4	204.0	238.6	252.8	298.3	329.1	349.7	373.6	379.2	358.9	300.2	246.9	192.7	149.5	131.2	115.9	119.7	122.9	119.4	118.7	122.1	121.0	115.9	112.8	103.2	90.44	79.58	66.72	68.08	74.56	50.47	28.77	21.02	16.19	12.84	9.264	7.383	10.15	19.80	50.62	322.3	 1526	 1854	306.5	1.189	-0.552	-1.020	-1.284	-1.723	-1.572	-1.250	-1.924	-1.813	-2.098	-1.448	-1.754	-1.989	-2.001	-1.465	-1.783	-2.572	-1.561	-1.161	-2.290	-0.904	-2.118	-0.808	-2.512	-1.697	-1.660
470.0	-110.9	-87.59	115.1	755.1	412.4	124.1	146.4	167.9	185.7	214.9	225.0	255.0	283.4	297.5	307.8	317.3	294.0	248.9	206.1	159.1	131.1	114.3	105.1	110.0	107.7	104.7	106.3	110.4	110.3	106.9	104.4	95.94	85.07	74.13	62.23	56.81	58.94	57.21	38.32	23.65	18.07	13.25	9.400	8.119	6.447	7.452	14.04	73.89	392.8	 1197	 1464	325.3	18.01	-0.469	-1.125	-1.568	-2.039	-1.988	-1.724	-2.168	-1.934	-1.976	-1.648	-2.078	-1.777	-1.531	-1.905	-2.537	-1.695	-1.774	-1.925	-1.543	-2.191	-1.737	-1.704	-2.364	-2.051
475.0	-97.06	-72.74	24.49	525.9	 1039	162.4	108.6	148.4	168.6	167.8	202.3	212.8	241.4	257.9	257.4	261.0	238.5	201.8	166.8	129.0	108.0	97.02	94.09	87.52	94.34	94.20	98.34	98.44	100.2	97.56	96.98	88.99	78.36	68.02	57.69	51.88	45.32	45.32	48.21	32.29	18.08	14.85	10.47	8.451	7.131	4.912	5.649	18.26	87.99	270.6	662.8	 1457	482.3	20.82	-1.302	-0.234	-1.395	-2.050	-2.030	-1.622	-2.197	-2.715	-2.599	-2.021	-1.435	-1.532	-2.681	-2.278	-2.386	-1.984	-2.538	-2.363	-2.086	-1.977	-2.107	-2.715	-1.736
480.0	-99.78	-100.9	30.26	217.0	 1352	444.5	108.6	131.7	156.1	144.2	175.5	182.5	198.3	223.2	226.0	223.3	198.5	178.8	144.8	115.5	98.59	87.57	81.39	78.88	84.56	85.66	89.52	90.92	90.28	89.70	86.50	82.28	73.40	62.08	54.82	48.52	40.39	37.18	45.35	40.02	21.82	14.08	9.517	7.731	7.164	5.542	3.820	5.506	21.70	62.38	158.7	822.0	 1503	398.6	4.558	-0.378	-1.833	-2.218	-1.783	-1.798	-2.158	-1.879	-1.988	-2.175	-1.931	-1.907	-1.934	-2.493	-2.455	-2.124	-2.206	-2.520	-2.025	-2.002	-2.392	-2.284	-2.102
485.0	-129.6	-84.97	13.24	95.17	 1052	 1025	109.9	126.9	137.6	136.5	162.9	173.7	174.1	192.4	195.3	198.6	179.2	150.9	128.3	106.5	90.53	77.65	78.68	73.81	77.47	75.33	81.06	82.58	82.91	84.40	85.21	77.89	69.94	59.78	53.49	43.68	38.05	32.25	35.26	41.20	27.01	15.19	11.02	8.307	7.347	5.956	4.909	3.455	6.440	14.91	36.48	212.3	 1054	 1398	64.93	0.743	-1.676	-2.154	-2.177	-1.437	-2.145	-1.416	-2.133	-1.692	-2.353	-2.038	-2.313	-2.533	-2.024	-2.411	-1.862	-2.857	-2.353	-2.033	-2.769	-2.649	-2.602
490.0	-140.2	-103.3	-9.506	38.73	410.0	 1513	540.8	107.6	122.5	132.9	133.0	145.7	156.6	164.4	167.0	156.8	149.3	132.0	112.2	90.36	75.91	72.44	68.33	66.47	69.63	68.63	73.96	74.00	74.85	79.35	74.70	71.77	63.47	57.11	48.88	40.47	35.33	29.69	27.86	32.12	32.62	21.98	12.65	8.458	6.778	5.992	4.351	3.455	3.580	4.947	9.126	48.32	267.9	845.2	 1151	325.0	18.28	-1.255	-2.054	-1.868	-2.635	-1.802	-2.072	-2.518	-2.415	-2.264	-2.580	-2.116	-2.156	-2.458	-2.966	-3.031	-2.449	-2.614	-2.485	-2.465	-2.359
495.0	-158.3	-77.81	-66.82	31.09	109.4	883.7	 1493	166.7	122.9	111.6	110.8	131.4	131.1	137.2	133.7	129.9	121.2	112.6	91.45	78.06	68.62	60.82	56.56	61.01	62.17	59.66	61.94	66.74	67.87	67.41	68.24	63.92	54.75	50.99	45.45	36.43	32.35	29.10	23.21	23.81	26.63	26.72	16.76	8.024	6.050	5.971	4.754	4.088	2.837	2.604	3.394	11.05	59.73	190.0	534.6	 1355	513.5	19.96	-1.836	-1.650	-2.548	-1.671	-2.539	-1.746	-2.483	-2.097	-2.233	-2.060	-2.212	-2.206	-2.593	-2.091	-2.882	-3.001	-2.528	-2.519	-2.340
500.0	-196.1	-107.0	-34.73	16.56	28.36	327.5	 1771	564.8	72.57	114.9	111.6	115.4	118.6	122.8	111.3	110.3	101.0	95.60	82.07	70.29	54.62	52.98	54.36	54.72	56.36	54.06	57.98	56.46	59.73	64.57	60.27	57.13	52.00	45.22	40.17	35.20	31.47	27.83	21.78	20.38	20.92	24.93	20.54	11.41	6.532	6.565	5.265	3.664	3.075	1.820	1.533	2.902	13.69	42.05	126.9	746.3	 1444	395.7	4.495	-1.322	-2.673	-1.586	-1.699	-2.307	-2.056	-1.602	-2.196	-1.919	-2.884	-2.701	-2.584	-1.854	-2.288	-2.266	-2.522	-2.572	-1.612
505.0	-144.1	-88.33	-44.89	-2.408	9.343	109.9	 1205	 1330	103.9	93.73	97.18	89.81	94.18	109.9	103.4	95.83	87.95	81.24	66.84	60.01	47.94	48.81	46.29	47.40	49.78	49.88	49.58	52.68	56.77	55.48	54.17	50.65	47.84	42.75	38.22	32.60	27.74	25.75	21.32	18.06	16.36	19.38	21.83	14.03	8.276	5.828	4.834	3.260	3.118	2.755	1.910	1.402	3.450	9.388	28.32	191.5	986.5	 1314	69.28	-0.185	-2.048	-1.382	-2.137	-2.034	-2.458	-2.613	-2.548	-2.339	-2.111	-2.974	-2.892	-2.110	-2.750	-2.908	-3.412	-2.539	-3.351
510.0	-151.8	-71.78	-55.56	20.42	39.14	40.05	419.2	 1650	651.0	76.75	79.99	73.10	84.13	82.95	84.10	81.32	73.35	67.72	53.41	47.34	42.15	40.11	40.30	39.59	40.47	43.49	44.95	45.59	48.05	46.89	48.19	44.93	41.69	38.35	33.74	28.56	24.85	22.49	18.76	16.09	15.15	12.42	16.59	17.64	11.53	6.283	5.327	3.134	3.093	2.732	2.172	0.798	0.941	1.775	6.277	42.65	250.6	779.6	827.5	309.0	16.48	-1.858	-1.891	-1.682	-2.441	-2.269	-2.393	-2.196	-2.470	-2.756	-2.393	-2.442	-3.082	-2.684	-3.268	-2.716	-3.178
515.0	-69.13	-108.9	-57.65	5.204	29.49	1.978	108.3	837.5	 1693	183.9	75.42	53.55	59.17	70.58	66.77	66.52	62.41	49.11	46.14	38.26	37.59	32.37	35.83	33.26	33.71	37.83	36.64	38.94	40.69	40.60	39.98	37.83	35.56	35.03	28.16	24.93	22.38	20.14	16.71	14.32	13.09	11.49	10.06	15.26	14.83	9.767	5.441	3.198	3.044	1.974	2.460	-0.101	0.908	-0.013	0.907	9.595	55.40	174.9	408.1	 1092	462.0	15.08	-2.913	-2.279	-2.050	-2.559	-1.976	-2.276	-3.028	-1.978	-2.434	-2.539	-2.361	-2.727	-3.258	-2.379	-2.772
520.0	-102.2	-87.05	-44.33	-29.42	51.08	10.37	74.54	280.2	 1801	705.5	58.72	53.34	50.10	66.64	55.43	53.39	50.46	40.82	44.13	32.37	31.16	30.42	30.31	31.00	31.77	34.02	32.50	31.39	34.55	34.71	33.03	33.31	30.40	27.05	24.78	22.33	20.69	17.31	15.79	13.45	12.16	9.318	7.280	9.845	13.79	11.42	5.609	3.060	2.836	1.786	1.778	1.123	0.518	-0.300	-0.078	1.653	11.88	38.84	96.07	594.5	 1087	76.22	1.415	-2.587	-1.949	-2.167	-2.026	-3.160	-2.838	-2.933	-2.951	-2.643	-2.750	-3.014	-2.935	-2.656	-2.913
525.0	-152.1	-177.1	-25.55	-64.72	54.18	24.35	17.70	95.00	 1097	 1491	82.89	45.46	57.17	55.08	55.14	43.45	44.74	39.08	35.57	31.81	27.88	26.65	26.00	25.48	27.21	28.39	29.02	30.37	31.77	31.45	29.83	30.37	29.14	25.72	21.14	20.20	16.51	14.77	14.28	11.67	10.19	8.354	8.246	7.115	10.97	12.56	8.322	3.968	2.649	2.614	1.628	1.141	0.263	-0.830	-0.431	0.478	1.300	7.607	20.58	149.2	708.5	906.8	64.69	-0.728	-1.415	-2.348	-1.328	-2.632	-2.987	-2.690	-2.794	-2.317	-3.086	-3.040	-2.451	-3.179	-3.230
530.0	-154.7	-123.8	-67.61	-35.85	26.08	57.22	18.85	30.70	338.3	 1660	732.4	39.69	44.28	35.96	42.41	34.17	36.15	34.35	29.41	23.03	22.21	20.45	20.37	22.57	21.99	23.03	23.23	26.28	25.71	27.24	25.68	26.06	22.93	21.70	18.49	16.22	14.47	12.69	11.46	10.48	8.053	8.401	6.019	5.686	6.826	9.385	10.25	6.038	3.335	2.274	1.397	0.766	-0.296	-0.357	-0.524	-0.433	-0.138	0.849	4.194	32.27	177.0	540.8	662.3	264.7	11.13	-1.853	-1.920	-2.360	-2.876	-2.863	-3.319	-2.324	-2.520	-3.167	-2.767	-3.267	-3.461
535.0	-124.3	-76.25	-71.10	-59.07	-38.45	51.07	46.66	5.120	71.46	711.2	 1787	201.2	37.51	34.61	29.17	28.92	26.86	29.46	19.58	21.27	19.99	15.96	20.25	16.48	19.23	20.39	18.67	19.14	19.97	21.83	20.82	20.45	19.08	17.03	16.08	14.12	12.27	11.75	9.762	8.882	7.174	6.572	5.074	5.149	4.587	5.957	7.105	8.251	4.011	1.851	1.691	0.815	-0.797	-0.206	-0.655	-0.454	-1.035	-0.443	0.188	6.459	37.79	121.4	300.5	771.8	345.0	7.756	-2.172	-2.989	-2.540	-2.757	-2.992	-2.133	-2.440	-2.630	-2.468	-3.419	-2.310
540.0	-144.5	-113.2	-74.03	-56.40	-21.79	10.17	76.47	5.960	19.74	208.3	 1720	792.0	37.94	16.03	21.21	23.56	18.25	24.36	17.92	17.01	17.30	13.00	17.25	13.82	13.28	17.68	16.90	16.48	17.41	19.18	17.57	18.57	15.20	14.59	13.94	12.08	12.03	8.881	7.243	7.780	6.619	5.960	4.862	3.942	3.354	3.774	4.690	8.409	5.737	1.958	1.163	-0.132	-0.856	-0.502	-0.098	-0.862	-1.204	-1.568	-0.529	0.788	6.815	26.09	69.77	401.4	770.7	72.73	-0.375	-2.081	-2.123	-2.210	-2.303	-3.547	-2.667	-2.505	-2.862	-2.391	-2.593
545.0	-86.41	-102.8	-74.05	-42.99	-15.81	-3.740	80.85	5.568	15.97	59.07	954.8	 1564	81.91	12.05	16.08	21.86	20.09	15.75	15.61	11.61	14.68	12.91	11.91	10.00	11.29	15.16	13.21	14.19	15.36	15.08	14.14	15.01	13.01	12.42	11.94	10.50	10.17	8.091	6.075	6.225	5.525	4.811	3.660	3.170	2.615	2.253	3.121	5.434	6.134	3.165	0.640	-0.941	-0.406	-0.322	-0.711	-0.992	-0.829	-1.848	-1.765	-1.558	-0.169	3.802	14.55	99.40	504.1	608.0	55.48	-2.230	-2.016	-3.121	-2.216	-2.542	-2.809	-2.891	-2.505	-2.074	-2.977
550.0	-76.92	-138.5	-93.51	-73.15	-40.61	-27.01	49.28	30.72	-1.916	26.37	281.9	 1467	648.9	21.16	13.17	11.43	14.94	7.703	8.481	9.714	8.011	9.315	8.642	9.366	9.676	11.68	11.28	10.63	11.44	11.58	12.69	10.93	10.16	9.642	9.385	7.736	7.457	5.831	5.150	4.128	4.113	2.963	2.592	2.902	1.633	1.289	1.598	2.347	4.486	4.503	2.036	-0.713	-0.273	-1.114	-1.032	-1.422	-1.766	-1.406	-1.802	-1.569	-1.775	-1.236	2.318	20.65	125.3	373.4	477.0	176.1	5.806	-2.497	-2.718	-2.748	-2.587	-2.925	-2.945	-2.841	-3.349
555.0	-69.55	-115.1	-70.82	-70.53	-37.96	-15.72	-3.291	60.64	11.58	20.15	91.17	586.3	 1589	173.9	11.96	11.23	8.024	9.054	3.267	6.891	2.568	5.916	4.773	6.990	7.722	8.858	8.804	7.850	7.660	9.496	11.01	7.264	7.161	7.142	6.800	6.712	6.095	4.951	3.563	3.849	2.435	3.668	1.034	0.863	1.900	0.359	0.752	0.835	1.583	3.310	3.471	0.222	-0.459	-1.786	-0.862	-1.598	-1.865	-1.665	-1.554	-1.459	-1.160	-1.820	-0.701	3.173	26.62	82.05	211.8	504.3	75.25	2.493	-2.583	-1.911	-2.825	-3.011	-3.487	-3.107	-3.098
560.0	-116.8	-149.0	-75.66	-57.22	-43.09	-29.68	-18.20	44.32	42.30	39.07	77.13	192.6	 1418	657.0	6.319	11.95	5.242	3.065	2.705	2.861	3.717	4.539	4.185	3.595	6.731	5.014	7.692	6.300	7.819	6.260	7.927	7.242	6.188	5.680	5.077	4.807	4.620	3.804	2.928	2.280	1.908	1.923	0.489	0.301	-0.042	0.516	0.077	0.610	1.151	1.778	3.017	1.074	-0.722	-1.483	-0.737	-1.663	-1.704	-1.912	-1.423	-2.076	-1.938	-2.063	-1.564	-0.854	4.446	16.27	48.94	276.5	438.4	63.26	-1.506	-2.855	-2.390	-2.465	-3.632	-2.806	-3.242
565.0	-143.0	-161.3	-120.3	-45.57	-48.74	-34.29	-24.91	27.32	79.42	53.51	84.06	97.67	740.0	 1339	36.29	3.556	4.011	1.238	1.353	2.931	0.442	3.455	0.425	3.185	4.732	2.069	5.416	5.190	5.893	4.773	7.038	5.384	4.398	4.514	3.849	4.045	3.677	2.559	2.420	1.426	1.211	1.384	0.298	0.782	-0.133	0.489	0.043	0.085	0.176	0.514	2.551	1.479	-0.093	-1.111	-0.977	-1.365	-1.390	-2.114	-1.859	-1.705	-1.412	-1.754	-1.445	-1.724	-0.519	1.641	8.819	69.21	321.0	358.5	42.74	-2.636	-3.298	-2.768	-3.223	-3.247	-3.055
570.0	-168.9	-100.7	-75.30	-19.84	-45.60	-24.39	-5.261	8.921	74.47	88.05	99.00	103.4	238.4	 1196	599.2	1.550	0.352	-1.462	1.123	0.919	-0.314	1.940	-0.155	2.245	2.851	0.682	4.570	3.798	2.124	3.476	3.770	2.740	2.165	2.978	2.158	1.780	2.196	1.522	1.639	1.223	1.041	-0.214	-0.183	0.495	0.008	-0.158	-0.540	-0.256	-0.122	-0.416	0.539	0.398	0.436	-0.714	-1.220	-1.573	-1.690	-2.199	-1.336	-2.467	-1.603	-2.115	-1.694	-2.089	-1.609	-1.340	0.418	13.61	81.13	230.7	286.9	93.02	0.917	-3.009	-3.113	-3.233	-3.009
