Sample:	'1
File name:	Default_20230714_152313.FD3
Run date:	'15:16:52, 07/14/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
385.0	79.57	213.9	418.2	677.6	 1010	 1206	 1266	 1118	853.4	702.6	392.3	245.1	202.7	187.6	169.3	167.2	144.4	142.7	135.8	112.6	102.8	93.49	90.77	143.8	210.7	113.8	50.16	37.50	32.64	35.30	47.56	206.0	 1040	 1771	166.5	5.461	0.687	-0.005	-0.059	-0.569	-1.024	-0.775	-0.112	-0.490	-0.061	0.005	0.427	0.264	0.809	0.813	0.973	1.784	2.366	2.185	2.848	2.764	2.044	2.516	1.996	1.431	2.067	1.319	1.079	0.807	0.944	-0.098	-0.170	-0.271	-0.096	-0.144	-0.049	0.264	0.275	-0.051	0.283	0.011	0.254
390.0	72.97	170.9	400.9	589.5	901.7	 1028	 1095	986.0	758.0	596.5	367.7	231.8	184.1	179.1	172.2	160.5	143.1	147.8	131.6	117.5	103.7	92.57	92.82	98.65	145.8	184.3	105.1	51.03	38.48	32.34	27.70	59.13	259.8	863.3	 1214	583.3	44.57	0.766	-0.148	-0.094	-0.431	-0.542	0.002	-0.655	0.057	-0.014	0.210	0.406	0.343	0.570	0.823	1.570	1.749	1.726	2.186	2.279	2.122	2.141	1.296	1.602	1.542	1.261	1.069	0.510	0.773	0.293	0.242	0.333	-0.021	-0.186	0.194	-0.302	0.133	0.024	0.065	-0.415	0.206
395.0	65.16	165.6	325.0	487.2	772.3	901.6	884.9	805.9	650.1	546.2	333.7	205.9	170.9	167.7	168.6	159.4	147.3	143.6	125.6	121.5	103.4	98.08	92.97	91.96	97.03	145.8	180.2	94.54	46.18	34.50	28.36	31.70	68.05	200.7	462.0	 1386	811.6	41.96	1.038	-0.612	-0.448	-0.770	0.107	-0.254	-0.237	-0.382	0.493	0.179	0.627	0.267	0.826	1.465	1.321	1.729	1.621	1.817	2.026	1.354	1.683	1.675	1.018	1.452	0.549	0.326	0.622	0.165	0.406	0.173	-0.238	0.343	-0.200	-0.106	-0.371	0.132	-0.766	-0.142	-0.003
400.0	25.66	165.0	265.7	449.6	637.7	767.2	772.0	715.4	597.3	473.4	303.2	200.2	171.3	162.8	160.9	148.6	139.7	134.4	129.8	121.6	104.0	101.9	92.74	92.76	87.44	100.7	166.8	152.1	64.99	39.12	29.99	25.90	26.35	52.93	114.1	630.1	 1449	530.5	15.58	0.287	-0.254	-0.607	-0.471	-0.315	-0.393	-0.610	0.460	-0.030	0.159	0.178	0.559	0.933	1.284	1.080	1.312	1.613	1.630	1.163	1.407	0.877	0.967	0.989	0.505	0.127	0.281	0.317	0.076	-0.034	0.002	0.239	-0.508	0.139	-0.469	-0.316	0.056	-0.115	-0.175
405.0	43.04	157.5	212.6	339.2	604.3	656.2	662.1	616.8	498.8	436.0	274.1	191.3	172.1	159.2	159.7	145.6	141.3	136.3	131.8	116.9	104.9	103.9	96.89	90.45	86.93	86.67	119.3	169.9	108.2	47.33	33.36	26.60	19.15	20.62	33.36	157.2	790.7	 1275	134.1	4.135	-0.152	-0.567	-0.393	0.242	0.215	-0.079	0.137	0.056	-0.104	0.226	0.593	0.843	1.180	0.852	1.039	1.299	0.835	1.114	1.233	0.832	0.356	0.922	1.033	0.118	-0.332	0.063	0.020	0.306	0.016	0.008	-0.353	-0.557	-0.200	-0.373	0.134	0.041	-0.053
410.0	37.35	99.92	161.9	298.9	486.3	548.1	568.9	524.4	434.3	363.7	260.4	173.4	167.4	156.3	153.2	140.2	129.6	125.8	119.6	113.0	105.1	101.3	95.35	89.09	87.89	82.46	89.13	119.7	144.4	93.72	43.25	29.02	21.75	17.15	15.87	41.40	194.7	643.4	944.2	465.4	33.90	0.012	-0.211	0.116	0.177	-0.301	0.199	-0.348	0.165	0.191	0.416	0.472	0.804	0.828	1.014	0.867	0.919	0.960	0.954	0.576	0.672	0.364	0.253	-0.036	-0.053	-0.060	0.077	0.025	-0.072	-0.146	-0.299	-0.218	-0.383	-0.099	0.155	0.168	0.110
415.0	33.14	50.06	136.7	234.8	368.5	464.6	469.4	439.2	368.2	308.5	220.6	165.6	144.5	145.5	144.6	127.0	130.9	117.9	117.5	110.6	97.57	97.74	97.84	91.53	85.80	79.56	78.61	80.33	104.5	140.9	80.93	34.13	23.68	20.00	13.72	16.74	47.83	148.6	348.7	 1016	598.5	31.74	0.319	-0.263	0.291	0.152	0.176	-0.230	0.218	0.142	0.620	0.170	0.931	0.805	0.569	0.595	0.273	0.955	0.560	0.292	0.881	0.096	0.002	-0.215	-0.053	0.096	-0.259	-0.157	-0.443	0.008	-0.695	-0.072	-0.307	-0.053	-0.171	-0.379	-0.309
420.0	15.25	38.50	126.2	226.2	321.0	371.4	392.6	380.7	311.0	288.6	203.2	156.0	142.9	138.2	142.5	125.6	120.8	112.0	111.5	105.4	98.67	93.09	91.57	85.38	88.29	80.31	79.24	76.39	76.52	117.1	116.2	52.96	24.81	20.21	14.28	11.53	15.88	37.35	83.84	465.8	 1079	140.2	8.828	0.136	0.076	-0.149	0.166	-0.122	-0.074	0.084	0.395	0.325	0.476	0.717	0.283	0.882	0.134	0.404	0.249	0.240	0.681	0.546	0.104	-0.342	-0.197	0.101	-0.295	-0.183	0.243	-0.318	-0.665	-0.298	0.052	-0.134	-0.460	-0.432	-0.155
425.0	18.44	44.30	104.2	185.3	287.8	321.6	346.2	350.2	293.1	259.3	193.7	144.9	130.0	137.1	132.3	120.6	109.4	107.1	109.1	98.86	93.93	92.86	85.28	84.70	81.62	81.16	76.80	72.38	66.85	81.69	122.5	82.76	32.05	20.65	15.56	11.16	11.53	14.22	23.04	114.2	590.7	921.2	114.4	2.481	-0.577	-0.244	0.284	-0.248	-0.104	0.232	0.372	0.048	0.606	0.572	0.518	0.486	0.657	0.538	0.690	0.506	0.507	-0.027	-0.172	-0.118	-0.133	-0.371	-0.194	-0.642	0.317	0.052	-0.169	0.320	-0.066	0.128	-0.081	-0.356	-0.246
430.0	20.30	38.49	91.82	168.9	225.6	271.0	279.8	278.0	256.4	227.3	176.7	135.9	124.9	125.6	124.7	110.5	101.9	102.2	99.05	93.62	88.01	88.70	84.74	80.67	80.19	77.33	76.83	72.72	62.95	61.35	81.00	101.9	65.15	28.58	17.11	12.45	10.77	9.112	10.03	28.91	145.2	475.9	725.4	348.1	27.74	-0.015	0.125	-0.211	-0.383	0.135	0.206	0.219	0.423	0.336	0.341	0.204	0.085	0.462	0.277	0.283	0.171	0.078	0.115	0.039	0.069	-0.437	-0.603	-0.407	-0.090	0.176	0.099	-0.243	-0.266	-0.022	-0.162	-0.212	-0.425
435.0	75.09	47.33	74.98	140.2	187.3	228.5	225.6	259.8	223.7	207.5	163.7	130.6	129.2	123.1	110.7	100.3	98.30	97.30	92.53	92.08	83.87	83.03	79.33	78.55	80.53	73.35	72.54	71.84	63.20	57.02	55.72	69.74	91.31	57.43	21.42	15.47	11.50	9.961	8.861	11.30	35.72	109.5	282.4	824.4	481.5	23.50	0.448	0.011	-0.314	0.088	-0.048	-0.114	-0.300	0.087	-0.059	-0.190	0.237	0.227	0.368	0.246	0.285	0.072	0.314	-0.752	-0.007	-0.255	-0.711	-0.477	0.032	-0.391	-0.357	0.258	-0.562	-0.488	-0.368	-0.161	-0.291
440.0	83.13	83.73	82.50	95.07	179.9	193.2	203.0	217.6	198.1	178.4	152.1	122.2	117.2	107.8	103.9	102.0	102.3	89.27	83.39	85.74	79.15	79.26	74.17	74.05	76.59	70.34	72.01	72.17	64.75	55.95	51.08	52.79	77.08	82.33	33.80	16.59	12.22	11.58	8.642	7.547	11.27	27.62	68.39	403.3	901.6	121.8	7.089	0.088	-0.413	-0.205	0.163	0.124	0.631	-0.125	-0.089	0.280	0.452	0.504	-0.146	-0.483	-0.001	0.229	0.116	-0.287	-0.489	-0.150	-0.469	-0.629	-0.214	-0.287	-0.041	-0.086	-0.212	-0.556	0.100	-0.255	0.033
445.0	79.40	145.9	59.69	96.79	149.8	168.0	187.7	209.1	170.2	172.7	162.0	123.2	111.8	105.7	110.8	92.79	92.89	86.21	78.96	77.36	76.68	74.05	72.66	71.85	68.60	69.66	68.98	70.46	63.13	54.48	49.55	45.43	51.53	81.53	58.20	21.70	13.06	10.78	8.996	7.572	6.837	10.10	18.27	101.6	526.0	810.3	90.24	1.823	0.222	0.094	0.136	-0.371	-0.009	-0.538	-0.154	0.249	0.017	0.069	0.243	-0.108	0.539	-0.180	-0.036	-0.151	0.038	-0.411	-0.613	-0.895	0.306	-0.235	-0.310	-0.394	-0.705	-0.454	-0.408	-0.051	-0.279
450.0	24.17	231.5	161.4	74.96	131.1	131.2	160.7	161.3	153.4	154.7	135.8	118.9	104.2	100.5	101.6	92.29	81.27	78.01	73.84	73.13	70.01	71.44	66.80	65.03	63.36	66.59	65.17	63.59	57.46	51.54	47.28	41.10	38.53	51.83	64.64	44.91	18.67	11.88	9.241	7.149	6.277	6.217	6.784	25.53	130.9	460.0	679.1	295.7	18.14	0.320	0.269	-0.082	-0.333	-0.066	0.017	0.203	-0.173	0.035	-0.137	-0.222	-0.040	0.122	-0.308	-0.111	-0.212	-0.236	-0.345	-0.249	-0.144	-0.141	-0.238	-0.113	-0.202	-0.311	-0.269	-0.184	-0.325
455.0	-20.61	142.7	469.4	127.8	111.9	91.41	140.8	158.1	136.6	136.5	129.2	104.9	99.42	92.00	87.43	83.97	74.72	66.60	64.50	66.24	63.36	65.07	64.62	58.88	60.67	57.48	60.74	58.13	51.75	50.39	46.05	37.42	32.05	32.33	44.12	59.10	34.82	14.09	9.962	8.826	7.391	6.118	4.803	7.764	31.38	104.8	276.8	775.2	357.1	12.39	0.470	0.197	-0.160	0.221	0.017	-0.202	-0.091	-0.007	0.096	0.119	0.010	-0.372	-0.052	-0.074	-0.698	-0.227	-0.292	-0.598	0.125	-0.371	-0.540	-0.379	0.027	-0.770	-0.270	-0.292	-0.381
460.0	-25.43	40.90	558.5	317.1	102.9	98.95	113.2	138.7	120.6	125.6	124.5	96.48	92.05	87.22	74.05	79.05	72.94	65.71	64.30	62.04	59.20	56.62	56.32	53.68	56.62	54.51	58.06	53.70	53.06	48.06	42.84	36.72	31.92	29.32	29.23	48.32	49.90	23.32	9.612	8.941	8.273	5.149	5.134	4.391	8.958	25.68	66.01	408.1	774.6	82.87	4.118	-0.093	-0.285	-0.228	-0.076	-0.368	-0.278	0.015	0.323	-0.091	0.247	-0.228	0.211	-0.004	-0.355	0.063	-0.319	-0.231	-0.086	-0.420	-0.320	-0.450	-0.391	-0.222	-0.558	-0.464	0.040
465.0	-32.59	17.53	373.0	602.0	95.37	87.21	105.5	128.5	120.3	114.8	106.2	94.81	88.76	77.89	75.59	74.02	65.76	64.19	62.65	55.26	54.67	57.11	52.21	50.47	49.71	48.75	53.39	49.16	49.08	44.84	42.18	34.14	31.75	26.94	23.47	31.92	50.70	35.58	13.74	8.373	7.170	6.439	4.510	4.025	4.005	8.812	16.22	103.4	510.5	626.5	69.64	0.651	-0.328	-0.265	-0.109	-0.331	0.067	-0.450	-0.208	0.318	-0.202	0.017	-0.226	-0.235	0.460	-0.022	-0.434	-0.422	-0.122	0.013	0.191	-0.096	-0.243	-0.169	-0.218	-0.132	-0.377
470.0	-13.02	-16.00	121.8	765.7	402.7	81.02	92.10	98.31	107.4	107.7	98.54	80.03	78.33	73.02	70.52	61.99	59.71	58.96	54.05	52.52	50.33	46.38	47.80	45.45	44.76	44.90	48.25	43.32	45.12	40.02	38.01	32.20	28.02	23.96	21.08	21.50	30.52	41.00	26.62	11.63	8.096	6.274	5.460	4.412	4.105	4.364	5.579	24.95	130.1	397.7	496.7	194.3	8.929	-0.169	-0.116	-0.011	0.191	-0.374	-0.163	-0.318	-0.052	-0.208	-0.158	-0.605	0.085	0.017	-0.388	-0.257	-0.294	-0.015	-0.183	0.128	-0.254	0.001	-0.056	-0.574	-0.128
475.0	2.664	-2.609	27.25	410.0	904.9	144.4	74.42	82.73	91.12	90.25	92.49	77.88	69.62	68.27	61.48	55.96	53.32	51.31	48.71	42.86	43.26	41.08	40.71	42.96	40.37	38.83	41.18	41.32	42.82	35.89	36.84	29.77	25.22	21.54	19.94	17.66	18.26	26.74	34.37	20.97	9.824	6.294	5.680	4.507	4.475	3.411	2.972	7.029	30.46	91.01	223.2	531.0	95.03	6.408	0.062	-0.410	0.007	-0.456	-0.479	-0.251	-0.328	-0.129	0.024	-0.327	-0.342	-0.059	-0.268	-0.794	-0.637	-0.274	-0.422	-0.494	-0.910	-0.292	-0.293	-0.587	0.176
480.0	-25.55	11.36	-1.717	150.4	968.5	440.7	61.97	72.22	88.61	81.72	84.02	66.50	67.27	62.30	64.32	52.25	49.67	46.83	40.90	42.20	40.11	38.68	37.02	37.75	33.97	37.29	37.64	37.47	36.52	33.13	31.30	27.47	24.23	21.22	19.29	16.19	14.75	17.38	28.89	31.09	14.19	6.148	5.271	3.886	4.587	3.148	2.839	2.638	8.193	21.94	54.35	304.9	496.8	82.96	1.192	-0.253	-0.737	-0.208	-0.704	-0.120	-0.726	0.163	-0.224	-0.668	-0.051	-0.033	-0.809	-0.935	-0.284	-0.271	-0.128	-0.380	-0.729	-0.252	-0.247	-0.277	-0.516
485.0	-26.76	8.746	34.59	60.34	602.6	850.0	88.65	77.36	78.09	69.66	68.10	63.78	65.58	55.37	54.39	51.14	48.33	37.14	37.92	36.54	37.57	35.66	37.39	32.31	32.66	36.20	36.92	33.31	32.18	34.26	29.70	26.11	23.02	19.98	19.14	14.89	12.93	13.56	19.30	32.07	21.27	8.282	5.884	4.916	4.068	3.447	2.856	2.706	4.232	6.356	13.55	80.31	371.9	448.0	55.67	0.739	-0.238	-0.479	-0.542	-0.255	-0.038	0.165	-0.059	-0.453	-0.168	-0.171	-0.297	-0.374	-0.232	-0.402	-0.377	-0.743	-0.433	-0.409	-0.699	0.304	-0.799
490.0	-26.45	-4.165	9.836	29.03	202.5	964.5	453.7	71.15	69.08	61.81	58.84	61.09	57.08	54.84	49.18	43.20	40.05	36.66	35.49	34.59	31.86	32.81	31.63	31.52	29.32	31.17	31.50	30.57	30.75	30.62	26.54	24.52	23.54	18.58	16.99	14.82	12.46	10.72	12.63	20.24	25.83	16.56	7.244	5.116	4.089	3.684	3.037	2.647	2.738	3.004	4.000	19.01	97.15	300.6	396.0	153.5	7.343	-0.471	-0.480	0.021	-0.165	0.022	-0.327	-0.127	-0.088	-0.097	-0.303	-0.404	-0.158	-0.278	-0.430	-0.575	-0.270	-0.196	-0.404	-0.266	-0.432
495.0	-27.99	-4.783	32.47	1.878	69.05	472.1	 1029	136.5	57.15	59.35	58.81	53.91	48.29	53.57	43.95	36.97	33.15	36.31	32.58	32.34	29.83	27.17	28.36	28.35	27.81	27.36	26.74	28.65	27.59	24.41	23.84	20.82	21.68	18.74	13.94	13.26	11.57	10.63	9.064	12.16	18.26	23.95	12.71	4.753	3.908	3.575	3.419	2.340	2.703	2.157	2.084	4.853	22.65	68.58	201.7	487.3	99.03	4.988	-0.135	0.237	-0.313	-0.332	-0.235	0.069	-0.374	-0.561	-0.191	-0.620	-0.393	-0.424	-0.401	-0.156	0.028	-0.485	0.121	0.243	-0.501
500.0	-30.56	8.607	14.09	-3.952	29.31	169.7	 1096	422.9	52.00	61.21	63.98	50.62	43.31	45.47	37.38	31.57	33.43	32.70	26.38	28.28	26.59	24.76	27.19	24.73	24.45	24.76	23.73	25.87	26.43	23.41	22.37	19.46	18.69	16.05	15.25	11.98	11.13	9.229	7.904	8.696	10.93	19.87	18.74	7.816	5.031	3.988	2.739	2.050	1.908	1.868	1.500	1.854	6.279	16.36	50.13	294.4	472.9	78.48	1.557	0.206	-0.152	-0.279	-0.305	0.048	-0.327	-0.618	-0.648	-0.143	-0.306	-0.088	-0.364	-0.208	-0.675	-0.532	-0.147	-0.152	-0.327
505.0	-41.28	-14.94	14.30	16.24	26.05	76.77	701.5	885.9	67.44	50.60	58.54	43.80	41.56	35.33	30.84	29.48	31.47	28.13	25.86	26.46	23.69	23.54	22.68	22.91	21.33	22.36	20.79	22.06	24.39	21.36	19.47	18.19	16.42	13.63	12.61	10.93	9.970	8.979	7.605	7.763	7.075	13.25	21.03	12.23	4.855	3.186	2.833	2.034	2.241	1.745	1.593	1.893	2.398	4.859	12.22	78.44	359.6	417.0	56.01	0.574	-0.315	-0.098	-0.605	0.098	-0.463	-0.633	-0.471	-0.422	-0.124	-0.011	-0.449	-0.353	-0.311	-0.560	-0.527	-0.069	-0.754
510.0	-12.93	-29.51	-3.740	13.40	36.20	39.18	226.9	 1041	420.7	45.65	39.60	38.25	37.55	33.14	33.84	28.15	23.85	23.64	22.10	21.92	23.35	19.54	19.53	19.22	19.28	19.66	20.35	19.10	20.39	19.99	17.02	16.42	13.37	12.18	10.81	9.854	9.441	8.725	7.332	5.920	6.324	7.690	14.14	15.29	9.630	4.303	2.993	2.455	2.107	2.145	1.775	1.571	1.787	1.983	3.674	18.46	95.65	286.0	352.4	63.01	5.393	0.049	-0.415	-0.496	-0.470	-0.297	-0.199	-0.604	-0.382	-0.060	-0.312	-0.298	-0.270	-0.266	-0.412	-0.499	-0.726
515.0	-33.76	-3.173	10.73	1.283	46.38	25.61	85.08	505.3	 1010	97.97	35.04	33.65	36.74	30.66	28.13	24.10	22.81	18.60	19.20	21.99	17.79	15.92	17.31	16.10	16.96	16.00	18.17	16.72	16.60	15.38	15.95	16.45	13.55	11.01	9.878	8.643	7.003	8.053	6.832	5.845	5.156	5.829	6.629	13.03	14.53	7.241	3.646	2.144	1.901	1.823	1.885	1.668	1.315	1.566	2.127	4.881	22.55	65.99	176.2	379.8	91.43	2.818	0.090	-0.277	-0.860	-0.529	-0.446	-0.352	-0.344	-0.344	-0.084	-0.251	-0.443	-0.405	-0.163	-0.547	-0.572
520.0	-60.03	-20.69	3.596	12.91	47.50	30.26	37.28	162.0	 1068	356.4	35.95	32.00	28.63	32.12	22.20	20.29	18.95	18.56	15.95	17.39	14.69	14.58	16.78	15.32	15.95	14.85	15.12	15.36	15.18	13.93	13.14	12.54	11.57	9.129	9.251	7.812	6.528	7.667	6.135	4.603	5.359	4.908	4.285	7.779	13.28	10.56	4.460	2.360	2.182	1.996	1.916	1.526	1.661	1.129	1.281	1.969	5.597	15.44	43.60	237.2	357.2	66.83	0.525	0.025	-0.459	-0.341	-0.266	-0.169	0.108	-0.326	-0.048	-0.605	-0.598	-0.604	-0.074	-0.788	-0.489
525.0	-24.33	-25.64	-18.97	3.074	45.98	31.76	17.29	53.85	683.8	783.8	46.41	23.32	27.59	21.89	22.76	16.45	17.02	18.32	12.83	14.14	13.61	12.04	13.24	13.90	12.00	13.81	15.70	12.60	13.46	12.67	11.38	11.12	11.27	8.233	8.222	7.742	5.843	6.136	5.312	4.854	4.708	4.336	3.931	4.579	9.071	12.64	7.565	3.122	1.896	2.007	1.475	1.252	1.815	1.032	0.696	0.787	1.933	4.305	10.39	64.05	273.0	303.2	40.80	0.145	-0.382	-0.799	-0.199	-0.353	-0.168	-0.375	-0.543	-0.750	-0.545	-0.399	-0.014	-0.659	-0.193
530.0	-39.94	-39.98	-16.60	-4.081	16.59	40.70	16.31	30.18	211.4	855.6	322.5	29.23	19.00	19.11	19.54	12.41	13.79	14.89	14.15	14.01	11.48	10.91	11.78	12.03	9.394	12.26	11.17	10.76	10.78	9.320	10.89	10.01	9.432	6.944	6.888	5.891	5.120	5.323	4.832	4.079	3.536	3.773	3.090	3.502	5.080	9.472	10.17	5.653	2.319	1.639	1.524	1.366	1.148	1.219	1.029	0.875	0.942	1.829	2.986	14.41	71.96	205.5	249.8	57.64	3.145	-0.309	-0.309	-0.282	0.012	-0.781	-0.316	-0.800	-0.161	-0.441	-0.233	-0.366	-0.440
535.0	-20.75	-33.00	-14.62	-7.453	19.12	48.94	27.48	15.86	63.45	383.4	776.1	74.11	15.32	18.34	15.31	15.19	10.72	14.11	12.74	13.07	8.661	9.692	9.228	8.583	8.383	9.656	9.053	9.668	10.66	9.021	9.178	9.120	8.533	5.774	5.947	5.067	5.165	4.256	3.962	3.818	2.803	2.901	2.071	2.643	3.644	4.426	8.103	8.910	3.489	1.973	1.371	0.879	0.708	0.820	0.851	0.652	0.747	1.129	1.279	3.253	16.12	46.22	128.0	272.4	80.52	1.765	-0.649	-0.153	-0.642	-0.559	-0.517	-0.403	-0.395	-0.467	0.115	-0.630	-0.477
540.0	-20.39	-13.28	4.836	-5.410	0.843	23.87	41.01	15.98	25.48	121.5	791.4	268.4	11.17	19.57	15.42	14.27	8.817	10.55	12.34	11.51	7.708	8.987	7.921	8.037	7.151	9.038	8.600	8.081	8.518	7.097	8.284	7.336	8.946	5.937	6.131	4.950	4.422	3.939	3.754	2.845	2.991	2.350	2.410	2.342	2.438	2.573	5.365	9.397	6.058	2.124	1.156	0.687	0.582	0.456	0.583	1.073	0.889	0.471	0.939	1.030	4.257	10.25	31.57	167.1	255.5	52.23	0.247	-0.287	-0.401	-0.344	-0.969	0.126	-0.045	-0.307	-0.170	-0.580	-0.698
545.0	-44.64	-2.323	-9.458	-3.490	-1.323	-0.010	51.62	15.44	23.31	42.63	483.3	599.9	14.95	16.76	11.55	9.246	5.168	7.553	11.24	8.616	7.154	7.623	8.035	6.276	6.606	8.898	7.275	7.750	7.572	7.631	7.032	6.893	7.344	4.881	3.953	4.094	4.134	2.528	3.672	2.873	2.857	2.426	2.528	1.596	2.417	2.219	2.800	6.510	7.602	4.009	0.984	1.038	0.990	0.387	0.506	0.852	0.605	0.791	0.396	0.680	1.102	1.766	7.343	45.32	197.1	206.4	25.72	-0.265	-0.423	-0.446	-0.063	-0.393	-0.644	-0.590	-0.474	-0.359	-0.231
550.0	-23.47	-12.80	-13.31	-8.838	8.992	-6.308	23.37	41.01	16.18	19.02	148.6	645.8	238.4	10.53	9.112	8.042	6.396	6.792	7.979	4.688	5.282	4.479	4.499	3.894	5.552	5.811	6.133	5.233	5.371	6.333	4.344	4.896	5.683	4.861	3.331	3.103	3.720	2.862	2.515	2.170	2.435	1.607	1.721	1.303	1.711	1.545	1.745	2.997	5.624	5.203	2.361	1.172	0.578	0.453	0.431	0.338	0.132	0.332	0.183	0.059	0.293	-0.056	1.496	10.24	51.58	140.0	143.5	49.94	1.884	-0.250	-0.482	-0.629	-0.590	-0.419	-0.424	-0.386	-0.538
555.0	-35.93	-22.85	-33.32	-27.52	1.009	0.739	10.67	63.64	26.97	8.801	37.98	282.9	608.6	47.53	5.363	5.017	6.317	6.889	6.375	3.071	3.673	3.802	2.818	4.082	4.458	5.213	4.760	5.141	4.342	3.301	4.135	4.378	3.972	3.912	2.378	2.648	2.781	2.007	2.070	1.186	1.977	1.420	1.390	1.342	1.195	0.946	1.028	2.077	2.796	5.104	3.647	1.719	0.780	0.359	0.542	0.085	0.652	0.284	0.051	0.022	0.273	-0.051	0.181	1.944	11.42	31.25	77.78	184.7	62.42	1.659	-0.174	-0.610	-0.350	-0.346	-0.743	-0.652	-0.223
560.0	-31.06	-45.68	-27.68	-30.15	-13.20	-0.311	0.666	45.15	31.59	15.14	17.49	87.36	614.2	205.9	7.728	5.240	3.114	5.195	4.104	4.096	3.972	3.892	4.255	1.901	4.121	2.336	4.198	3.157	4.122	3.038	1.676	3.912	3.438	3.395	2.272	2.215	1.796	1.253	1.757	1.394	1.249	1.012	1.017	0.402	0.809	0.717	0.995	0.998	1.524	3.286	3.943	2.295	1.026	0.119	0.206	0.009	0.495	-0.009	0.228	-0.451	-0.200	-0.039	-0.074	0.184	2.230	6.965	19.15	105.3	162.0	36.60	-0.017	-0.397	-0.909	-0.555	-0.706	-0.453	-0.748
565.0	-17.17	-42.98	-21.12	-13.17	-10.39	-2.510	-0.922	24.49	45.93	15.65	12.99	25.13	368.0	444.1	9.775	1.581	3.427	3.093	2.669	2.485	1.300	2.577	2.286	2.128	3.325	2.726	3.684	3.314	2.774	1.967	2.201	3.084	1.797	2.284	1.592	1.699	2.080	1.023	1.652	0.861	0.795	0.143	0.749	1.075	0.360	0.739	0.237	0.247	0.814	1.542	3.210	3.078	0.968	0.143	0.138	0.233	0.190	0.282	0.186	0.243	-0.217	-0.226	-0.043	-0.060	0.226	1.227	4.026	27.41	117.7	109.9	15.54	-0.883	0.074	-0.900	-0.632	-0.763	-1.121
570.0	-19.40	-31.85	-22.62	-11.76	-20.37	-9.434	-4.544	10.05	44.51	24.40	6.752	11.11	104.9	503.2	177.3	2.768	0.104	1.139	2.963	0.676	0.951	1.813	1.451	2.272	1.409	2.877	2.327	1.835	2.242	1.891	1.959	1.932	1.863	1.670	1.419	1.132	0.932	1.054	1.698	0.903	0.819	0.475	0.264	0.729	0.388	0.506	0.018	0.245	0.239	0.586	1.498	2.639	1.963	0.566	0.033	0.070	-0.192	0.264	-0.056	-0.094	0.036	0.072	-0.354	-0.076	0.133	0.042	0.687	5.819	30.53	79.81	96.77	34.44	0.980	-0.339	-0.508	-0.561	-0.905
575.0	-3.282	-23.33	-3.715	-13.00	-12.00	-8.494	-3.521	2.062	27.14	53.98	9.835	3.241	28.91	214.9	470.8	27.10	2.128	2.572	0.503	0.443	0.594	1.207	1.662	2.518	2.070	1.961	1.217	1.627	1.788	1.658	0.862	2.448	1.476	0.969	1.013	0.835	0.645	0.659	0.566	0.881	1.168	0.461	-0.096	0.545	0.381	0.121	0.060	-0.348	0.045	0.157	0.762	1.327	2.194	1.497	0.390	-0.149	0.041	0.228	-0.520	-0.341	-0.327	0.029	-0.053	-0.085	-0.140	-0.578	-0.085	1.149	6.584	17.42	45.83	102.8	35.91	0.395	0.080	-0.682	-0.746
580.0	-12.95	-19.35	-16.23	-21.21	-7.431	-15.36	-17.26	3.248	11.65	60.22	22.07	6.732	9.046	63.16	476.9	151.0	1.444	1.080	-0.117	2.051	-0.120	0.662	1.159	2.421	1.200	1.411	0.447	1.566	1.368	0.838	-0.570	0.807	1.049	0.325	1.325	0.841	0.300	0.439	0.317	0.837	0.370	0.149	0.077	0.590	0.282	1.194	0.293	0.319	-0.145	0.408	0.149	0.532	1.660	1.821	0.831	-0.080	-0.098	-0.134	-0.203	-0.321	-0.398	-0.222	-0.121	-0.052	-0.310	-0.846	-0.635	-0.035	0.810	3.629	10.66	61.67	94.73	21.52	-0.062	-0.388	-0.809
585.0	-32.05	-33.34	-21.18	-22.97	-9.231	-13.68	-11.09	0.582	6.800	47.11	30.22	4.997	10.72	23.10	274.1	353.3	5.425	0.492	-0.115	-0.093	0.178	-0.613	0.704	0.044	0.594	1.230	0.965	0.933	0.673	0.552	0.100	0.506	1.088	0.346	1.129	0.067	0.874	-0.186	1.024	0.658	-0.431	-0.436	-0.207	-0.186	0.139	0.475	0.068	-0.084	0.215	0.333	-0.356	-0.348	0.605	1.535	1.128	0.049	-0.086	-0.305	-0.742	-0.096	-0.296	-0.344	-0.477	0.071	-0.463	-0.511	-0.381	-0.309	-0.406	0.286	2.222	15.99	67.36	75.76	9.364	-0.341	-0.790
