Sample:	'1
File name:	Default_20231029_110027.FD3
Run date:	'10:54:06, 10/29/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
375.0	-62.09	-12.53	88.44	234.4	312.6	451.4	484.6	386.1	324.1	263.9	164.7	120.3	110.7	108.2	110.8	108.0	105.3	104.1	108.5	103.0	96.12	107.4	166.0	191.1	80.98	47.40	37.92	40.85	123.1	388.4	943.9	 2865	 1284	62.91	-0.172	-1.521	-1.284	-0.834	-1.100	-1.042	-2.005	-1.412	-1.944	-1.674	-1.266	-0.865	-0.880	-1.298	-0.866	-0.821	-0.504	-0.331	-0.267	-0.287	0.080	-0.022	-0.578	-0.416	-0.231	-0.495	-0.408	-0.737	-0.953	-0.737	-0.997	-1.032	-0.845	-1.089	-1.527	-1.129	-1.412	-1.357	-1.392	-0.950	-0.912	-1.054	-1.507
380.0	-55.75	-21.68	88.53	217.1	287.0	413.2	445.1	378.4	319.4	245.1	164.8	122.9	109.7	99.85	104.1	108.8	115.1	108.2	106.6	101.6	93.28	97.38	115.7	193.9	146.9	62.80	43.31	35.31	46.07	99.12	232.4	 1465	 3009	947.8	20.99	0.337	-1.376	-1.539	-1.290	-1.495	-1.575	-1.558	-1.536	-1.523	-1.418	-0.842	-1.243	-1.002	-0.708	-0.589	-0.481	-0.232	-0.130	-0.351	-0.307	0.410	-0.327	-0.267	-0.047	-0.432	-0.674	-0.898	-0.870	-0.808	-0.986	-1.191	-0.923	-1.020	-1.698	-0.835	-1.126	-1.498	-1.166	-0.928	-1.265	-1.405	-1.291
385.0	-75.58	-38.19	62.10	159.3	273.7	407.0	409.8	364.9	312.8	251.9	154.1	122.3	106.7	103.7	106.2	112.0	109.8	100.6	115.4	104.8	104.0	103.1	97.42	141.8	193.5	104.2	51.06	41.30	33.07	38.38	64.62	376.8	 1902	 2760	180.5	4.513	-0.287	-1.239	-1.219	-1.871	-1.316	-1.360	-1.255	-1.552	-1.410	-0.850	-1.139	-1.118	-0.838	-0.370	-0.421	-0.258	-0.554	-0.204	-0.003	0.031	-0.614	-0.519	-0.511	-0.432	-0.134	-0.636	-1.324	-1.058	-1.013	-1.228	-0.827	-1.154	-1.057	-0.744	-1.073	-1.162	-1.393	-1.492	-0.673	-1.696	-0.727
390.0	-84.47	-45.75	51.69	147.2	233.8	352.9	346.3	315.7	264.2	226.1	150.8	115.9	105.0	107.0	108.3	113.6	107.1	110.7	112.8	106.4	104.5	101.1	101.3	106.3	152.8	172.9	100.2	51.75	38.94	32.91	32.00	97.04	484.9	 1533	 1757	693.5	47.84	-0.374	-1.151	-1.106	-1.434	-1.436	-1.397	-1.094	-1.309	-1.078	-1.135	-0.998	-0.624	-0.575	-0.580	-0.342	-0.432	-0.351	0.168	-0.239	-0.560	-0.355	-0.693	-0.558	-0.632	-0.722	-1.042	-1.403	-1.035	-0.870	-0.868	-1.170	-1.130	-1.061	-1.314	-1.024	-1.146	-1.300	-0.975	-1.405	-1.067
395.0	-85.80	-34.21	32.14	99.04	228.4	260.2	284.9	279.7	212.3	200.1	147.9	113.4	96.12	100.5	107.7	106.0	108.2	117.6	105.3	113.7	109.8	106.0	101.0	100.6	113.6	146.1	161.8	88.33	46.73	39.33	31.25	39.11	120.4	354.7	819.1	 2362	 1062	51.55	-0.260	-0.374	-1.183	-1.670	-1.929	-1.449	-1.432	-1.223	-0.490	-1.073	-0.684	-0.919	-0.538	-0.413	-0.599	-0.743	-0.320	-0.704	-0.487	-0.651	-0.915	-0.446	-0.720	-1.160	-0.770	-1.068	-0.840	-0.636	-0.749	-0.953	-1.021	-1.171	-1.123	-1.338	-1.367	-1.336	-1.302	-1.445	-1.259
400.0	-91.35	-44.34	26.86	114.6	198.9	228.9	282.8	239.1	218.4	162.9	141.3	106.2	108.6	103.0	109.4	101.3	104.5	109.8	108.6	105.4	109.3	108.4	105.6	103.2	98.38	105.8	159.6	142.4	65.46	43.30	35.93	30.92	42.72	89.56	201.0	 1203	 2492	785.7	20.15	-0.011	-0.424	-1.610	-1.609	-1.583	-1.778	-1.377	-0.763	-0.815	-0.702	-0.476	-0.836	-0.876	-0.650	-0.580	-0.840	-0.809	-0.751	0.144	-0.544	-0.566	-0.558	-1.173	-1.087	-1.326	-0.836	-0.646	-0.960	-0.639	-1.009	-0.837	-1.225	-1.323	-1.165	-1.139	-1.459	-1.600	-1.143
405.0	-80.98	-42.81	11.25	105.3	173.1	244.9	250.0	222.1	193.0	169.6	134.0	98.90	111.5	108.9	106.1	101.5	102.9	107.7	112.5	101.7	107.5	109.5	104.7	104.6	94.68	96.41	120.0	165.4	105.8	52.46	39.45	31.34	28.57	35.49	55.32	304.2	 1512	 2275	154.1	4.159	0.415	-1.589	-0.963	-1.580	-1.162	-1.526	-0.817	-1.036	-0.899	-0.739	-0.935	-0.600	-1.017	-0.287	-0.770	-0.708	-0.870	-0.440	-0.697	-0.389	-0.894	-0.972	-1.114	-1.641	-0.652	-0.641	-0.882	-1.210	-0.902	-0.945	-1.094	-1.379	-1.495	-1.060	-1.349	-1.128	-1.292
410.0	-87.89	-61.03	1.272	92.63	150.6	201.0	209.0	190.8	169.3	151.7	127.9	103.3	106.7	105.6	102.7	100.5	99.96	109.0	107.9	102.1	108.7	109.6	105.6	105.6	95.94	96.55	96.31	125.0	143.5	90.45	51.21	37.35	29.95	26.02	23.88	77.09	379.2	 1242	 1823	628.5	42.42	-0.586	-0.835	-1.180	-1.066	-1.432	-1.071	-0.899	-1.062	-0.813	-0.794	-0.687	-0.822	-0.598	-0.789	-0.833	-0.849	-0.956	-0.749	-0.491	-0.707	-1.226	-0.953	-1.529	-1.205	-0.847	-1.031	-1.008	-0.885	-1.033	-0.965	-1.395	-1.175	-1.223	-1.631	-1.251	-1.334
415.0	-79.84	-23.02	1.274	54.97	119.5	152.4	168.5	171.1	162.0	144.7	125.2	105.4	107.0	100.6	94.81	98.19	97.72	99.07	100.8	99.31	107.9	105.3	107.4	105.9	103.7	94.75	93.70	91.72	112.1	136.6	84.39	45.83	33.46	24.76	20.24	27.69	91.30	283.3	717.1	 1940	936.6	47.65	-0.198	-1.225	-0.858	-1.281	-0.973	-1.150	-1.460	-0.859	-0.840	-0.720	-0.835	-0.512	-0.985	-1.034	-0.765	-0.928	-0.961	-0.960	-0.771	-0.931	-1.024	-1.198	-0.944	-0.944	-1.367	-1.210	-0.990	-1.609	-0.749	-1.196	-1.254	-1.095	-1.378	-1.294	-1.469
420.0	-94.34	-47.66	-2.454	42.79	113.8	132.3	151.5	158.5	150.0	136.7	113.1	105.9	101.3	103.2	94.42	99.70	95.64	100.4	101.2	108.0	102.5	101.3	111.5	104.2	100.8	94.49	93.67	86.31	91.61	131.0	120.6	61.21	37.68	28.71	22.68	18.80	30.19	69.43	169.6	938.1	 2001	696.4	16.30	-0.411	-0.530	-0.547	-1.028	-1.396	-1.122	-1.086	-0.801	-0.835	-0.990	-0.985	-1.125	-0.506	-1.180	-0.460	-0.401	-1.240	-0.974	-0.912	-0.901	-1.152	-1.024	-1.007	-1.479	-0.843	-1.149	-1.130	-1.348	-1.245	-0.767	-1.195	-1.276	-1.589	-1.479
425.0	-77.56	-70.50	-7.330	34.22	80.20	124.1	164.6	144.0	133.5	134.4	102.1	108.2	104.5	98.73	99.96	97.86	93.33	95.43	99.72	102.0	99.40	101.3	102.2	101.7	94.65	92.84	95.97	85.26	84.81	100.3	132.0	91.25	44.79	33.18	22.18	19.73	16.87	21.84	43.62	230.9	 1151	 1875	140.4	3.667	-0.255	-1.019	-1.154	-0.972	-1.354	-0.655	-0.488	-0.950	-0.595	-1.045	-0.763	-0.556	-1.151	-0.937	-0.714	-1.314	-0.959	-0.748	-0.951	-0.863	-1.587	-0.984	-1.120	-1.292	-0.841	-1.313	-1.570	-1.309	-1.325	-1.039	-0.632	-1.388	-1.650
430.0	-85.52	-61.56	2.323	40.92	85.73	106.4	131.3	139.4	126.2	126.8	109.4	111.3	110.4	98.80	100.7	94.38	92.77	88.89	91.34	93.78	94.46	98.22	97.53	96.74	97.93	96.24	95.42	85.86	83.21	84.50	100.3	114.7	77.28	42.14	27.51	22.04	17.20	13.28	16.89	55.92	283.2	959.5	 1221	554.8	41.85	-0.458	-0.891	-1.021	-0.892	-0.655	-0.804	-1.117	-0.625	-0.670	-0.914	-0.711	-0.936	-1.101	-0.829	-1.424	-0.979	-1.127	-0.885	-1.050	-1.210	-1.029	-1.074	-1.322	-0.847	-1.339	-1.156	-1.353	-1.053	-1.021	-1.197	-1.238	-1.563
435.0	-81.82	-54.00	-15.59	26.90	68.61	98.62	108.4	117.4	117.5	111.7	110.4	116.6	116.7	103.4	100.1	98.59	91.22	92.91	87.49	92.41	95.98	94.99	98.89	97.27	100.5	99.41	93.96	88.72	85.43	80.70	83.21	92.63	109.2	67.33	35.61	25.60	18.92	13.73	12.76	19.47	67.61	216.5	514.5	 1599	868.9	51.10	0.106	-1.121	-0.338	-0.626	-0.745	-0.990	-0.838	-0.721	-0.834	-0.896	-0.886	-0.917	-1.313	-0.824	-0.955	-1.235	-1.102	-1.107	-0.907	-1.181	-0.938	-1.188	-1.096	-1.088	-1.168	-1.171	-1.434	-1.417	-1.426	-1.399	-1.722
440.0	-89.86	-53.67	-25.30	42.66	49.49	97.69	102.1	110.1	108.8	118.2	113.5	112.1	111.9	99.61	103.6	94.87	91.25	85.23	85.16	90.29	90.71	92.11	95.98	96.29	94.88	95.17	95.68	90.99	87.09	81.05	79.69	77.10	98.41	93.42	49.65	29.53	20.94	17.07	11.96	11.13	19.49	51.97	122.7	788.7	 1795	684.5	18.02	-0.322	-0.413	-0.498	-0.823	-0.966	-1.258	-0.815	-0.823	-0.585	-0.864	-1.169	-0.699	-0.881	-0.918	-1.510	-1.208	-1.331	-1.091	-1.220	-1.041	-0.945	-1.285	-0.988	-1.634	-1.821	-1.297	-0.983	-1.543	-1.551	-1.307
445.0	-67.01	-22.34	-48.28	43.09	43.11	79.85	99.83	106.9	110.2	112.0	112.3	120.0	103.5	97.53	102.0	90.56	83.78	87.85	85.72	88.57	85.25	89.72	93.35	96.04	89.35	90.64	95.93	90.48	86.65	82.79	76.95	69.73	76.94	98.48	70.40	34.93	24.06	17.86	12.94	11.95	9.846	15.76	30.84	195.1	 1035	 1814	116.0	4.918	-0.119	-0.255	-0.721	-0.809	-0.840	-0.961	-1.187	-1.075	-0.690	-1.085	-1.173	-0.756	-0.880	-1.144	-1.066	-1.137	-1.132	-1.302	-1.327	-1.054	-1.267	-1.142	-1.093	-1.339	-1.247	-1.674	-1.551	-1.536	-1.342
450.0	-71.21	2.241	3.108	22.01	28.58	62.24	73.12	106.8	92.97	110.0	113.1	123.5	105.3	106.6	90.16	89.85	79.38	85.78	79.02	79.22	79.29	84.30	86.03	87.02	88.35	91.63	87.95	86.61	83.45	81.73	75.30	69.50	65.00	73.42	80.53	55.03	29.48	21.39	15.49	13.09	9.600	8.573	10.16	46.50	253.8	932.3	 1420	494.1	34.79	0.134	-0.463	-0.771	-0.829	-1.006	-1.010	-1.087	-0.573	-0.909	-0.957	-0.991	-0.830	-0.814	-0.773	-1.018	-1.108	-1.200	-1.121	-1.300	-1.061	-0.877	-1.533	-1.315	-1.281	-1.264	-1.231	-1.298	-1.314
455.0	-98.52	-38.87	128.6	25.26	19.18	57.28	88.06	94.61	89.38	86.96	107.0	110.8	108.1	97.63	87.77	86.85	82.04	80.25	73.39	74.15	74.98	76.77	80.36	82.11	84.11	82.78	82.13	82.66	80.86	77.55	74.03	67.75	60.01	55.18	66.20	73.32	44.89	25.19	17.90	14.27	9.713	7.603	6.195	13.57	58.90	210.6	534.4	 1528	736.0	36.05	0.105	-0.611	-0.250	-0.982	-0.973	-1.118	-0.797	-0.717	-0.922	-1.205	-0.548	-0.925	-1.030	-1.000	-1.472	-1.319	-1.055	-1.592	-1.308	-1.150	-0.996	-1.181	-1.037	-1.342	-1.403	-1.507	-1.456
460.0	-73.39	-51.92	187.9	133.7	32.87	66.76	77.82	80.21	86.03	99.86	103.4	100.4	89.59	94.54	82.71	79.19	77.40	71.42	65.91	66.78	73.28	72.34	75.09	80.26	78.54	78.30	79.55	78.71	75.74	72.54	73.02	66.71	58.70	52.60	50.28	66.00	61.24	31.59	18.91	14.09	11.68	7.997	6.308	7.343	15.75	49.74	124.6	731.9	 1685	509.4	14.78	-0.481	-0.329	-0.959	-0.914	-1.112	-0.983	-1.128	-1.429	-0.877	-0.581	-0.952	-0.993	-0.963	-1.356	-1.412	-0.801	-1.007	-0.822	-1.239	-0.920	-0.976	-1.035	-1.544	-1.116	-1.320	-1.641
465.0	-61.20	-67.34	183.7	297.5	45.43	59.36	56.16	74.64	88.84	92.30	102.8	92.52	86.89	87.07	80.61	76.16	71.10	67.02	62.77	66.88	63.87	66.11	73.51	70.05	72.49	74.39	74.99	77.84	72.57	71.29	70.38	64.09	56.57	50.32	43.19	50.62	61.70	43.72	20.90	14.70	12.01	9.565	6.851	5.784	7.201	13.52	30.16	178.2	987.0	 1489	92.69	2.671	-0.805	-0.442	-0.719	-1.343	-0.967	-1.541	-1.158	-0.769	-0.927	-0.990	-1.495	-0.907	-0.685	-1.189	-0.615	-0.965	-1.016	-1.210	-1.322	-1.076	-0.979	-1.100	-1.059	-1.569	-1.223
470.0	-81.84	-56.74	28.86	397.7	237.9	46.30	55.42	66.91	83.49	87.43	87.67	89.02	87.07	85.34	70.07	69.59	62.98	62.42	56.69	55.79	56.87	60.41	63.26	63.94	61.92	66.72	67.99	66.23	67.60	67.56	64.03	58.00	51.35	46.90	42.24	39.21	44.05	49.41	33.89	17.47	12.77	10.33	7.894	5.322	4.963	5.300	8.650	41.50	240.4	805.9	 1085	426.1	24.99	-0.092	-0.672	-0.995	-0.806	-1.087	-1.251	-0.690	-1.234	-0.683	-1.406	-0.913	-0.866	-1.344	-0.989	-0.813	-1.204	-1.097	-1.147	-1.213	-0.960	-1.269	-1.240	-1.084	-1.424
475.0	-96.09	-47.61	-56.84	170.4	569.0	102.1	48.83	55.16	63.57	85.37	89.42	80.24	72.76	79.28	64.03	60.01	52.99	52.74	51.54	51.21	51.62	53.35	51.95	56.86	57.56	58.14	58.40	55.95	59.35	59.03	57.25	53.38	47.55	42.78	38.85	33.39	34.50	39.14	41.52	26.57	13.74	8.804	8.099	6.486	4.247	4.456	4.480	10.97	54.71	181.3	418.7	 1127	563.5	23.89	-0.429	-0.909	-1.190	-0.810	-1.174	-1.142	-1.140	-0.751	-1.006	-0.768	-1.120	-1.443	-1.175	-1.176	-1.326	-0.898	-1.504	-1.481	-0.922	-1.268	-1.647	-1.424	-1.499
480.0	-85.39	-33.97	-21.42	30.79	660.5	338.3	43.24	50.76	62.29	63.81	68.51	70.83	69.95	66.09	62.08	57.22	47.66	50.11	47.19	43.82	47.15	47.95	51.66	53.95	49.55	52.49	52.45	54.70	55.67	56.75	55.04	50.43	44.95	40.45	36.77	31.01	29.59	27.46	37.75	35.32	16.49	8.415	7.909	5.510	4.064	3.538	3.043	3.994	12.95	41.98	97.37	556.0	 1208	113.8	5.770	-0.964	-0.963	-1.063	-1.156	-1.170	-1.048	-1.143	-1.634	-1.095	-1.196	-1.393	-1.137	-1.364	-1.063	-0.822	-1.113	-1.437	-0.849	-1.314	-1.488	-1.309	-1.429
485.0	-71.09	-33.39	-40.44	-10.25	391.6	636.3	65.56	40.94	55.43	54.68	61.11	66.37	66.68	61.31	60.56	46.68	47.16	47.97	45.90	42.64	40.63	46.40	49.20	47.44	47.64	51.33	49.65	50.24	51.84	50.49	49.45	46.14	42.15	38.90	34.33	28.87	26.57	24.19	27.82	34.45	25.51	11.92	7.206	6.342	5.236	3.057	2.697	2.749	3.939	10.10	22.80	138.0	752.4	890.3	91.52	0.623	-0.813	-0.537	-0.946	-1.497	-0.562	-1.119	-1.520	-1.318	-1.262	-1.161	-1.391	-1.440	-1.312	-0.847	-1.460	-1.176	-1.073	-1.532	-0.924	-1.251	-1.115
490.0	-103.1	-53.79	-45.07	-44.14	112.2	667.1	368.0	33.52	46.65	52.16	64.18	63.96	65.18	57.47	54.76	48.03	41.86	42.57	39.74	36.28	39.45	40.57	40.03	41.99	43.41	43.44	44.35	45.85	44.90	46.25	44.55	42.84	38.81	35.15	30.86	27.60	24.09	21.35	20.77	25.63	30.08	18.64	9.243	6.124	5.224	3.626	3.037	2.450	2.143	3.513	5.813	31.56	187.6	573.3	855.3	383.8	21.51	-0.485	-0.817	-1.013	-0.313	-1.006	-1.385	-1.347	-0.806	-1.075	-1.249	-1.310	-1.273	-1.227	-1.496	-0.787	-1.486	-1.190	-1.137	-1.261	-1.416
495.0	-123.9	-75.99	-30.88	-42.50	18.99	286.2	824.8	131.6	35.74	41.44	65.07	45.64	54.77	50.58	39.95	44.76	39.05	35.40	36.87	36.16	34.24	34.40	35.13	37.99	37.28	41.89	39.47	41.87	40.47	40.20	40.46	38.82	35.33	30.87	28.58	26.04	21.56	18.11	16.59	16.14	21.33	24.49	15.20	7.454	4.409	4.304	2.829	2.246	1.862	1.813	2.147	7.636	42.54	129.2	391.9	 1104	518.1	14.60	-0.539	-0.957	-0.949	-0.980	-1.139	-1.327	-0.978	-1.017	-1.405	-1.400	-1.669	-1.181	-1.237	-0.666	-1.456	-1.328	-1.437	-1.324	-1.261
500.0	-113.6	-50.50	-69.59	-33.27	-15.64	65.72	797.9	384.2	24.71	38.07	52.19	35.78	41.53	46.23	38.14	37.98	36.56	29.86	32.30	30.93	31.24	32.16	33.10	36.98	31.47	36.35	34.88	35.18	35.20	38.28	34.80	35.04	32.07	29.64	24.76	23.99	21.30	17.59	14.70	14.38	15.82	21.70	19.14	9.451	5.047	3.851	2.610	2.303	1.900	1.930	1.347	1.972	9.972	29.41	92.91	600.7	 1205	110.8	3.506	-0.191	-1.033	-0.902	-0.882	-1.534	-1.573	-0.851	-1.402	-1.193	-1.362	-1.551	-1.175	-1.444	-1.209	-0.708	-1.449	-1.137	-1.588
505.0	-94.88	-64.35	-48.72	-21.91	-6.436	13.23	453.9	816.0	70.74	38.17	40.90	36.03	37.73	37.94	33.85	30.60	30.68	29.46	26.40	25.25	29.40	26.81	29.57	30.42	29.04	31.67	32.35	32.45	32.74	33.92	34.61	32.11	28.68	26.17	23.72	22.64	19.78	18.08	13.81	12.37	11.89	14.49	21.06	15.11	5.344	3.323	2.288	2.317	2.551	1.580	1.265	0.731	2.208	7.093	20.78	153.0	833.1	892.2	87.98	0.246	-0.832	-1.166	-0.908	-1.220	-1.575	-1.043	-0.936	-1.387	-1.430	-1.417	-1.453	-1.594	-1.278	-1.087	-1.642	-1.369	-1.492
510.0	-92.51	-61.47	-66.71	5.519	-13.80	-8.124	130.6	817.4	438.5	33.32	34.07	32.81	33.42	35.36	27.30	27.13	25.59	23.71	23.79	23.35	22.36	23.18	24.31	26.36	25.92	26.57	27.51	26.53	27.33	28.67	28.98	26.25	25.30	23.72	20.70	19.05	17.67	15.35	12.46	10.92	10.38	10.24	14.71	17.05	9.816	4.263	2.688	1.872	1.836	1.655	1.393	0.791	0.681	1.759	4.793	34.50	211.7	609.1	811.4	306.8	13.50	-0.965	-0.867	-1.004	-1.398	-1.423	-1.129	-1.014	-1.434	-1.357	-1.225	-1.200	-1.654	-1.348	-1.549	-1.413	-1.541
515.0	-100.5	-73.75	-64.24	-14.22	13.32	-11.83	24.72	353.5	909.3	128.7	32.31	30.02	21.17	28.26	26.93	20.58	23.45	18.06	20.20	16.92	16.24	17.79	20.23	19.69	20.24	21.16	24.35	22.84	25.46	22.65	25.59	22.50	22.43	18.80	19.18	15.37	14.58	13.31	11.95	10.25	7.463	7.555	9.041	12.39	13.82	7.598	2.584	1.708	1.925	1.856	0.841	0.427	0.445	0.350	1.089	7.062	46.90	137.4	391.5	946.2	367.3	7.194	-0.562	-0.878	-1.102	-1.331	-0.999	-1.327	-1.521	-1.246	-1.463	-1.106	-1.757	-1.386	-1.489	-1.422	-1.310
520.0	-77.36	-56.94	-60.03	-48.22	6.516	-14.16	-11.16	91.28	862.2	413.7	23.62	22.90	21.23	19.63	19.77	15.34	16.01	17.21	16.06	13.03	14.76	16.78	15.65	19.37	17.29	19.18	20.95	19.62	21.94	20.57	23.30	20.73	18.66	17.30	15.40	13.39	12.15	13.12	10.54	8.460	7.041	6.885	6.045	7.180	13.04	10.42	4.061	1.804	1.305	1.358	0.528	0.653	0.373	-0.110	-0.086	1.222	10.39	30.48	93.82	547.7	900.0	99.23	1.110	-1.121	-1.065	-1.531	-1.137	-1.365	-1.001	-1.614	-1.646	-1.387	-1.457	-1.469	-1.236	-1.038	-1.133
525.0	-65.56	-59.69	-55.95	-54.13	-8.533	3.891	2.805	12.22	480.9	793.8	57.15	21.56	19.77	12.13	16.23	15.59	14.14	15.00	14.62	12.21	12.82	13.84	14.55	15.50	17.72	16.83	17.87	17.71	17.52	18.04	19.66	18.19	16.35	15.79	12.87	13.29	11.75	12.58	9.351	6.539	7.200	5.768	4.315	4.867	8.354	11.58	7.604	3.291	1.182	0.858	0.273	0.110	0.121	0.329	0.132	-0.360	2.055	6.411	20.58	143.2	651.3	723.3	71.29	-0.584	-1.182	-1.555	-1.139	-1.399	-0.932	-1.797	-1.317	-1.678	-1.377	-1.592	-1.821	-1.212	-1.285
530.0	-86.90	-97.96	-48.50	-46.50	-20.98	7.637	-3.805	-2.524	130.2	762.3	410.2	18.57	15.72	17.77	14.88	11.34	10.09	10.60	12.59	10.58	12.31	11.21	12.18	13.36	14.56	13.80	13.55	13.82	15.04	14.13	14.82	15.72	14.10	12.67	11.67	10.80	9.937	9.340	7.573	6.625	6.150	4.809	3.661	3.832	4.353	8.275	9.818	5.830	1.473	1.421	0.665	0.184	0.119	0.142	-0.033	-0.431	-0.089	0.889	4.260	31.33	168.1	487.9	603.6	210.5	6.301	-1.296	-0.935	-1.314	-1.450	-1.521	-1.330	-1.537	-1.657	-1.638	-1.601	-1.133	-1.488
535.0	-94.25	-97.84	-53.09	-44.57	-37.62	12.04	10.40	-12.34	26.59	311.1	871.9	94.79	14.45	10.40	10.39	11.01	9.182	8.384	7.189	7.357	8.669	8.177	9.755	10.24	9.925	11.29	11.35	12.54	13.47	11.38	12.47	10.34	12.33	10.12	10.25	9.033	7.670	6.951	6.905	4.661	4.584	3.986	3.057	2.431	2.644	3.610	7.705	8.575	3.726	1.342	0.464	0.075	0.309	-0.220	0.117	-0.355	-0.428	-0.331	0.273	6.499	36.80	109.2	299.5	683.6	106.5	3.295	-0.892	-1.095	-1.559	-1.641	-1.199	-1.325	-1.297	-1.267	-1.384	-1.354	-1.631
540.0	-96.47	-106.7	-66.38	-50.12	-39.00	-19.04	32.72	-16.87	-2.238	77.21	741.9	382.1	12.50	5.905	9.724	5.772	4.207	5.351	6.433	7.973	7.008	7.661	9.065	9.578	7.336	10.85	9.475	10.49	9.589	9.972	11.34	7.198	10.11	8.578	8.704	8.414	6.484	6.031	5.772	5.185	4.338	4.193	2.884	2.152	2.453	2.261	4.528	8.641	6.317	1.747	0.852	-0.299	0.403	-0.349	-0.078	-0.641	-0.663	-0.604	-0.554	0.705	7.555	23.74	72.16	404.7	612.3	84.85	-0.264	-1.368	-1.300	-1.512	-1.569	-1.413	-1.393	-1.276	-1.500	-1.582	-1.771
545.0	-79.49	-89.33	-73.31	-38.70	-39.04	-36.93	13.18	-0.114	-6.756	17.30	375.0	716.8	29.06	2.633	3.126	4.447	7.491	1.916	4.413	4.824	5.577	6.345	6.060	7.728	6.829	8.171	6.591	5.942	9.388	8.497	9.864	7.075	7.880	7.423	7.238	6.566	6.247	5.492	4.012	3.610	3.208	2.720	2.943	2.105	1.896	1.146	2.432	5.377	8.064	3.655	0.780	0.189	-0.400	0.209	-0.662	-0.349	-0.457	-0.672	-0.940	-0.594	0.874	5.075	15.44	107.3	485.9	496.4	51.96	-1.184	-1.473	-1.379	-1.464	-1.607	-1.646	-1.191	-1.736	-1.739	-1.866
550.0	-68.27	-80.25	-81.00	-44.77	-42.08	-34.67	-8.534	16.77	-8.842	-4.252	98.09	646.1	312.5	6.938	-0.760	3.596	2.977	1.627	2.331	3.509	4.897	4.734	4.513	5.142	5.072	6.310	5.716	4.883	6.155	5.921	7.164	7.285	6.119	5.934	5.420	5.297	4.900	3.828	3.645	2.794	2.763	1.944	2.102	1.599	0.873	0.687	1.021	2.294	5.065	5.545	1.785	-0.015	-0.511	-0.453	-0.599	-0.790	-0.789	-0.267	-0.892	-0.883	-0.370	0.147	2.449	23.34	126.9	351.6	412.5	64.12	2.592	-1.381	-1.489	-1.472	-1.383	-1.425	-1.504	-1.509	-1.946
555.0	-109.0	-71.73	-86.82	-73.01	-39.09	-34.04	-24.88	5.528	-4.367	-3.544	9.442	251.2	644.3	75.09	-1.046	2.203	1.481	0.876	1.599	1.021	2.984	2.234	2.925	2.121	2.764	3.713	5.486	3.290	4.178	5.657	3.673	4.454	3.898	4.888	4.004	2.992	3.091	3.379	2.312	2.268	1.654	1.445	1.335	0.996	0.844	0.773	0.416	0.859	1.580	4.096	3.377	0.823	-0.834	-0.845	-1.065	-1.144	-0.409	-1.179	-0.965	-1.001	-0.806	-0.739	-0.118	4.404	27.46	79.18	221.9	445.3	91.69	0.825	-1.786	-1.858	-1.586	-0.884	-1.481	-1.546	-1.588
560.0	-122.5	-95.28	-46.97	-57.50	-45.17	-39.48	-31.74	5.222	10.10	-10.07	-4.269	64.52	564.9	322.7	-2.273	1.891	-1.870	1.344	-0.676	-0.566	1.280	-0.108	1.060	0.554	2.148	2.289	3.953	3.413	3.784	4.794	2.306	3.482	3.557	3.156	1.940	1.834	2.324	2.075	1.952	1.003	0.935	0.424	1.303	0.433	0.407	0.230	-0.133	0.445	0.723	2.119	3.342	1.947	-0.352	-0.987	-0.898	-0.932	-0.872	-1.155	-0.882	-1.218	-1.143	-0.945	-0.933	0.101	5.575	16.95	54.30	288.8	389.4	62.14	-1.074	-1.570	-1.600	-1.028	-1.319	-1.481	-1.427
565.0	-116.4	-72.22	-86.82	-75.14	-39.76	-37.39	-36.00	-0.838	15.80	-16.05	-5.982	10.93	292.6	599.6	16.29	-2.227	-1.520	-2.494	1.155	0.419	0.145	0.474	0.813	0.405	0.337	1.808	1.722	1.777	2.718	2.079	2.319	2.360	2.257	2.368	1.373	1.596	1.863	1.508	1.370	1.177	0.155	0.398	0.951	-0.106	0.114	0.016	0.025	0.123	0.328	0.655	2.583	2.562	0.607	-0.587	-0.854	-0.794	-1.204	-1.120	-0.890	-1.259	-1.271	-1.175	-1.428	-0.666	0.026	3.113	11.35	80.28	329.3	293.0	26.67	-1.208	-1.695	-1.580	-1.639	-1.693	-1.725
