Sample:	'1
File name:	Default_20230714_154416.FD3
Run date:	'15:37:55, 07/14/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
590.0	-41.01	-19.79	-24.55	-16.29	-4.733	-12.23	-5.475	-3.075	-1.324	19.92	52.47	8.780	7.640	2.088	74.49	357.2	118.5	-0.972	0.676	-1.486	-1.033	-0.470	0.740	0.270	-0.387	0.063	-0.509	0.255	-0.297	0.050	-0.551	-0.741	0.126	-0.534	0.105	-0.214	-0.541	-0.220	-0.308	-0.304	-0.136	0.081	-0.554	0.285	-0.173	-0.323	-0.421	-0.398	-0.267	-0.104	-0.189	-0.276	0.337	0.194	1.261	0.677	-0.079	-0.218	-0.434	-0.134	0.071	-0.119	-0.213	-0.478	0.088	-0.255	-0.490	-0.197	-0.165	-0.335	0.106	2.966	16.18	46.50	55.37	19.38	0.319
595.0	-22.96	-11.83	-24.91	-8.349	-3.413	-13.84	-11.31	-0.241	-5.334	6.580	47.25	21.46	5.828	2.445	18.73	142.2	311.7	18.90	-2.016	-2.032	-0.366	-0.714	-0.255	-0.739	-0.562	0.062	1.092	-0.959	-1.367	-0.621	-0.153	-0.178	-0.467	-0.530	0.379	-0.570	-0.423	-0.789	-0.486	-1.055	0.122	-0.497	-0.828	-0.120	-0.360	-0.417	-0.397	-0.413	0.051	-0.369	-0.167	-0.509	0.301	0.042	0.450	1.058	0.206	0.442	0.026	-0.254	-0.401	-0.681	-0.538	-0.556	-0.202	0.246	-0.611	-0.599	-0.656	-0.582	-0.465	0.170	3.080	9.566	26.98	62.53	20.01
600.0	-21.65	-39.42	-20.64	-20.31	-1.392	-28.38	-9.546	-14.31	-7.182	-7.789	30.74	40.22	10.79	1.499	5.008	38.46	299.7	98.96	-1.385	-1.734	0.471	-1.298	-0.705	-0.236	0.333	0.132	-1.411	-0.385	-1.031	-0.756	-0.694	-1.191	-0.231	-1.123	0.135	-0.155	-0.915	-0.415	-0.433	-0.082	-0.075	-0.602	-0.275	-0.484	-0.423	-0.144	0.119	-0.168	-0.119	-0.441	-0.132	-0.133	-0.078	-0.085	0.244	1.244	0.509	0.270	-0.168	-0.330	-0.425	-0.492	-0.530	-0.423	-0.522	0.034	-0.226	-0.466	-0.635	-0.366	-0.249	-0.600	0.793	1.706	6.281	33.79	54.51
605.0	-20.91	-53.68	-29.06	-12.75	-12.03	-12.68	-6.810	-10.62	-5.573	-4.952	10.55	44.25	15.70	6.476	1.132	8.856	161.5	223.5	2.469	-1.841	-0.008	-1.962	-1.208	-0.854	0.325	-1.047	-0.254	-0.394	-0.918	-0.119	-0.684	-0.239	-0.264	-0.369	-0.797	-0.445	-0.557	-0.458	0.238	-0.227	-0.280	-0.610	-0.401	-0.441	0.177	-0.246	0.086	-0.306	-0.416	-0.402	0.101	-0.271	-0.170	-0.413	0.275	-0.341	0.430	0.005	-0.024	-0.223	-0.256	-0.484	-0.572	-0.418	-0.248	-0.244	-0.340	-0.172	-0.677	-0.424	-0.314	-0.237	-0.180	-0.157	0.935	8.342	38.95
610.0	-40.57	-29.11	-25.64	-4.261	-14.14	-16.94	-8.516	-0.516	-5.316	0.209	6.053	28.31	32.18	6.743	2.294	2.218	43.21	227.1	92.44	-0.044	0.194	-1.976	-0.944	-1.853	-0.718	-1.450	-0.373	-0.777	-0.403	0.287	-0.753	-0.715	-0.152	-0.532	-0.878	-0.403	-0.410	-0.451	-0.192	0.112	-0.616	-1.022	-0.330	-0.837	-0.420	-0.684	-0.208	-0.288	-0.485	-0.252	-0.358	-0.347	-0.174	-0.456	-0.245	-0.391	0.266	0.151	0.186	-0.132	-0.280	-0.457	-0.628	-0.375	-0.681	-0.006	-0.201	-0.071	-0.271	-0.182	-0.726	-0.448	-0.485	-0.363	-0.337	1.539	9.640
615.0	-37.43	-24.34	-33.61	-8.665	-17.95	-22.41	-6.102	-11.43	-9.589	-4.865	-1.171	13.06	40.72	9.751	-0.872	-0.394	10.77	82.89	226.2	13.77	-0.374	-1.624	-2.316	-1.219	-1.297	-1.798	-0.852	-1.157	-0.454	-0.805	-1.302	-1.014	-0.095	-1.064	-0.746	0.145	-0.485	-0.804	-0.824	-0.183	-0.245	-1.093	-0.724	-0.330	-0.043	-0.517	-0.258	-0.332	-0.386	-0.433	-0.535	-0.229	-0.350	-0.569	-0.402	-0.608	-0.073	-0.227	0.598	0.101	-0.384	-0.393	-0.596	-0.493	-0.600	-0.227	-0.392	-0.317	0.034	-0.506	-0.673	-0.778	-0.361	-0.023	-0.676	0.023	1.588
620.0	-63.69	-37.21	-22.54	-9.576	-15.40	-10.96	-11.99	-10.57	-7.823	3.049	0.533	4.527	33.25	19.33	-2.318	-2.489	3.413	20.82	212.2	81.33	0.375	-1.434	-1.064	-0.555	-0.524	-0.462	-0.805	-1.416	-0.980	-0.216	-1.342	-0.961	-0.366	-1.196	-0.412	0.089	-0.509	-0.586	-0.026	-0.479	-0.527	-1.000	-0.444	-0.561	-0.489	-0.071	-0.501	-0.184	-0.637	-0.408	-0.258	-0.288	-0.498	-0.461	-0.795	-0.224	-0.453	-0.065	0.183	0.039	0.043	-0.418	-0.532	-0.379	0.124	-0.274	-0.413	-0.695	-0.191	-0.403	-0.326	-0.540	-0.604	-0.543	-0.596	-0.477	-0.337
625.0	-38.44	-36.29	-25.70	-24.48	-7.133	-19.82	-13.44	-9.601	-6.951	0.179	4.124	-0.788	19.37	26.77	-0.710	-0.734	0.511	4.279	116.3	174.1	3.843	-1.922	-1.915	-0.800	-1.022	-1.562	0.403	-0.666	-0.954	-0.985	-0.896	-1.059	-0.921	-1.045	-0.531	0.138	-0.827	-0.532	-0.966	-0.565	-0.482	-0.346	-0.157	-0.392	-0.363	-0.939	-0.732	-0.613	-0.793	-0.038	-0.562	-0.181	-0.827	-0.720	-0.678	-0.597	-0.289	-0.671	0.216	-0.131	-0.285	-0.469	-0.303	-0.327	-0.278	-0.499	-0.285	-0.201	-0.550	-0.388	-0.383	-0.578	-0.233	-0.596	-0.395	-0.756	-0.458
630.0	-30.20	-38.91	-26.06	-25.02	-11.68	-12.46	-10.92	-3.261	-5.620	2.658	1.606	-3.412	5.396	31.95	8.690	-2.011	-1.319	-0.920	30.45	172.7	68.72	-1.700	-2.139	-1.684	-1.891	-1.419	-0.271	-0.907	-0.396	-0.277	-1.160	-0.239	-0.858	-0.740	-0.503	-0.696	-1.181	-0.134	-0.964	-0.058	-0.985	-0.125	-0.266	-0.426	-0.488	-0.696	-0.539	-0.565	-0.654	-0.404	-0.346	-0.358	-0.418	-0.714	-0.304	-0.352	-0.332	-0.112	-0.283	-0.241	-0.076	-0.305	-0.221	-0.143	-0.474	-0.389	-0.295	-0.466	-0.431	-0.520	-0.576	-0.539	-0.435	-0.968	-0.650	-0.677	-0.573
635.0	-41.62	-9.016	-18.09	-20.28	-13.09	-12.62	-15.16	0.159	0.353	-6.365	0.684	-0.087	2.417	19.86	22.24	1.369	-2.289	-0.024	5.905	65.63	173.7	11.01	-2.247	-1.494	-0.901	-1.984	0.711	-1.117	-0.259	-0.807	-0.755	-0.841	-0.147	-1.210	-0.524	-0.864	-0.699	-0.877	-1.126	-0.705	-0.936	-0.099	-0.501	-0.599	-0.923	-0.921	-0.046	-0.489	0.152	-0.130	-0.251	-0.084	-0.855	-0.561	-0.114	-0.249	-0.579	-0.574	-0.663	-0.251	-0.228	0.047	-0.210	0.110	0.064	-0.827	-0.594	-0.528	-0.300	-0.420	-0.245	-0.234	-0.823	-0.646	-0.500	-0.592	-0.645
640.0	-17.33	-44.76	-26.32	-16.64	-8.947	-12.29	1.195	-4.361	-3.241	-2.032	-0.224	-0.815	1.327	9.083	24.22	3.992	-1.591	0.469	-0.618	16.87	164.0	58.92	-0.949	-1.506	-0.923	-1.180	0.055	-0.243	-0.371	-1.297	-1.214	-1.052	-1.469	-1.672	-0.587	-1.206	-0.408	-0.757	-0.696	-0.126	-0.924	-0.058	-0.611	-0.463	-0.317	-0.448	-0.437	-0.445	-0.611	0.149	-0.560	-0.728	-0.216	-0.209	-0.321	-0.655	-0.878	-0.422	-0.771	-0.308	-0.218	0.041	-0.165	-0.516	-0.337	-0.723	-0.602	-0.203	-0.883	-0.203	-0.289	-0.466	-0.888	-0.757	-0.254	-0.819	-0.331
645.0	-23.28	-14.54	-9.519	-19.47	-1.346	-9.396	2.728	2.209	-5.144	1.521	1.854	3.352	1.853	0.479	21.39	11.64	-1.237	-0.922	-1.092	2.709	90.19	131.6	3.558	-1.811	-0.295	-0.933	0.157	-0.325	-1.724	-0.809	-1.478	-0.324	-0.760	-0.729	-0.483	-0.577	-0.261	-0.819	-0.214	-0.522	-0.891	-0.796	-0.938	-0.619	-0.560	-0.407	-0.611	-0.896	-0.272	-0.228	-0.799	-0.438	-0.527	-0.386	0.316	-0.355	-0.891	-0.028	-0.111	-0.640	-0.098	-0.520	-0.323	-0.523	-0.684	-0.625	-0.727	-0.494	-0.844	-0.313	-0.450	-0.337	-0.674	-0.017	-0.400	-0.865	-0.427
650.0	-62.19	-28.88	-18.27	-13.77	-15.20	-6.057	-6.169	-4.806	4.590	8.593	-3.687	-1.383	1.572	-1.319	13.93	15.84	1.972	-0.627	-0.541	-0.984	27.65	159.2	26.92	-0.943	-0.200	-1.724	-1.113	-0.326	-1.563	-1.242	-1.857	-0.514	-1.270	-0.475	-1.037	-0.665	-0.470	-0.438	-0.280	-0.876	-0.570	-0.705	-0.747	-0.871	-0.621	0.159	-0.062	-0.767	-0.234	-0.474	-0.391	-0.410	-0.528	-0.425	-0.235	0.215	-0.488	-0.317	-0.026	-0.437	-0.708	-0.471	-0.451	-0.376	-0.563	-0.677	-0.205	-0.448	-0.632	-0.311	-0.459	-0.523	-0.482	-0.420	-0.799	-0.529	-0.412
