Sample:	'1
File name:	Default_20230713_103215.FD3
Run date:	'10:25:54, 07/13/2023
Operator:	user
Comment:	'

Instrument
Model:	F-2700 FL Spectrophotometer
Serial number:	2190-003
ROM Version:	4J14000 07

Instrument parameters
Measurement type:	3-D scan
Data mode:	Fluorescence
EX  Start WL:	220.0 nm
EX  End WL:	600.0 nm
EX Sampling interval:	5.0 nm
EM  Start WL:	230.0 nm
EM  End WL:	650.0 nm
EM Sampling interval:	5.0 nm
Scan speed:	12000 nm/min
EX Slit:	5.0 nm
EM Slit:	5.0 nm
PMT Voltage:	700 V
Response:	Auto 
Corrected spectra:	Off
Contour interval:	50.000

Peak integration
Integration method:	Rectangular
Sensitivity:	1
Threshold:	1.000

Peaks
No.	ApexEX/EM(nm)	Height(Data)
390.0	169.0	324.8	454.5	663.5	693.3	707.7	679.0	734.2	855.7	913.9	 1021	 1009	935.8	816.2	637.7	465.6	436.0	435.6	449.7	449.4	418.9	384.1	349.7	306.9	313.4	286.8	167.7	86.43	57.87	44.96	40.71	90.78	414.1	 1416	 2164	670.1	54.49	1.187	0.391	-0.476	-0.509	-0.383	-0.447	-0.814	-0.435	-0.322	-0.089	0.142	0.641	0.933	1.011	1.023	1.069	0.774	0.808	1.074	1.353	1.035	1.344	1.094	1.022	1.421	1.188	1.575	1.452	1.209	1.620	1.834	1.587	1.311	0.870	0.306	0.501	0.337	0.079	0.106	-0.438
395.0	116.8	272.8	429.7	601.7	652.9	619.8	611.1	629.1	727.4	772.2	868.9	834.1	810.4	717.2	561.3	452.6	420.8	427.2	435.0	429.7	407.4	372.9	329.6	290.2	253.5	244.0	243.8	131.5	67.12	53.20	42.30	43.74	107.2	329.0	782.1	 2306	 1055	65.11	1.452	0.076	-0.635	-0.561	-0.860	-0.648	-0.172	-0.307	0.133	0.219	0.328	0.858	0.441	0.641	0.803	1.035	0.586	1.166	0.942	0.267	0.841	1.024	1.018	1.035	0.851	0.916	1.013	0.852	0.720	1.351	1.160	0.585	1.421	0.654	-0.135	0.083	-0.259	-0.163	-0.140
400.0	116.4	212.0	348.6	554.6	590.9	569.3	536.2	572.4	660.3	671.1	758.2	724.6	716.6	635.2	532.4	438.6	411.7	412.4	411.2	419.6	395.7	357.6	317.8	273.0	230.5	200.4	226.9	190.3	93.31	58.72	48.28	37.65	48.53	87.82	192.7	 1070	 2296	804.1	26.84	1.198	-1.220	-0.307	-0.581	-0.927	-0.197	-0.065	-0.730	0.248	0.487	1.125	0.601	-0.107	0.903	0.882	0.665	1.090	0.705	0.849	0.771	1.037	0.161	0.507	0.841	0.456	0.369	0.511	0.580	1.518	1.173	-0.188	0.853	0.818	-0.113	-0.278	-0.769	0.004	0.063
405.0	89.66	237.5	358.3	476.4	601.4	564.5	472.9	511.4	601.8	602.8	694.7	678.1	653.4	585.2	503.4	409.8	392.0	405.5	405.8	399.8	379.3	337.7	303.0	262.0	223.3	181.5	175.9	210.7	145.1	73.11	55.84	43.15	39.28	40.02	57.65	271.8	 1250	 2063	147.0	7.762	0.658	-0.410	0.405	-0.706	-0.242	-0.026	-0.412	-0.247	0.485	0.977	0.564	0.161	0.847	0.186	-0.188	0.635	-0.088	0.386	1.234	0.343	0.302	0.621	-0.004	0.349	-0.546	0.282	0.759	0.736	1.005	0.183	0.908	0.334	-0.250	-0.266	0.036	0.079	0.386
410.0	45.41	194.9	301.1	431.0	518.5	492.9	451.1	449.6	496.8	529.0	582.3	579.5	570.1	514.7	440.1	382.2	374.2	366.9	384.3	376.7	351.1	314.8	275.3	240.1	200.9	170.5	145.0	160.3	176.3	123.5	67.23	48.87	41.84	34.01	32.63	77.78	312.7	 1017	 1505	577.7	43.62	0.644	0.191	-0.611	-0.412	-0.126	-0.298	-0.085	0.199	0.419	0.379	0.305	0.501	0.124	0.287	0.370	0.183	0.166	0.197	0.302	0.238	0.189	0.047	0.247	0.176	0.483	0.556	0.528	0.748	0.218	0.489	0.441	-0.311	0.044	-0.341	-0.155	-0.123
415.0	94.19	153.4	271.5	372.4	458.7	434.7	376.8	401.0	424.3	450.2	480.5	495.0	485.3	444.8	393.4	346.1	337.9	344.4	352.0	349.3	320.5	281.3	246.9	216.6	185.8	160.8	134.4	124.6	135.2	161.8	106.7	56.01	44.23	33.68	29.76	36.16	83.29	237.6	552.8	 1637	847.2	50.93	0.104	-0.434	0.233	-0.277	-0.433	-0.344	-0.107	0.281	0.067	0.457	0.368	0.082	0.275	0.824	-0.100	0.090	-0.166	0.167	-0.345	0.170	0.537	0.348	-0.104	0.236	-0.037	0.071	-0.098	-0.090	0.318	0.661	0.078	-0.317	-0.119	-0.649	0.218
420.0	49.59	133.8	239.7	376.8	420.6	386.0	333.9	357.0	383.9	394.2	428.1	443.9	441.2	402.7	360.5	325.3	312.6	320.1	326.4	316.9	290.1	260.2	223.7	199.6	173.1	149.6	125.3	117.4	108.1	141.8	144.8	75.52	48.53	38.28	31.58	28.22	33.33	64.88	135.1	764.3	 1705	650.1	19.65	0.652	-0.195	-0.981	0.269	-0.426	0.037	0.614	-0.374	0.453	-0.030	0.256	-0.125	0.226	0.009	0.344	-0.055	0.530	0.027	-0.703	0.223	0.313	0.144	-0.131	-0.213	0.760	-0.111	-0.227	-0.242	-0.013	0.433	-0.026	-0.408	-0.373	-0.034
425.0	40.55	132.5	205.0	317.4	355.6	329.7	323.9	340.3	348.5	366.0	388.3	402.7	392.3	365.7	324.3	290.4	294.8	295.3	304.3	298.5	268.7	240.1	212.2	188.0	166.8	141.7	119.9	111.4	96.24	109.5	153.3	113.1	57.36	41.98	33.96	28.32	22.87	26.84	38.98	190.5	942.6	 1644	131.0	4.385	0.181	-0.702	-0.232	-0.608	-0.085	0.060	0.205	0.831	-0.382	0.172	-0.090	-0.043	-0.436	0.114	-0.117	0.279	-0.075	-0.509	-0.317	-0.127	-0.579	-0.366	0.362	0.482	0.098	-0.084	-0.657	-0.204	-0.260	-0.223	-0.304	-0.910	-0.614
430.0	69.78	113.2	186.4	300.0	335.9	318.8	287.0	292.2	313.5	328.4	352.9	362.4	341.5	324.7	294.3	282.3	270.2	277.3	268.9	267.9	245.2	218.7	193.2	171.6	152.4	133.0	117.1	106.3	94.25	91.74	111.6	127.9	93.64	49.98	36.85	30.70	25.76	21.18	19.07	50.53	233.3	837.2	 1073	495.0	37.08	0.082	-0.108	-0.367	-0.208	-0.130	-0.134	-0.121	0.110	0.189	0.266	-0.110	0.030	-0.024	-0.018	-0.123	-0.588	-0.412	0.132	-0.165	-0.239	-0.137	-0.148	-0.027	-0.185	0.047	-0.496	-0.408	-0.657	-0.213	-0.497	-0.564	-0.479
435.0	192.8	120.3	172.7	269.4	297.5	267.0	229.7	247.0	276.1	291.4	321.9	325.4	305.4	295.4	274.3	260.5	237.1	243.5	237.0	245.0	218.6	193.6	174.0	157.3	139.9	130.3	110.6	105.3	91.60	84.87	86.30	98.19	119.0	79.56	39.95	31.67	28.55	20.68	16.40	19.99	59.08	191.3	441.8	 1390	722.3	38.92	0.183	-0.210	0.307	-0.202	0.049	-0.472	0.133	-0.471	-0.264	0.109	0.244	-0.280	-0.021	-0.043	-0.656	0.295	-0.467	-0.724	-0.435	-0.402	0.092	-0.904	-0.299	-0.426	-0.661	-0.525	-0.512	-0.376	-0.363	-0.316	-0.735
440.0	271.7	197.6	150.1	271.2	282.0	262.3	228.4	237.5	269.9	287.8	280.0	292.7	278.4	278.5	257.0	243.9	224.2	225.2	223.2	227.8	205.1	174.7	164.4	144.1	131.2	120.8	105.4	101.5	88.96	82.81	77.55	80.73	104.7	105.8	54.34	34.37	29.12	21.99	17.99	15.27	21.05	47.36	106.1	689.1	 1429	527.2	10.52	0.046	0.507	0.121	0.104	-0.553	0.350	-0.205	0.127	0.122	0.003	-0.570	-0.136	0.048	-0.467	-0.360	-0.123	-0.536	-0.377	0.685	-0.743	-0.478	-0.547	-0.133	-0.485	-0.801	-0.482	-0.708	-0.337	-0.772	-0.759
445.0	178.6	398.2	149.5	225.6	251.8	245.0	203.7	247.7	254.4	250.2	266.0	270.9	257.6	257.3	229.0	218.7	212.6	214.6	206.4	201.5	190.1	167.1	155.3	137.5	122.5	116.7	102.9	97.02	89.87	85.04	80.22	74.65	75.03	101.0	77.71	38.17	30.02	23.88	19.34	14.82	12.62	16.21	28.23	172.8	845.6	 1424	101.2	3.319	0.042	0.347	0.124	-0.016	0.199	-0.373	-0.235	-0.161	-0.193	-0.509	-0.424	0.101	-0.453	-0.432	-0.187	-0.650	-0.567	-0.005	-0.379	-0.262	-0.556	-0.375	-0.264	-0.370	0.023	-0.372	-0.576	-1.206	-0.284
450.0	62.80	534.3	381.3	185.2	231.4	202.1	185.6	210.5	225.0	216.4	233.1	237.9	223.0	226.1	204.7	198.9	187.9	185.1	185.7	185.6	164.4	151.4	134.1	125.0	110.9	106.6	93.64	88.97	85.98	80.90	74.68	67.91	62.92	72.94	87.17	59.85	34.80	25.15	20.01	16.31	12.79	10.76	12.59	43.05	210.8	790.8	934.4	406.5	25.73	0.152	-0.033	0.047	-0.147	-0.185	-0.291	-0.097	-0.379	-0.468	-0.294	-0.207	-0.245	-0.673	-0.607	-0.710	-0.278	-0.376	-0.160	-0.729	-0.388	-0.500	-0.216	-0.630	-0.553	-0.388	-0.562	-0.439	-0.711
455.0	7.144	298.1	854.4	262.2	210.0	177.1	168.0	176.2	198.0	191.0	213.8	208.0	194.6	202.6	187.6	181.7	166.5	165.8	166.8	160.9	146.9	129.5	116.1	110.7	104.8	98.44	88.16	84.92	82.47	76.27	70.80	61.87	58.87	55.89	65.28	76.41	51.17	27.84	21.18	18.10	13.19	10.91	9.888	14.65	51.03	180.5	413.2	 1209	540.4	23.55	0.525	0.076	-0.126	-0.229	-0.336	-0.433	-0.089	-0.849	-0.681	-0.384	-0.419	-0.524	-0.212	-0.995	-0.455	-0.841	-0.117	-0.852	-0.477	-0.699	-0.442	-0.614	-0.751	-0.217	-0.740	-0.680	-0.554
460.0	11.64	124.6	 1040	596.8	182.2	155.6	152.3	184.0	182.0	176.1	181.3	192.3	181.8	175.9	173.7	153.6	150.5	146.2	144.3	148.4	128.2	112.5	105.6	96.61	95.20	88.38	80.17	78.23	76.78	70.71	67.26	60.69	54.11	51.44	49.53	64.63	66.06	37.11	22.71	17.84	14.49	10.24	8.346	8.302	15.34	44.10	99.98	634.5	 1241	362.0	6.830	0.651	0.009	-0.312	0.079	-0.229	-0.383	-0.644	-0.847	-0.767	-0.292	-0.497	-0.412	-0.480	-0.634	-0.712	-0.159	-0.425	-0.985	-0.334	-0.623	-0.658	-1.018	-0.383	-0.639	-0.890	-0.918
465.0	-2.418	63.51	735.1	 1223	176.3	125.0	147.1	169.1	165.8	157.4	174.9	189.8	166.7	160.4	148.8	141.7	140.5	138.8	134.6	132.9	123.4	104.7	96.34	89.83	85.89	79.93	74.34	69.22	69.95	68.08	63.49	60.71	51.24	46.81	43.63	49.28	64.42	50.04	25.15	18.66	13.30	11.43	8.445	7.803	8.489	13.15	25.99	160.7	820.5	 1181	79.54	1.300	0.356	0.003	-0.026	-0.172	-0.332	-0.644	-0.582	-0.302	-0.767	-0.446	-0.493	-0.010	-0.621	-0.607	-0.435	-0.241	-1.163	-0.572	-0.859	-0.728	-1.208	-0.579	-0.944	-0.936	-0.846
470.0	-26.41	17.26	239.8	 1417	719.0	116.9	124.7	141.5	148.6	141.6	153.8	161.5	149.0	143.6	132.0	127.9	120.2	115.9	117.0	114.0	101.7	92.61	82.50	78.51	76.82	70.55	69.88	66.16	64.35	60.77	57.97	56.33	49.93	44.90	39.00	39.25	44.46	51.33	37.86	20.32	14.25	11.78	10.13	8.006	7.296	6.139	8.758	38.76	208.6	729.3	704.4	295.0	16.41	0.056	0.136	0.119	-0.329	-0.514	-0.589	-0.616	-0.771	-0.626	-0.430	-0.603	-0.720	-0.355	-0.145	-0.623	-0.998	-0.484	-0.833	-0.750	-0.942	-0.951	-0.537	-0.710	-0.671
475.0	-4.755	-16.84	100.7	712.9	 1665	234.0	117.6	111.9	126.9	121.2	150.9	138.9	138.1	130.5	112.5	111.9	105.1	101.6	102.6	97.23	89.61	79.41	71.97	68.35	66.89	61.24	61.74	58.26	57.88	56.48	52.73	51.19	44.98	42.02	35.24	34.07	33.18	38.65	45.54	26.69	16.40	12.32	10.32	8.093	6.849	4.962	4.391	11.86	48.35	165.9	334.6	812.7	366.5	11.05	-0.284	-0.283	0.159	-0.334	-0.386	-0.790	-0.608	-0.562	-0.402	-0.671	-1.152	-0.188	-0.754	-0.660	-1.004	-0.590	-0.768	-0.729	-1.009	-1.062	-0.975	-0.445	-0.729
480.0	-35.23	-2.220	75.89	261.1	 1653	688.6	101.0	107.2	111.9	118.9	127.7	127.6	127.1	117.5	105.5	102.6	92.76	88.10	86.10	88.24	79.80	75.80	67.49	61.57	61.86	57.17	54.25	55.17	55.34	48.69	51.36	47.97	42.48	37.31	33.74	30.21	27.58	27.81	38.38	36.51	21.77	11.92	10.22	7.216	6.461	5.649	4.761	6.109	12.71	39.61	82.24	469.1	898.9	96.22	2.016	-0.084	0.056	-0.570	-0.521	-1.205	-0.914	-0.547	-1.021	-0.363	-1.109	-0.171	-1.234	-0.190	-0.866	-0.297	-0.478	-1.062	-0.614	-0.982	-1.421	-0.258	-0.706
485.0	-36.12	13.41	54.57	104.8	 1087	 1444	129.3	99.69	101.5	118.3	110.9	108.9	106.8	108.3	94.82	91.55	82.49	81.49	77.39	77.19	72.51	67.78	61.97	56.77	54.57	50.14	50.99	51.98	50.43	49.06	47.48	42.81	39.64	33.80	32.22	28.35	24.26	23.34	30.46	38.90	28.67	14.99	10.12	8.065	6.870	5.107	5.190	4.093	5.437	10.99	20.76	124.9	638.9	731.3	67.78	0.813	0.086	-0.229	-0.576	-1.160	-0.651	-0.454	-0.910	-0.692	-1.502	-0.710	-0.842	-0.797	-0.911	-0.425	-0.331	-0.897	-0.851	-1.123	-1.049	-0.298	-1.004
490.0	-12.84	-1.636	18.51	67.28	367.2	 1714	749.4	91.39	94.38	95.32	101.0	94.80	103.5	98.06	86.63	81.71	72.17	70.08	75.72	69.20	63.18	58.63	51.51	49.28	47.47	48.09	45.36	45.06	47.32	44.01	43.15	40.82	37.46	32.42	30.35	27.68	22.82	21.39	22.16	27.40	33.75	22.48	11.31	8.150	7.082	6.178	5.239	4.061	3.640	4.510	6.855	29.88	166.6	499.2	603.0	235.5	12.12	0.017	-0.603	-0.803	-0.327	-0.543	-0.764	-0.655	-0.909	-0.505	-0.565	-1.106	-1.155	-0.331	-0.398	-0.894	-0.783	-0.874	-0.847	-0.895	-1.073
495.0	-29.03	-21.50	15.12	54.48	139.8	821.2	 1821	230.6	94.50	76.70	96.69	75.35	85.06	81.75	72.46	60.91	64.85	59.45	61.33	62.02	56.78	49.95	42.36	44.95	42.64	43.75	38.39	38.33	43.34	38.38	39.77	35.83	33.98	29.75	28.00	25.88	22.79	19.89	18.33	19.37	24.21	28.62	18.01	10.18	7.171	6.436	6.188	4.460	4.312	3.533	4.059	8.124	38.74	114.5	310.0	734.4	106.6	7.784	-0.165	-0.618	-0.184	-0.216	-0.329	-0.999	-0.629	-0.693	-0.767	-1.048	-1.016	-0.573	-0.696	-0.904	-0.660	-0.618	-0.920	-0.839	-1.019
500.0	-25.09	-11.47	22.32	67.98	65.75	261.4	 1880	738.2	81.08	82.21	86.92	76.73	82.52	74.07	74.67	58.06	64.05	57.34	51.51	51.37	52.78	48.37	41.94	37.93	37.79	40.35	35.66	37.34	36.03	36.82	35.30	34.49	30.54	27.61	27.04	24.16	21.55	18.02	16.25	16.15	17.23	25.34	23.34	11.38	7.115	7.031	6.213	4.617	4.142	3.582	3.202	3.567	10.05	27.61	76.39	448.5	744.0	92.62	2.616	-0.250	-0.762	-0.185	-0.557	-0.691	-0.617	-0.916	-0.843	-0.611	-0.452	-0.832	-1.272	-0.910	-0.652	-0.980	-1.174	-0.499	-1.063
505.0	-30.15	-51.30	16.70	61.72	74.19	97.32	 1191	 1671	106.4	67.36	73.65	77.78	74.05	73.24	67.32	53.94	53.45	46.59	44.44	49.79	43.29	43.03	40.86	36.41	36.62	34.44	31.73	32.62	33.98	32.93	32.85	31.61	28.06	27.38	23.87	21.14	20.25	18.33	15.63	15.20	13.63	19.17	24.69	16.48	8.281	6.352	5.008	5.113	3.910	3.847	2.720	2.880	3.750	6.896	18.03	120.0	575.2	656.7	72.77	0.209	-1.094	-0.321	-0.497	-0.740	-0.470	-1.048	-0.548	-0.918	-0.358	-0.497	-0.556	-0.120	-0.962	-0.492	-0.865	-1.252	-1.415
510.0	-27.22	-23.19	7.024	53.29	64.40	43.40	381.6	 1902	787.0	64.17	69.52	59.06	57.98	60.56	54.59	48.38	47.94	37.75	39.61	39.60	36.61	37.33	34.85	28.66	32.23	31.35	28.74	28.63	28.70	28.98	28.66	27.99	25.12	24.03	21.99	19.38	18.05	16.69	14.50	12.87	12.01	13.09	17.73	19.26	11.81	7.230	5.774	4.932	4.576	3.412	3.087	2.899	2.139	2.948	5.200	27.70	152.3	458.9	600.3	204.4	8.798	-0.503	-0.526	-0.736	-0.823	-0.861	-0.661	-0.782	-0.925	-0.610	-0.770	-0.599	-1.021	-0.848	-1.145	-1.376	-0.968
515.0	-47.54	-37.05	-4.842	28.92	65.69	38.16	113.7	872.2	 1912	188.8	61.89	50.07	50.32	48.36	47.88	39.51	37.14	34.06	37.06	33.44	30.42	29.44	28.12	26.49	28.91	27.13	23.36	25.53	25.81	24.99	23.31	26.25	21.97	22.79	20.08	17.42	15.06	14.59	11.97	11.04	10.25	10.36	10.80	15.51	16.77	9.135	5.724	3.616	3.160	3.650	3.001	2.289	1.720	1.935	2.189	7.019	35.01	104.6	299.3	667.5	102.7	4.800	-0.221	-0.518	-0.483	-0.304	-0.547	-0.670	-0.715	-0.800	-0.592	-0.956	-0.820	-0.966	-1.246	-1.265	-1.046
520.0	-25.68	-44.28	-13.10	13.22	57.53	34.82	42.08	274.4	 1888	693.6	57.81	42.88	43.37	41.70	38.38	38.70	32.45	31.40	27.99	30.41	30.99	25.80	26.18	24.35	24.23	24.03	20.83	22.07	23.42	21.17	20.73	22.76	19.40	19.65	15.67	16.47	12.77	12.40	11.52	9.245	9.063	8.930	7.855	10.24	15.00	13.14	6.724	4.571	2.764	3.178	2.654	2.354	2.460	1.322	1.599	2.286	8.424	24.48	73.41	407.1	643.2	83.43	1.287	-0.861	-0.898	-0.661	-0.093	-0.939	-0.991	-0.882	-0.611	-0.878	-1.048	-1.262	-1.090	-0.963	-0.912
525.0	-18.00	-32.48	-16.37	-2.679	64.40	45.45	35.33	93.56	 1170	 1442	69.08	34.18	38.99	40.36	40.33	33.07	24.04	27.96	23.73	28.50	24.31	24.84	21.08	20.28	18.64	21.54	19.27	18.51	17.74	19.81	18.43	18.85	17.73	15.06	13.91	14.20	11.95	11.78	10.24	9.340	7.853	8.303	7.215	6.872	10.98	13.39	9.057	4.653	2.815	2.985	3.024	1.773	2.290	1.281	1.709	1.215	2.401	6.026	16.49	110.5	498.6	526.7	56.92	-0.062	-0.720	-1.012	-0.333	-0.979	-0.760	-0.755	-0.845	-0.858	-0.815	-1.062	-1.505	-1.203	-1.020
530.0	-38.07	-42.82	-18.26	12.96	29.86	44.88	34.47	44.49	368.2	 1527	540.0	39.43	35.31	28.48	33.07	25.40	22.65	23.17	21.85	21.10	20.00	18.90	19.00	17.60	16.13	17.59	15.56	16.24	15.43	16.90	16.80	16.53	14.22	13.75	12.58	11.33	11.07	10.12	8.518	8.708	7.897	6.456	6.763	5.260	7.040	10.57	12.53	6.816	3.316	2.757	2.642	1.790	2.141	1.613	1.748	0.756	0.456	1.668	3.858	24.95	131.1	381.7	401.0	144.9	5.790	-0.957	-0.490	-0.809	-0.853	-0.497	-1.007	-0.694	-1.023	-1.115	-1.086	-1.494	-1.099
535.0	-55.94	-17.28	-19.06	-19.65	11.71	40.06	42.23	28.99	104.1	650.4	 1281	106.3	24.89	27.97	24.00	20.95	22.60	18.97	18.84	18.97	16.59	17.27	17.46	14.75	16.18	13.24	13.43	12.14	12.85	13.28	14.36	13.97	12.94	12.59	10.93	10.18	8.755	9.384	7.158	7.607	6.178	6.068	5.720	5.131	3.688	6.168	10.60	10.64	5.406	2.859	1.575	1.132	1.640	1.149	1.338	0.845	0.413	0.373	0.902	6.051	29.00	86.48	205.4	470.4	94.45	3.209	-0.867	-0.897	-1.001	-0.676	-0.848	-0.751	-0.728	-1.254	-1.235	-1.395	-0.753
540.0	-76.37	-20.95	-30.76	-19.93	4.971	30.26	60.87	16.47	31.06	201.4	 1267	432.8	30.41	20.82	22.69	20.97	18.38	17.29	16.23	15.93	13.30	15.65	13.74	13.78	12.08	11.26	10.76	11.72	12.16	11.45	11.49	12.32	9.843	9.803	9.185	9.289	8.552	7.441	6.618	6.388	6.131	5.555	5.218	4.129	3.308	4.122	6.851	10.01	7.925	3.001	2.001	1.684	1.362	0.828	0.567	0.789	0.293	0.196	-0.003	1.429	6.654	18.92	50.46	285.4	424.4	74.26	0.079	-1.070	-0.535	-1.011	-0.972	-0.813	-0.659	-1.003	-1.110	-0.809	-0.775
545.0	-36.25	-38.38	-40.39	-5.918	10.83	10.44	65.97	24.33	16.16	60.73	761.3	921.0	39.88	15.65	23.07	20.09	12.44	13.12	12.92	15.85	12.28	13.50	12.06	9.959	10.80	10.44	8.593	10.07	9.502	10.59	10.61	10.38	9.248	9.420	8.823	8.199	7.935	6.109	6.024	5.013	5.247	4.279	3.867	3.509	3.549	3.255	3.649	7.800	8.394	4.787	2.143	1.350	0.728	0.412	0.640	0.452	0.965	0.658	0.393	0.928	1.302	3.870	10.66	77.95	335.9	353.2	41.19	-0.121	-0.925	-1.647	-1.135	-1.155	-1.033	-1.112	-1.193	-1.677	-0.963
550.0	-50.16	-32.67	-8.501	-11.85	-1.737	11.15	25.07	44.22	13.82	30.60	232.7	987.5	372.6	15.91	13.99	13.78	10.05	10.46	11.31	10.98	10.36	10.52	9.320	8.856	8.165	8.532	7.899	8.073	8.022	8.561	8.633	7.590	8.548	6.596	7.025	6.618	6.182	4.939	5.034	4.336	4.372	4.045	3.444	2.569	2.672	2.860	2.433	4.351	6.548	6.439	3.013	1.080	0.810	0.330	0.503	0.588	0.573	0.296	0.309	-0.024	0.124	0.927	1.845	17.20	88.81	237.6	273.6	59.78	2.963	-1.013	-1.151	-0.896	-0.953	-1.236	-1.062	-1.408	-1.130
555.0	-58.43	-17.03	-13.51	-1.527	-14.24	-16.91	6.903	61.33	34.17	16.80	65.03	422.1	899.3	62.12	11.37	11.73	10.88	7.668	6.686	7.507	10.60	6.534	6.323	6.765	6.475	4.697	7.811	7.273	6.186	6.708	6.970	6.984	6.374	5.230	6.097	5.275	4.639	3.650	2.935	3.719	2.266	3.409	1.725	2.251	1.928	1.201	2.037	2.577	2.833	5.945	4.974	1.914	0.813	0.594	0.226	0.153	0.382	0.191	0.342	-0.052	-0.147	0.085	-0.250	3.695	19.74	53.51	139.5	282.1	83.04	1.282	-1.106	-1.070	-1.699	-1.284	-0.752	-1.566	-1.244
560.0	-43.46	-36.88	-6.093	-16.86	-10.34	-13.19	1.459	45.23	42.26	15.43	31.22	135.9	894.2	303.1	9.124	8.757	8.240	6.535	3.759	6.726	6.818	4.337	4.456	4.955	5.311	5.112	6.232	4.737	4.484	4.545	5.656	6.024	4.596	4.084	5.263	4.037	3.557	3.674	3.083	2.181	2.040	2.359	2.075	1.692	0.855	1.213	1.684	2.054	1.891	4.007	4.659	1.896	0.982	-0.113	0.233	-0.041	0.170	0.368	-0.095	0.115	-0.421	-0.284	-0.403	0.171	4.238	11.42	34.15	163.0	252.9	56.97	-0.725	-1.154	-1.098	-1.472	-1.386	-1.249	-1.314
565.0	-38.65	-34.02	-14.44	-24.84	-9.385	-11.54	0.771	17.39	56.02	9.794	24.44	45.54	505.9	695.7	17.20	7.111	6.204	4.818	3.493	4.409	5.312	5.242	3.602	3.993	4.582	3.595	3.370	3.367	4.480	4.386	5.221	5.129	3.537	3.610	4.516	2.229	3.026	2.427	2.576	2.095	1.365	1.441	1.619	1.851	0.758	1.235	1.701	1.316	0.672	2.095	3.405	3.180	0.839	0.514	0.082	-0.238	-0.038	0.105	-0.396	0.304	-1.036	-0.310	-0.746	-0.272	0.295	1.957	7.473	42.83	184.5	199.4	25.91	-0.671	-1.192	-1.662	-0.961	-1.505	-0.933
570.0	-35.76	-35.23	-28.68	-15.32	-23.08	12.26	-10.97	6.735	55.74	32.03	18.13	34.19	151.4	758.9	246.7	6.066	5.063	3.468	2.629	2.745	3.750	2.929	1.845	2.989	3.890	2.539	2.714	2.889	2.164	3.071	3.924	2.964	2.657	2.452	2.228	2.731	1.762	1.850	1.386	1.350	0.977	1.185	0.912	1.106	0.158	0.968	0.765	0.623	0.290	0.863	1.780	2.072	2.081	0.249	-0.043	-0.247	-0.423	-0.267	-0.727	-0.397	-0.505	-0.502	-0.716	-0.023	-0.441	-0.067	1.037	8.973	47.57	128.7	134.9	49.75	1.260	-1.108	-1.024	-1.182	-0.856
575.0	-54.67	-31.60	-20.59	-18.10	-15.33	-3.618	-6.492	4.472	32.48	53.22	27.69	22.77	53.48	315.1	690.6	39.62	2.325	1.916	3.019	1.546	0.683	1.504	0.985	2.342	2.395	2.454	0.211	1.308	1.950	2.471	1.948	2.115	1.688	2.309	2.126	1.774	1.356	1.166	0.785	0.835	0.718	0.644	0.896	0.887	0.073	0.354	0.401	0.349	0.414	0.265	0.070	1.007	2.095	1.336	0.058	-0.110	-0.827	-0.900	-0.897	-0.591	-0.207	-0.761	-0.852	-0.980	-0.840	-1.140	-0.069	1.304	10.12	28.16	69.81	170.3	69.05	0.093	-0.969	-1.559	-0.562
580.0	-60.76	-36.24	-42.24	-14.06	-11.13	-8.971	-7.172	-0.615	21.03	60.49	37.55	21.69	36.82	91.42	676.6	224.2	3.980	1.861	1.434	0.912	1.450	0.938	0.886	-0.028	2.010	1.588	1.669	0.363	1.444	1.713	0.602	0.901	1.049	1.178	1.660	1.323	0.893	0.611	0.171	0.553	0.520	-0.462	0.289	0.518	0.356	-0.088	0.078	-0.073	0.297	0.349	0.410	-0.063	1.037	1.832	1.118	-0.148	-0.679	-0.573	-0.578	-0.568	-0.367	-0.023	-0.280	-0.715	-0.848	-1.051	-0.447	-0.487	1.746	5.670	16.43	95.51	171.2	33.29	-0.058	-1.212	-1.255
585.0	-23.71	-28.01	-43.49	1.253	-4.093	-5.555	-13.06	12.81	6.062	67.30	59.42	29.78	26.10	32.35	385.8	513.6	7.672	1.726	-0.549	0.012	0.829	1.943	0.072	-0.004	0.311	1.554	1.376	0.842	1.481	0.873	0.658	0.675	0.130	1.496	0.469	1.701	0.623	-0.151	0.146	-0.042	0.988	0.087	-0.162	0.311	-0.077	0.385	-0.360	-0.375	-0.203	0.251	0.169	-0.421	0.215	1.518	1.355	-0.245	-0.321	-0.355	-0.122	-0.490	-0.786	-0.171	-0.202	-0.634	-0.896	-0.571	-0.742	-0.914	-0.093	0.429	2.698	23.78	119.9	110.1	17.22	-0.859	-1.359
590.0	-28.03	-14.67	-20.99	-18.18	-12.18	-9.083	-8.775	10.31	2.108	48.30	73.85	38.16	29.37	23.53	109.5	541.9	196.2	1.001	0.320	1.010	0.507	0.067	1.031	-0.194	0.203	0.454	0.593	-0.213	-0.302	-0.159	0.650	-0.188	-0.309	0.782	-0.012	0.374	-0.272	-0.067	-0.197	-0.462	0.451	0.427	-0.449	-0.124	-0.645	0.244	0.105	-0.399	-0.215	0.067	-0.039	-0.296	-0.064	0.536	0.666	0.150	-0.773	-0.593	-0.932	-1.003	-0.829	-0.252	-0.792	-0.484	-1.127	-1.228	-0.949	-0.930	-0.825	-0.791	0.050	5.055	30.33	79.28	94.99	31.28	0.047
